index,entry_date,day_of_week,expiry_date,atm_strike,chosen_strike,strike_offset,qty,ce_entry_open,pe_entry_open,sl_pct,ce_exit_ts,ce_exit_price,ce_exit_reason,ce_points_pnl,ce_gross_pnl,pe_exit_ts,pe_exit_price,pe_exit_reason,pe_points_pnl,pe_gross_pnl,gross_pnl,net_pnl
NIFTY,2026-03-20,Friday,2026-03-24,23300,23300,0,325,234.70,243.15,60%,2026-03-20T15:20:00+05:30,152.55,day_close,81.15,26373.75,2026-03-20T15:20:00+05:30,345.60,day_close,-103.45,-33621.25,-7247.50,-7347.50
NIFTY,2026-03-20,Friday,2026-03-24,23300,23300,0,325,234.70,243.15,70%,2026-03-20T15:20:00+05:30,152.55,day_close,81.15,26373.75,2026-03-20T15:20:00+05:30,345.60,day_close,-103.45,-33621.25,-7247.50,-7347.50
NIFTY,2026-03-20,Friday,2026-03-24,23300,23300,0,325,234.70,243.15,80%,2026-03-20T15:20:00+05:30,152.55,day_close,81.15,26373.75,2026-03-20T15:20:00+05:30,345.60,day_close,-103.45,-33621.25,-7247.50,-7347.50
NIFTY,2026-03-20,Friday,2026-03-24,23300,23300,0,325,234.70,243.15,90%,2026-03-20T15:20:00+05:30,152.55,day_close,81.15,26373.75,2026-03-20T15:20:00+05:30,345.60,day_close,-103.45,-33621.25,-7247.50,-7347.50
NIFTY,2026-03-20,Friday,2026-03-24,23300,23300,0,325,234.70,243.15,100%,2026-03-20T15:20:00+05:30,152.55,day_close,81.15,26373.75,2026-03-20T15:20:00+05:30,345.60,day_close,-103.45,-33621.25,-7247.50,-7347.50
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,20%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T09:55:00+05:30,271.02,sl,-46.17,-15005.25,16276.00,16176.00
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,30%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T10:00:00+05:30,293.61,sl,-68.75,-22345.38,8935.87,8835.87
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,40%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T10:20:00+05:30,316.19,sl,-91.34,-29685.50,1595.75,1495.75
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,50%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T11:02:00+05:30,338.77,sl,-113.92,-37025.62,-5744.37,-5844.37
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,60%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T12:24:00+05:30,361.36,sl,-136.51,-44365.75,-13084.50,-13184.50
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,70%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T15:20:00+05:30,310.50,day_close,-85.65,-27836.25,3445.00,3345.00
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,80%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T15:20:00+05:30,310.50,day_close,-85.65,-27836.25,3445.00,3345.00
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,90%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T15:20:00+05:30,310.50,day_close,-85.65,-27836.25,3445.00,3345.00
NIFTY,2026-03-23,Monday,2026-03-24,22700,22700,0,325,203.95,225.85,100%,2026-03-23T15:20:00+05:30,106.70,day_close,96.25,31281.25,2026-03-23T15:20:00+05:30,310.50,day_close,-85.65,-27836.25,3445.00,3345.00
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,20%,2026-03-24T09:26:00+05:30,132.12,sl,-23.02,-7481.50,2026-03-24T09:43:00+05:30,145.08,sl,-25.18,-8183.50,-15665.00,-15765.00
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,30%,2026-03-24T12:25:00+05:30,143.13,sl,-34.03,-11059.75,2026-03-24T09:45:00+05:30,157.17,sl,-37.27,-12112.75,-23172.50,-23272.50
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,40%,2026-03-24T12:25:00+05:30,154.14,sl,-45.04,-14638.00,2026-03-24T10:09:00+05:30,169.26,sl,-49.36,-16042.00,-30680.00,-30780.00
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,50%,2026-03-24T12:26:00+05:30,165.15,sl,-56.05,-18216.25,2026-03-24T10:35:00+05:30,181.35,sl,-61.45,-19971.25,-38187.50,-38287.50
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,60%,2026-03-24T12:35:00+05:30,176.16,sl,-67.06,-21794.50,2026-03-24T10:36:00+05:30,193.44,sl,-73.54,-23900.50,-45695.00,-45795.00
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,70%,2026-03-24T12:41:00+05:30,187.17,sl,-78.07,-25372.75,2026-03-24T10:37:00+05:30,205.53,sl,-85.63,-27829.75,-53202.50,-53302.50
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,80%,2026-03-24T12:42:00+05:30,198.18,sl,-89.08,-28951.00,2026-03-24T10:37:00+05:30,217.62,sl,-97.72,-31759.00,-60710.00,-60810.00
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,90%,2026-03-24T12:43:00+05:30,209.19,sl,-100.09,-32529.25,2026-03-24T15:20:00+05:30,0.10,day_close,119.80,38935.00,6405.75,6305.75
NIFTY,2026-03-24,Tuesday,2026-03-24,22800,22800,0,325,110.10,120.90,100%,2026-03-24T12:52:00+05:30,220.20,sl,-111.10,-36107.50,2026-03-24T15:20:00+05:30,0.10,day_close,119.80,38935.00,2827.50,2727.50
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,20%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T14:23:00+05:30,762.60,sl,-128.10,-41632.50,-8791.25,-8891.25
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,30%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,40%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,50%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,60%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,70%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,80%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,90%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-27,Friday,2026-04-28,23050,23050,0,325,771.15,635.50,100%,2026-03-27T15:20:00+05:30,669.10,day_close,101.05,32841.25,2026-03-27T15:20:00+05:30,793.15,day_close,-158.65,-51561.25,-18720.00,-18820.00
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,20%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,30%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,40%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,50%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,60%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,70%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,80%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,90%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-03-30,Monday,2026-04-28,22500,22500,0,325,841.80,700.60,100%,2026-03-30T15:20:00+05:30,716.25,day_close,124.55,40478.75,2026-03-30T15:20:00+05:30,756.25,day_close,-56.65,-18411.25,22067.50,21967.50
NIFTY,2026-04-06,Monday,2026-04-28,22650,22650,0,325,668.00,582.70,20%,2026-04-06T13:13:00+05:30,801.60,sl,-134.60,-43745.00,2026-04-06T15:20:00+05:30,437.40,day_close,144.30,46897.50,3152.50,3052.50
