entry_date,day_of_week,status,skip_reason,expiry_date,expiry_type,spot_entry_timestamp,spot_entry_open,atm_strike,lot_size,lots,quantity,ce_contract_file,ce_entry_open,ce_stop_price,ce_exit_timestamp,ce_exit_price,ce_exit_reason,ce_points_pnl,ce_gross_pnl,pe_contract_file,pe_entry_open,pe_stop_price,pe_exit_timestamp,pe_exit_price,pe_exit_reason,pe_points_pnl,pe_gross_pnl,gross_pnl,brokerage,net_pnl,remarks
2025-07-01,Tuesday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-01T09:20:00+05:30,25538.75,25550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=403.80 PE=320.55 diff>20%
2025-07-02,Wednesday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-02T09:20:00+05:30,25591.35,25600,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=387.80 PE=297.75 diff>20%
2025-07-03,Thursday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-03T09:20:00+05:30,25522.75,25500,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=388.80 PE=279.95 diff>20%
2025-07-04,Friday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-04T09:20:00+05:30,25411.95,25400,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=378.95 PE=285.00 diff>20%
2025-07-07,Monday,TRADED,,2025-07-31,current_month,2025-07-07T09:20:00+05:30,25445.2,25450,75,4,300,NIFTY_25450_CE_31_JUL_25.csv,348.00,417.60,2025-07-07T15:20:00+05:30,355.00,day_close,-8.00,-2400.00,NIFTY_25450_PE_31_JUL_25.csv,280.70,336.84,2025-07-07T15:20:00+05:30,270.55,day_close,9.15,2745.00,345.00,100.00,245.00,
2025-07-08,Tuesday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-08T09:20:00+05:30,25457.5,25450,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=349.60 PE=271.80 diff>20%
2025-07-09,Wednesday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-09T09:20:00+05:30,25488.8,25500,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=329.05 PE=247.55 diff>20%
2025-07-10,Thursday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-10T09:20:00+05:30,25470.6,25450,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=318.00 PE=226.65 diff>20%
2025-07-11,Friday,TRADED,,2025-07-31,current_month,2025-07-11T09:20:00+05:30,25288.45,25300,75,4,300,NIFTY_25300_CE_31_JUL_25.csv,276.45,331.74,2025-07-11T15:20:00+05:30,211.00,day_close,64.45,19335.00,NIFTY_25300_PE_31_JUL_25.csv,235.70,282.84,2025-07-11T10:58:00+05:30,282.84,sl,-48.14,-14442.00,4893.00,100.00,4793.00,
2025-07-14,Monday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-14T09:20:00+05:30,25100.6,25100,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=279.30 PE=215.50 diff>20%
2025-07-15,Tuesday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-15T09:20:00+05:30,25140.0,25150,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=260.60 PE=206.70 diff>20%
2025-07-16,Wednesday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-16T09:20:00+05:30,25159.7,25150,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=243.90 PE=186.65 diff>20%
2025-07-17,Thursday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-17T09:20:00+05:30,25216.6,25200,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=222.70 PE=170.60 diff>20%
2025-07-18,Friday,TRADED,,2025-07-31,current_month,2025-07-18T09:20:00+05:30,25087.3,25100,75,4,300,NIFTY_25100_CE_31_JUL_25.csv,212.50,255.00,2025-07-18T15:20:00+05:30,158.85,day_close,52.65,15795.00,NIFTY_25100_PE_31_JUL_25.csv,171.35,205.62,2025-07-18T10:12:00+05:30,205.62,sl,-35.27,-10581.00,5214.00,100.00,5114.00,
2025-07-21,Monday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-21T09:20:00+05:30,24955.2,24950,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=200.80 PE=154.40 diff>20%
2025-07-22,Tuesday,TRADED,,2025-07-31,current_month,2025-07-22T09:20:00+05:30,25129.55,25150,75,4,300,NIFTY_25150_CE_31_JUL_25.csv,163.00,195.60,2025-07-22T15:20:00+05:30,122.75,day_close,39.25,11775.00,NIFTY_25150_PE_31_JUL_25.csv,156.00,187.20,2025-07-22T11:06:00+05:30,187.20,sl,-32.20,-9660.00,2115.00,100.00,2015.00,
2025-07-23,Wednesday,TRADED,,2025-07-31,current_month,2025-07-23T09:20:00+05:30,25132.55,25150,75,4,300,NIFTY_25150_CE_31_JUL_25.csv,142.15,170.58,2025-07-23T12:37:00+05:30,170.58,sl,-29.43,-8829.00,NIFTY_25150_PE_31_JUL_25.csv,132.70,159.24,2025-07-23T15:20:00+05:30,86.90,day_close,44.80,13440.00,4611.00,100.00,4511.00,
2025-07-24,Thursday,SKIPPED,balance_check_failed,2025-07-31,current_month,2025-07-24T09:20:00+05:30,25204.1,25200,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=142.20 PE=109.40 diff>20%
2025-07-25,Friday,TRADED,,2025-07-31,current_month,2025-07-25T09:20:00+05:30,24935.05,24950,75,4,300,NIFTY_24950_CE_31_JUL_25.csv,127.25,152.70,2025-07-25T09:28:00+05:30,152.70,sl,-26.45,-7935.00,NIFTY_24950_PE_31_JUL_25.csv,126.50,151.80,2025-07-25T10:15:00+05:30,151.80,sl,-26.30,-7890.00,-15825.00,100.00,-15925.00,
2025-07-28,Monday,TRADED,,2025-07-31,current_month,2025-07-28T09:20:00+05:30,24787.8,24800,75,4,300,NIFTY_24800_CE_31_JUL_25.csv,119.85,143.82,2025-07-28T09:32:00+05:30,143.82,sl,-24.97,-7491.00,NIFTY_24800_PE_31_JUL_25.csv,115.80,138.96,2025-07-28T12:51:00+05:30,138.96,sl,-24.16,-7248.00,-14739.00,100.00,-14839.00,
2025-07-29,Tuesday,TRADED,,2025-07-31,current_month,2025-07-29T09:20:00+05:30,24684.5,24700,75,4,300,NIFTY_24700_CE_31_JUL_25.csv,109.90,131.88,2025-07-29T13:33:00+05:30,131.88,sl,-22.98,-6894.00,NIFTY_24700_PE_31_JUL_25.csv,103.80,124.56,2025-07-29T10:27:00+05:30,124.56,sl,-21.76,-6528.00,-13422.00,100.00,-13522.00,
2025-07-30,Wednesday,TRADED,,2025-07-31,current_month,2025-07-30T09:20:00+05:30,24862.0,24850,75,4,300,NIFTY_24850_CE_31_JUL_25.csv,72.50,87.00,2025-07-30T09:34:00+05:30,87.00,sl,-15.50,-4650.00,NIFTY_24850_PE_31_JUL_25.csv,76.60,91.92,2025-07-30T09:53:00+05:30,91.92,sl,-16.32,-4896.00,-9546.00,100.00,-9646.00,
2025-07-31,Thursday,SKIPPED,balance_check_failed,2025-08-28,next_month,2025-07-31T09:20:00+05:30,24680.35,24700,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=341.50 PE=272.10 diff>20%
2025-08-01,Friday,TRADED,,2025-08-28,current_month,2025-08-01T09:20:00+05:30,24725.9,24750,75,4,300,NIFTY_24750_CE_28_AUG_25.csv,315.40,378.48,2025-08-01T15:20:00+05:30,237.25,day_close,77.15,23145.00,NIFTY_24750_PE_28_AUG_25.csv,275.20,330.24,2025-08-01T15:04:00+05:30,330.24,sl,-56.04,-16812.00,6333.00,100.00,6233.00,
2025-08-04,Monday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-04T09:20:00+05:30,24642.75,24650,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=325.00 PE=253.05 diff>20%
2025-08-05,Tuesday,TRADED,,2025-08-28,current_month,2025-08-05T09:20:00+05:30,24684.75,24700,75,4,300,NIFTY_24700_CE_28_AUG_25.csv,297.65,357.18,2025-08-05T15:20:00+05:30,272.10,day_close,24.55,7365.00,NIFTY_24700_PE_28_AUG_25.csv,248.40,298.08,2025-08-05T15:20:00+05:30,252.60,day_close,-5.20,-1560.00,5805.00,100.00,5705.00,
2025-08-06,Wednesday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-06T09:20:00+05:30,24652.1,24650,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=300.05 PE=229.00 diff>20%
2025-08-07,Thursday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-07T09:20:00+05:30,24519.2,24500,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=298.00 PE=214.65 diff>20%
2025-08-08,Friday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-08T09:20:00+05:30,24573.0,24550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=293.40 PE=197.90 diff>20%
2025-08-11,Monday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-11T09:20:00+05:30,24401.2,24400,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=275.50 PE=209.75 diff>20%
2025-08-12,Tuesday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-12T09:20:00+05:30,24573.3,24550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=263.00 PE=182.45 diff>20%
2025-08-13,Wednesday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-13T09:20:00+05:30,24566.2,24550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=258.75 PE=173.60 diff>20%
2025-08-14,Thursday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-14T09:20:00+05:30,24640.15,24650,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=232.55 PE=178.00 diff>20%
2025-08-18,Monday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-18T09:20:00+05:30,24945.05,24950,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=222.40 PE=166.40 diff>20%
2025-08-19,Tuesday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-19T09:20:00+05:30,24905.5,24900,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=193.90 PE=143.40 diff>20%
2025-08-20,Wednesday,TRADED,,2025-08-28,current_month,2025-08-20T09:20:00+05:30,24942.9,24950,75,4,300,NIFTY_24950_CE_28_AUG_25.csv,161.00,193.20,2025-08-20T10:20:00+05:30,193.20,sl,-33.20,-9960.00,NIFTY_24950_PE_28_AUG_25.csv,135.40,162.48,2025-08-20T15:20:00+05:30,89.30,day_close,45.10,13530.00,3570.00,100.00,3470.00,
2025-08-21,Thursday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-21T09:20:00+05:30,25074.7,25050,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=169.50 PE=105.30 diff>20%
2025-08-22,Friday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-22T09:20:00+05:30,25022.25,25000,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=133.10 PE=96.95 diff>20%
2025-08-25,Monday,SKIPPED,balance_check_failed,2025-08-28,current_month,2025-08-25T09:20:00+05:30,24922.9,24900,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=116.15 PE=86.50 diff>20%
2025-08-26,Tuesday,TRADED,,2025-08-28,current_month,2025-08-26T09:20:00+05:30,24846.6,24850,75,4,300,NIFTY_24850_CE_28_AUG_25.csv,79.75,95.70,2025-08-26T15:20:00+05:30,30.00,day_close,48.75,14625.00,NIFTY_24850_PE_28_AUG_25.csv,66.90,80.28,2025-08-26T09:21:00+05:30,80.28,sl,-14.38,-4314.00,10311.00,100.00,10211.00,
2025-08-28,Thursday,SKIPPED,balance_check_failed,2025-09-30,next_month,2025-08-28T09:20:00+05:30,24575.55,24600,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=399.10 PE=283.00 diff>20%
2025-08-29,Friday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-08-29T09:20:00+05:30,24508.7,24500,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=407.75 PE=257.55 diff>20%
2025-09-01,Monday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-01T09:20:00+05:30,24522.55,24500,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=387.55 PE=232.35 diff>20%
2025-09-02,Tuesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-02T09:20:00+05:30,24662.05,24650,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=350.00 PE=224.55 diff>20%
2025-09-03,Wednesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-03T09:20:00+05:30,24541.2,24550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=334.40 PE=240.85 diff>20%
2025-09-04,Thursday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-04T09:20:00+05:30,24864.85,24850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=330.00 PE=214.70 diff>20%
2025-09-05,Friday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-05T09:20:00+05:30,24826.25,24850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=287.80 PE=218.60 diff>20%
2025-09-08,Monday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-08T09:20:00+05:30,24788.95,24800,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=288.15 PE=210.55 diff>20%
2025-09-09,Tuesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-09T09:20:00+05:30,24851.85,24850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=290.40 PE=192.95 diff>20%
2025-09-10,Wednesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-10T09:20:00+05:30,24963.0,24950,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=271.60 PE=185.90 diff>20%
2025-09-11,Thursday,SKIPPED,missing_entry_candle,2025-09-30,current_month,2025-09-11T09:20:00+05:30,25002.35,25000,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,No 2025-09-11T09:20:00+05:30 candle in: NIFTY_25000_PE_30_SEP_25.csv
2025-09-12,Friday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-12T09:20:00+05:30,25055.35,25050,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=256.80 PE=158.05 diff>20%
2025-09-15,Monday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-15T09:20:00+05:30,25091.05,25100,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=234.90 PE=157.10 diff>20%
2025-09-16,Tuesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-16T09:20:00+05:30,25107.25,25100,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=221.75 PE=149.65 diff>20%
2025-09-17,Wednesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-17T09:20:00+05:30,25296.45,25300,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=215.30 PE=136.05 diff>20%
2025-09-18,Thursday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-18T09:20:00+05:30,25410.65,25400,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=206.90 PE=113.95 diff>20%
2025-09-19,Friday,TRADED,,2025-09-30,current_month,2025-09-19T09:20:00+05:30,25382.0,25400,75,4,300,NIFTY_25400_CE_30_SEP_25.csv,157.70,189.24,2025-09-19T15:20:00+05:30,151.30,day_close,5.40,1620.00,NIFTY_25400_PE_30_SEP_25.csv,128.05,153.66,2025-09-19T09:34:00+05:30,153.66,sl,-26.61,-7983.00,-6363.00,100.00,-6463.00,
2025-09-22,Monday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-22T09:20:00+05:30,25257.5,25250,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=181.75 PE=102.00 diff>20%
2025-09-23,Tuesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-23T09:20:00+05:30,25224.95,25200,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=176.60 PE=95.60 diff>20%
2025-09-24,Wednesday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-24T09:20:00+05:30,25092.5,25100,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=137.65 PE=98.60 diff>20%
2025-09-25,Thursday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-25T09:20:00+05:30,25054.4,25050,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=121.70 PE=80.80 diff>20%
2025-09-26,Friday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-26T09:20:00+05:30,24815.15,24800,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=131.35 PE=61.50 diff>20%
2025-09-29,Monday,SKIPPED,balance_check_failed,2025-09-30,current_month,2025-09-29T09:20:00+05:30,24672.75,24650,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=127.75 PE=44.60 diff>20%
2025-09-30,Tuesday,SKIPPED,balance_check_failed,2025-10-28,next_month,2025-09-30T09:20:00+05:30,24712.55,24700,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=378.75 PE=225.00 diff>20%
2025-10-01,Wednesday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-01T09:20:00+05:30,24621.8,24600,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=367.95 PE=219.95 diff>20%
2025-10-03,Friday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-03T09:20:00+05:30,24783.65,24800,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=320.80 PE=208.20 diff>20%
2025-10-06,Monday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-06T09:20:00+05:30,24927.5,24950,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=275.40 PE=202.30 diff>20%
2025-10-07,Tuesday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-07T09:20:00+05:30,25083.7,25100,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=273.15 PE=186.05 diff>20%
2025-10-08,Wednesday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-08T09:20:00+05:30,25147.0,25150,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=267.25 PE=170.10 diff>20%
2025-10-09,Thursday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-09T09:20:00+05:30,25059.6,25050,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=264.95 PE=166.75 diff>20%
2025-10-10,Friday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-10T09:20:00+05:30,25221.1,25200,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=272.65 PE=151.30 diff>20%
2025-10-13,Monday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-13T09:20:00+05:30,25213.85,25200,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=264.35 PE=158.90 diff>20%
2025-10-14,Tuesday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-14T09:20:00+05:30,25290.75,25300,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=223.40 PE=166.25 diff>20%
2025-10-15,Wednesday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-15T09:20:00+05:30,25242.0,25250,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=239.75 PE=136.55 diff>20%
2025-10-16,Thursday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-16T09:20:00+05:30,25412.5,25400,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=230.45 PE=122.20 diff>20%
2025-10-17,Friday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-17T09:20:00+05:30,25553.2,25550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=201.70 PE=142.90 diff>20%
2025-10-20,Monday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-20T09:20:00+05:30,25903.25,25900,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=179.20 PE=123.25 diff>20%
2025-10-21,Tuesday,SKIPPED,missing_spot_entry,,,,,,,,,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,No spot candle at 2025-10-21T09:20:00+05:30.
2025-10-23,Thursday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-23T09:20:00+05:30,26003.2,26000,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=175.30 PE=88.45 diff>20%
2025-10-24,Friday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-24T09:20:00+05:30,25851.15,25850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=142.50 PE=78.25 diff>20%
2025-10-27,Monday,SKIPPED,balance_check_failed,2025-10-28,current_month,2025-10-27T09:20:00+05:30,25862.85,25850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=119.90 PE=51.80 diff>20%
2025-10-28,Tuesday,SKIPPED,balance_check_failed,2025-11-25,next_month,2025-10-28T09:20:00+05:30,25968.05,25950,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=454.00 PE=244.35 diff>20%
2025-10-29,Wednesday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-10-29T09:20:00+05:30,25980.55,26000,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=402.80 PE=243.55 diff>20%
2025-10-30,Thursday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-10-30T09:20:00+05:30,25982.05,26000,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=386.60 PE=242.60 diff>20%
2025-10-31,Friday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-10-31T09:20:00+05:30,25863.65,25850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=390.95 PE=225.45 diff>20%
2025-11-03,Monday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-03T09:20:00+05:30,25687.45,25700,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=371.45 PE=237.10 diff>20%
2025-11-04,Tuesday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-04T09:20:00+05:30,25754.6,25750,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=358.00 PE=231.75 diff>20%
2025-11-06,Thursday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-06T09:20:00+05:30,25664.1,25650,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=352.55 PE=200.80 diff>20%
2025-11-07,Friday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-07T09:20:00+05:30,25374.2,25350,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=324.80 PE=186.80 diff>20%
2025-11-10,Monday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-10T09:20:00+05:30,25551.65,25550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=292.25 PE=187.15 diff>20%
2025-11-11,Tuesday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-11T09:20:00+05:30,25544.65,25550,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=286.30 PE=189.55 diff>20%
2025-11-12,Wednesday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-12T09:20:00+05:30,25808.6,25800,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=285.35 PE=154.40 diff>20%
2025-11-13,Thursday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-13T09:20:00+05:30,25842.75,25850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=241.40 PE=164.25 diff>20%
2025-11-14,Friday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-14T09:20:00+05:30,25811.1,25800,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=260.00 PE=163.00 diff>20%
2025-11-17,Monday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-17T09:20:00+05:30,25952.45,25950,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=220.40 PE=151.10 diff>20%
2025-11-18,Tuesday,TRADED,,2025-11-25,current_month,2025-11-18T09:20:00+05:30,25946.1,25950,75,4,300,NIFTY_25950_CE_25_NOV_25.csv,184.85,221.82,2025-11-18T15:20:00+05:30,158.05,day_close,25.80,7740.00,NIFTY_25950_PE_25_NOV_25.csv,151.35,181.62,2025-11-18T09:59:00+05:30,181.62,sl,-31.27,-9381.00,-1641.00,100.00,-1741.00,
2025-11-19,Wednesday,SKIPPED,balance_check_failed,2025-11-25,current_month,2025-11-19T09:20:00+05:30,25858.6,25850,75,4,300,,,,,,,0.00,0.00,,,,,,,0.00,0.00,0.00,0.00,0.00,CE=174.95 PE=128.65 diff>20%
