entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,bought_side,sold_side,bought_contract_name,bought_option_entry_timestamp,bought_option_entry_open,bought_option_exit_timestamp,bought_option_exit_open,sold_contract_name,sold_option_entry_timestamp,sold_option_entry_open,sold_option_exit_timestamp,sold_option_exit_open,bought_gross_pnl,sold_gross_pnl,gross_pnl,brokerage,net_pnl,remarks
2025-09-19,TRADED,,2025-09-23,2025-09-22,2025-09-19T15:15:00+05:30,25352.5,25326.67,ABOVE_SMA,25350,CE,PE,NIFTY_25350_CE_23_SEP_25.csv,2025-09-19T15:29:00+05:30,82.2,2025-09-22T09:16:00+05:30,30.5,NIFTY_25350_PE_23_SEP_25.csv,2025-09-19T15:29:00+05:30,53.0,2025-09-22T09:16:00+05:30,105.5,-6981.00,-7085.00,-14066.00,100.00,-14166.00,
2025-09-22,TRADED,,2025-09-23,2025-09-23,2025-09-22T15:15:00+05:30,25200.2,25276.56,BELOW_SMA,25200,PE,CE,NIFTY_25200_PE_23_SEP_25.csv,2025-09-22T15:29:00+05:30,35.7,2025-09-23T09:16:00+05:30,24.65,NIFTY_25200_CE_23_SEP_25.csv,2025-09-22T15:29:00+05:30,69.45,2025-09-23T09:16:00+05:30,72.2,-1696.50,-617.50,-2314.00,100.00,-2414.00,
2025-09-23,TRADED,,2025-09-30,2025-09-24,2025-09-23T15:15:00+05:30,25185.8,25164.55,ABOVE_SMA,25200,CE,PE,NIFTY_25200_CE_30_SEP_25.csv,2025-09-23T15:29:00+05:30,151.0,2025-09-24T09:16:00+05:30,92.25,NIFTY_25200_PE_30_SEP_25.csv,2025-09-23T15:29:00+05:30,98.5,2025-09-24T09:16:00+05:30,140.2,-7897.50,-5681.00,-13578.50,100.00,-13678.50,
2025-09-24,TRADED,,2025-09-30,2025-09-25,2025-09-24T15:15:00+05:30,25060.9,25086.07,BELOW_SMA,25050,PE,CE,NIFTY_25050_PE_30_SEP_25.csv,2025-09-24T15:29:00+05:30,76.45,2025-09-25T09:16:00+05:30,98.8,NIFTY_25050_CE_30_SEP_25.csv,2025-09-24T15:29:00+05:30,141.2,2025-09-25T09:16:00+05:30,98.65,2645.50,5271.50,7917.00,100.00,7817.00,
2025-09-25,TRADED,,2025-09-30,2025-09-26,2025-09-25T15:15:00+05:30,24904.55,24988.58,BELOW_SMA,24900,PE,CE,NIFTY_24900_PE_30_SEP_25.csv,2025-09-25T15:29:00+05:30,67.1,2025-09-26T09:16:00+05:30,109.65,NIFTY_24900_CE_30_SEP_25.csv,2025-09-25T15:29:00+05:30,132.05,2025-09-26T09:16:00+05:30,81.65,5271.50,6292.00,11563.50,100.00,11463.50,
2025-09-26,TRADED,,2025-09-30,2025-09-29,2025-09-26T15:15:00+05:30,24673.1,24739.79,BELOW_SMA,24650,PE,CE,NIFTY_24650_PE_30_SEP_25.csv,2025-09-26T15:29:00+05:30,66.0,2025-09-29T09:16:00+05:30,33.4,NIFTY_24650_CE_30_SEP_25.csv,2025-09-26T15:29:00+05:30,112.2,2025-09-29T09:16:00+05:30,144.5,-4498.00,-4459.00,-8957.00,100.00,-9057.00,
2025-09-29,TRADED,,2025-09-30,2025-09-30,2025-09-29T15:15:00+05:30,24677.55,24701.98,BELOW_SMA,24700,PE,CE,NIFTY_24700_PE_30_SEP_25.csv,2025-09-29T15:29:00+05:30,56.05,2025-09-30T09:16:00+05:30,40.55,NIFTY_24700_CE_30_SEP_25.csv,2025-09-29T15:29:00+05:30,47.6,2025-09-30T09:16:00+05:30,60.65,-2275.00,-1956.50,-4231.50,100.00,-4331.50,
2025-09-30,TRADED,,2025-10-07,2025-10-01,2025-09-30T15:15:00+05:30,24633.6,24642.45,BELOW_SMA,24650,PE,CE,NIFTY_24650_PE_07_OCT_25.csv,2025-09-30T15:29:00+05:30,109.45,2025-10-01T09:16:00+05:30,123.95,NIFTY_24650_CE_07_OCT_25.csv,2025-09-30T15:29:00+05:30,149.7,2025-10-01T09:16:00+05:30,131.7,1625.00,2080.00,3705.00,100.00,3605.00,
2025-10-01,TRADED,,2025-10-07,2025-10-03,2025-10-01T15:15:00+05:30,24853.4,24755.01,ABOVE_SMA,24850,CE,PE,NIFTY_24850_CE_07_OCT_25.csv,2025-10-01T15:29:00+05:30,109.15,2025-10-03T09:16:00+05:30,77.0,NIFTY_24850_PE_07_OCT_25.csv,2025-10-01T15:29:00+05:30,80.7,2025-10-03T09:16:00+05:30,96.4,-4439.50,-2301.00,-6740.50,100.00,-6840.50,
2025-10-03,TRADED,,2025-10-07,2025-10-06,2025-10-03T15:15:00+05:30,24895.0,24827.37,ABOVE_SMA,24900,CE,PE,NIFTY_24900_CE_07_OCT_25.csv,2025-10-03T15:29:00+05:30,73.4,2025-10-06T09:16:00+05:30,72.75,NIFTY_24900_PE_07_OCT_25.csv,2025-10-03T15:29:00+05:30,58.25,2025-10-06T09:16:00+05:30,52.55,-344.50,481.00,136.50,100.00,36.50,
2025-10-06,TRADED,,2025-10-07,2025-10-07,2025-10-06T15:15:00+05:30,25072.55,25018.13,ABOVE_SMA,25050,CE,PE,NIFTY_25050_CE_07_OCT_25.csv,2025-10-06T15:29:00+05:30,77.85,2025-10-07T09:16:00+05:30,88.5,NIFTY_25050_PE_07_OCT_25.csv,2025-10-06T15:29:00+05:30,30.6,2025-10-07T09:16:00+05:30,19.8,1124.50,1144.00,2268.50,100.00,2168.50,
2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,PE,CE,NIFTY_25100_PE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,78.0,2025-10-08T09:16:00+05:30,90.8,NIFTY_25100_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,148.85,2025-10-08T09:16:00+05:30,128.1,1404.00,2437.50,3841.50,100.00,3741.50,
2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,PE,CE,NIFTY_25000_PE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,75.2,2025-10-09T09:16:00+05:30,60.35,NIFTY_25000_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,134.9,2025-10-09T09:16:00+05:30,156.1,-2190.50,-3016.00,-5206.50,100.00,-5306.50,
2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,CE,PE,NIFTY_25150_CE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,119.2,2025-10-10T09:16:00+05:30,126.8,NIFTY_25150_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,58.05,2025-10-10T09:16:00+05:30,53.85,728.00,286.00,1014.00,100.00,914.00,
2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,PE,CE,NIFTY_25300_PE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,52.4,2025-10-13T09:16:00+05:30,105.05,NIFTY_25300_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,96.5,2025-10-13T09:16:00+05:30,46.65,6584.50,6220.50,12805.00,100.00,12705.00,
2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,CE,PE,NIFTY_25250_CE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,57.65,2025-10-14T09:16:00+05:30,80.25,NIFTY_25250_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,53.95,2025-10-14T09:16:00+05:30,31.8,2678.00,2619.50,5297.50,100.00,5197.50,
2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,PE,CE,NIFTY_25100_PE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,113.6,2025-10-15T09:16:00+05:30,51.2,NIFTY_25100_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,170.0,2025-10-15T09:16:00+05:30,245.35,-8372.00,-10055.50,-18427.50,100.00,-18527.50,
2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,CE,PE,NIFTY_25350_CE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,129.1,2025-10-16T09:16:00+05:30,174.55,NIFTY_25350_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,84.4,2025-10-16T09:16:00+05:30,52.9,5648.50,3835.00,9483.50,100.00,9383.50,
2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,CE,PE,NIFTY_25550_CE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,123.45,2025-10-17T09:16:00+05:30,95.45,NIFTY_25550_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,73.95,2025-10-17T09:16:00+05:30,86.85,-3900.00,-1937.00,-5837.00,100.00,-5937.00,
2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,CE,PE,NIFTY_25700_CE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,92.0,2025-10-20T09:16:00+05:30,238.9,NIFTY_25700_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,71.05,2025-10-20T09:16:00+05:30,7.65,18837.00,7982.00,26819.00,100.00,26719.00,
2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,PE,CE,NIFTY_25850_PE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,NIFTY_25850_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,0.00,0.00,"NIFTY_25850_PE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; NIFTY_25850_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
2025-10-21,SKIPPED,missing_spot_signal_timestamp,,,2025-10-21T15:15:00+05:30,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,0.00,Missing spot signal timestamp 2025-10-21T15:15:00+05:30
2025-10-23,TRADED,,2025-10-28,2025-10-24,2025-10-23T15:15:00+05:30,25870.3,26029.46,BELOW_SMA,25850,PE,CE,NIFTY_25850_PE_28_OCT_25.csv,2025-10-23T15:29:00+05:30,72.75,2025-10-24T09:16:00+05:30,68.55,NIFTY_25850_CE_28_OCT_25.csv,2025-10-23T15:29:00+05:30,183.35,2025-10-24T09:16:00+05:30,174.45,-806.00,897.00,91.00,100.00,-9.00,
2025-10-24,TRADED,,2025-10-28,2025-10-27,2025-10-24T15:15:00+05:30,25797.45,25814.09,BELOW_SMA,25800,PE,CE,NIFTY_25800_PE_28_OCT_25.csv,2025-10-24T15:29:00+05:30,87.95,2025-10-27T09:16:00+05:30,37.05,NIFTY_25800_CE_28_OCT_25.csv,2025-10-24T15:29:00+05:30,101.4,2025-10-27T09:16:00+05:30,152.95,-6877.00,-6961.50,-13838.50,100.00,-13938.50,
2025-10-27,TRADED,,2025-10-28,2025-10-28,2025-10-27T15:15:00+05:30,25974.0,25961.31,ABOVE_SMA,25950,CE,PE,NIFTY_25950_CE_28_OCT_25.csv,2025-10-27T15:29:00+05:30,118.55,2025-10-28T09:16:00+05:30,118.45,NIFTY_25950_PE_28_OCT_25.csv,2025-10-27T15:29:00+05:30,39.0,2025-10-28T09:16:00+05:30,42.05,-273.00,-656.50,-929.50,100.00,-1029.50,
2025-10-28,TRADED,,2025-11-04,2025-10-29,2025-10-28T15:15:00+05:30,25965.4,25899.76,ABOVE_SMA,25950,CE,PE,NIFTY_25950_CE_04_NOV_25.csv,2025-10-28T15:29:00+05:30,189.15,2025-10-29T09:16:00+05:30,234.0,NIFTY_25950_PE_04_NOV_25.csv,2025-10-28T15:29:00+05:30,136.75,2025-10-29T09:16:00+05:30,96.5,5570.50,4972.50,10543.00,100.00,10443.00,
2025-10-29,TRADED,,2025-11-04,2025-10-30,2025-10-29T15:15:00+05:30,26068.3,26044.46,ABOVE_SMA,26050,CE,PE,NIFTY_26050_CE_04_NOV_25.csv,2025-10-29T15:29:00+05:30,199.85,2025-10-30T09:16:00+05:30,128.65,NIFTY_26050_PE_04_NOV_25.csv,2025-10-29T15:29:00+05:30,104.8,2025-10-30T09:16:00+05:30,136.85,-9516.00,-4426.50,-13942.50,100.00,-14042.50,
2025-10-30,TRADED,,2025-11-04,2025-10-31,2025-10-30T15:15:00+05:30,25891.2,25914.13,BELOW_SMA,25900,PE,CE,NIFTY_25900_PE_04_NOV_25.csv,2025-10-30T15:29:00+05:30,101.2,2025-10-31T09:16:00+05:30,128.2,NIFTY_25900_CE_04_NOV_25.csv,2025-10-30T15:29:00+05:30,142.7,2025-10-31T09:16:00+05:30,99.0,3250.00,5421.00,8671.00,100.00,8571.00,
2025-10-31,TRADED,,2025-11-04,2025-11-03,2025-10-31T15:15:00+05:30,25732.55,25804.40,BELOW_SMA,25750,PE,CE,NIFTY_25750_PE_04_NOV_25.csv,2025-10-31T15:29:00+05:30,71.2,2025-11-03T09:16:00+05:30,101.25,NIFTY_25750_CE_04_NOV_25.csv,2025-10-31T15:29:00+05:30,134.3,2025-11-03T09:16:00+05:30,85.7,3646.50,6058.00,9704.50,100.00,9604.50,
2025-11-03,TRADED,,2025-11-04,2025-11-04,2025-11-03T15:15:00+05:30,25774.3,25745.78,ABOVE_SMA,25750,CE,PE,NIFTY_25750_CE_04_NOV_25.csv,2025-11-03T15:29:00+05:30,89.0,2025-11-04T09:16:00+05:30,80.95,NIFTY_25750_PE_04_NOV_25.csv,2025-11-03T15:29:00+05:30,53.35,2025-11-04T09:16:00+05:30,53.75,-1306.50,-312.00,-1618.50,100.00,-1718.50,
2025-11-04,TRADED,,2025-11-11,2025-11-06,2025-11-04T15:15:00+05:30,25586.25,25666.44,BELOW_SMA,25600,PE,CE,NIFTY_25600_PE_11_NOV_25.csv,2025-11-04T15:29:00+05:30,129.5,2025-11-06T09:16:00+05:30,82.6,NIFTY_25600_CE_11_NOV_25.csv,2025-11-04T15:29:00+05:30,158.0,2025-11-06T09:16:00+05:30,187.7,-6357.00,-4121.00,-10478.00,100.00,-10578.00,
2025-11-06,TRADED,,2025-11-11,2025-11-07,2025-11-06T15:15:00+05:30,25519.95,25558.89,BELOW_SMA,25500,PE,CE,NIFTY_25500_PE_11_NOV_25.csv,2025-11-06T15:29:00+05:30,79.35,2025-11-07T09:16:00+05:30,157.8,NIFTY_25500_CE_11_NOV_25.csv,2025-11-06T15:29:00+05:30,134.7,2025-11-07T09:16:00+05:30,64.55,9938.50,8859.50,18798.00,100.00,18698.00,
2025-11-07,TRADED,,2025-11-11,2025-11-10,2025-11-07T15:15:00+05:30,25510.05,25446.45,ABOVE_SMA,25500,CE,PE,NIFTY_25500_CE_11_NOV_25.csv,2025-11-07T15:29:00+05:30,100.95,2025-11-10T09:16:00+05:30,141.8,NIFTY_25500_PE_11_NOV_25.csv,2025-11-07T15:29:00+05:30,74.2,2025-11-10T09:16:00+05:30,35.4,5050.50,4784.00,9834.50,100.00,9734.50,
2025-11-10,TRADED,,2025-11-11,2025-11-11,2025-11-10T15:15:00+05:30,25574.25,25609.19,BELOW_SMA,25550,PE,CE,NIFTY_25550_PE_11_NOV_25.csv,2025-11-10T15:29:00+05:30,33.1,2025-11-11T09:16:00+05:30,26.8,NIFTY_25550_CE_11_NOV_25.csv,2025-11-10T15:29:00+05:30,98.55,2025-11-11T09:16:00+05:30,103.9,-1079.00,-955.50,-2034.50,100.00,-2134.50,
2025-11-11,TRADED,,2025-11-18,2025-11-12,2025-11-11T15:15:00+05:30,25705.55,25571.13,ABOVE_SMA,25700,CE,PE,NIFTY_25700_CE_18_NOV_25.csv,2025-11-11T15:29:00+05:30,200.35,2025-11-12T09:16:00+05:30,268.2,NIFTY_25700_PE_18_NOV_25.csv,2025-11-11T15:29:00+05:30,115.7,2025-11-12T09:16:00+05:30,66.4,8560.50,6149.00,14709.50,100.00,14609.50,
2025-11-12,TRADED,,2025-11-18,2025-11-13,2025-11-12T15:15:00+05:30,25874.0,25883.36,BELOW_SMA,25850,PE,CE,NIFTY_25850_PE_18_NOV_25.csv,2025-11-12T15:29:00+05:30,99.85,2025-11-13T09:16:00+05:30,114.45,NIFTY_25850_CE_18_NOV_25.csv,2025-11-12T15:29:00+05:30,178.1,2025-11-13T09:16:00+05:30,136.5,1638.00,5148.00,6786.00,100.00,6686.00,
2025-11-13,TRADED,,2025-11-18,2025-11-14,2025-11-13T15:15:00+05:30,25884.1,25932.95,BELOW_SMA,25900,PE,CE,NIFTY_25900_PE_18_NOV_25.csv,2025-11-13T15:29:00+05:30,133.65,2025-11-14T09:16:00+05:30,153.5,NIFTY_25900_CE_18_NOV_25.csv,2025-11-13T15:29:00+05:30,143.05,2025-11-14T09:16:00+05:30,114.1,2320.50,3503.50,5824.00,100.00,5724.00,
2025-11-14,TRADED,,2025-11-18,2025-11-17,2025-11-14T15:15:00+05:30,25916.8,25811.88,ABOVE_SMA,25900,CE,PE,NIFTY_25900_CE_18_NOV_25.csv,2025-11-14T15:29:00+05:30,118.0,2025-11-17T09:16:00+05:30,119.25,NIFTY_25900_PE_18_NOV_25.csv,2025-11-14T15:29:00+05:30,85.55,2025-11-17T09:16:00+05:30,59.95,-97.50,3068.00,2970.50,100.00,2870.50,
2025-11-17,TRADED,,2025-11-18,2025-11-18,2025-11-17T15:15:00+05:30,26014.3,25972.90,ABOVE_SMA,26000,CE,PE,NIFTY_26000_CE_18_NOV_25.csv,2025-11-17T15:29:00+05:30,75.95,2025-11-18T09:16:00+05:30,35.05,NIFTY_26000_PE_18_NOV_25.csv,2025-11-17T15:29:00+05:30,56.3,2025-11-18T09:16:00+05:30,97.1,-5577.00,-5564.00,-11141.00,100.00,-11241.00,
2025-11-18,TRADED,,2025-11-25,2025-11-19,2025-11-18T15:15:00+05:30,25894.7,25941.05,BELOW_SMA,25900,PE,CE,NIFTY_25900_PE_25_NOV_25.csv,2025-11-18T15:29:00+05:30,140.0,2025-11-19T09:16:00+05:30,142.45,NIFTY_25900_CE_25_NOV_25.csv,2025-11-18T15:29:00+05:30,180.0,2025-11-19T09:16:00+05:30,164.05,58.50,1813.50,1872.00,100.00,1772.00,
2025-11-19,TRADED,,2025-11-25,2025-11-20,2025-11-19T15:15:00+05:30,26052.7,25990.69,ABOVE_SMA,26050,CE,PE,NIFTY_26050_CE_25_NOV_25.csv,2025-11-19T15:29:00+05:30,157.0,2025-11-20T09:16:00+05:30,179.1,NIFTY_26050_PE_25_NOV_25.csv,2025-11-19T15:29:00+05:30,132.35,2025-11-20T09:16:00+05:30,89.4,2613.00,5323.50,7936.50,100.00,7836.50,
2025-11-20,TRADED,,2025-11-25,2025-11-21,2025-11-20T15:15:00+05:30,26197.4,26159.02,ABOVE_SMA,26200,CE,PE,NIFTY_26200_CE_25_NOV_25.csv,2025-11-20T15:29:00+05:30,135.9,2025-11-21T09:16:00+05:30,84.0,NIFTY_26200_PE_25_NOV_25.csv,2025-11-20T15:29:00+05:30,101.75,2025-11-21T09:16:00+05:30,146.6,-7007.00,-6090.50,-13097.50,100.00,-13197.50,
2025-11-21,TRADED,,2025-11-25,2025-11-24,2025-11-21T15:15:00+05:30,26063.95,26113.34,BELOW_SMA,26050,PE,CE,NIFTY_26050_PE_25_NOV_25.csv,2025-11-21T15:29:00+05:30,91.4,2025-11-24T09:16:00+05:30,51.35,NIFTY_26050_CE_25_NOV_25.csv,2025-11-21T15:29:00+05:30,116.5,2025-11-24T09:16:00+05:30,136.6,-5466.50,-2873.00,-8339.50,100.00,-8439.50,
2025-11-24,TRADED,,2025-11-25,2025-11-25,2025-11-24T15:15:00+05:30,25943.35,26073.67,BELOW_SMA,25950,PE,CE,NIFTY_25950_PE_25_NOV_25.csv,2025-11-24T15:29:00+05:30,60.8,2025-11-25T09:16:00+05:30,63.1,NIFTY_25950_CE_25_NOV_25.csv,2025-11-24T15:29:00+05:30,76.95,2025-11-25T09:16:00+05:30,59.6,39.00,1995.50,2034.50,100.00,1934.50,
2025-11-25,TRADED,,2025-12-02,2025-11-26,2025-11-25T15:15:00+05:30,25860.3,25969.53,BELOW_SMA,25850,PE,CE,NIFTY_25850_PE_02_DEC_25.csv,2025-11-25T15:29:00+05:30,109.0,2025-11-26T09:16:00+05:30,64.75,NIFTY_25850_CE_02_DEC_25.csv,2025-11-25T15:29:00+05:30,180.5,2025-11-26T09:16:00+05:30,246.35,-6012.50,-8820.50,-14833.00,100.00,-14933.00,
2025-11-26,TRADED,,2025-12-02,2025-11-27,2025-11-26T15:15:00+05:30,26203.5,26138.44,ABOVE_SMA,26200,CE,PE,NIFTY_26200_CE_02_DEC_25.csv,2025-11-26T15:29:00+05:30,149.95,2025-11-27T09:16:00+05:30,168.8,NIFTY_26200_PE_02_DEC_25.csv,2025-11-26T15:29:00+05:30,116.15,2025-11-27T09:16:00+05:30,86.6,2190.50,3581.50,5772.00,100.00,5672.00,
2025-11-27,TRADED,,2025-12-02,2025-11-28,2025-11-27T15:15:00+05:30,26219.85,26234.63,BELOW_SMA,26200,PE,CE,NIFTY_26200_PE_02_DEC_25.csv,2025-11-27T15:29:00+05:30,84.05,2025-11-28T09:16:00+05:30,89.4,NIFTY_26200_CE_02_DEC_25.csv,2025-11-27T15:29:00+05:30,133.2,2025-11-28T09:16:00+05:30,122.05,435.50,1189.50,1625.00,100.00,1525.00,
2025-11-28,TRADED,,2025-12-02,2025-12-01,2025-11-28T15:15:00+05:30,26204.55,26229.24,BELOW_SMA,26200,PE,CE,NIFTY_26200_PE_02_DEC_25.csv,2025-11-28T15:29:00+05:30,65.95,2025-12-01T09:16:00+05:30,34.8,NIFTY_26200_CE_02_DEC_25.csv,2025-11-28T15:29:00+05:30,112.75,2025-12-01T09:16:00+05:30,151.55,-4309.50,-5304.00,-9613.50,100.00,-9713.50,
2025-12-01,TRADED,,2025-12-02,2025-12-02,2025-12-01T15:15:00+05:30,26175.95,26214.11,BELOW_SMA,26200,PE,CE,NIFTY_26200_PE_02_DEC_25.csv,2025-12-01T15:29:00+05:30,66.45,2025-12-02T09:16:00+05:30,100.0,NIFTY_26200_CE_02_DEC_25.csv,2025-12-01T15:29:00+05:30,54.2,2025-12-02T09:16:00+05:30,21.2,4101.50,4030.00,8131.50,100.00,8031.50,
2025-12-02,TRADED,,2025-12-09,2025-12-03,2025-12-02T15:15:00+05:30,26057.0,26057.90,BELOW_SMA,26050,PE,CE,NIFTY_26050_PE_09_DEC_25.csv,2025-12-02T15:29:00+05:30,104.4,2025-12-03T09:16:00+05:30,133.1,NIFTY_26050_CE_09_DEC_25.csv,2025-12-02T15:29:00+05:30,178.0,2025-12-03T09:16:00+05:30,135.25,3471.00,5297.50,8768.50,100.00,8668.50,
2025-12-03,TRADED,,2025-12-09,2025-12-04,2025-12-03T15:15:00+05:30,25985.1,25939.03,ABOVE_SMA,26000,CE,PE,NIFTY_26000_CE_09_DEC_25.csv,2025-12-03T15:29:00+05:30,137.85,2025-12-04T09:16:00+05:30,98.85,NIFTY_26000_PE_09_DEC_25.csv,2025-12-03T15:29:00+05:30,105.25,2025-12-04T09:16:00+05:30,133.4,-5330.00,-3919.50,-9249.50,100.00,-9349.50,
2025-12-04,TRADED,,2025-12-09,2025-12-05,2025-12-04T15:15:00+05:30,26017.1,26027.15,BELOW_SMA,26000,PE,CE,NIFTY_26000_PE_09_DEC_25.csv,2025-12-04T15:29:00+05:30,70.4,2025-12-05T09:16:00+05:30,76.9,NIFTY_26000_CE_09_DEC_25.csv,2025-12-04T15:29:00+05:30,141.4,2025-12-05T09:16:00+05:30,132.3,585.00,923.00,1508.00,100.00,1408.00,
2025-12-05,TRADED,,2025-12-09,2025-12-08,2025-12-05T15:15:00+05:30,26176.65,26135.78,ABOVE_SMA,26200,CE,PE,NIFTY_26200_CE_09_DEC_25.csv,2025-12-05T15:29:00+05:30,79.2,2025-12-08T09:16:00+05:30,60.4,NIFTY_26200_PE_09_DEC_25.csv,2025-12-05T15:29:00+05:30,72.9,2025-12-08T09:16:00+05:30,82.4,-2704.00,-1495.00,-4199.00,100.00,-4299.00,
2025-12-08,TRADED,,2025-12-09,2025-12-09,2025-12-08T15:15:00+05:30,25932.8,26021.12,BELOW_SMA,25950,PE,CE,NIFTY_25950_PE_09_DEC_25.csv,2025-12-08T15:29:00+05:30,64.8,2025-12-09T09:16:00+05:30,109.4,NIFTY_25950_CE_09_DEC_25.csv,2025-12-08T15:29:00+05:30,57.65,2025-12-09T09:16:00+05:30,26.15,5538.00,3835.00,9373.00,100.00,9273.00,
2025-12-09,TRADED,,2025-12-16,2025-12-10,2025-12-09T15:15:00+05:30,25841.75,25843.60,BELOW_SMA,25850,PE,CE,NIFTY_25850_PE_16_DEC_25.csv,2025-12-09T15:29:00+05:30,116.0,2025-12-10T09:16:00+05:30,123.55,NIFTY_25850_CE_16_DEC_25.csv,2025-12-09T15:29:00+05:30,150.0,2025-12-10T09:16:00+05:30,137.55,721.50,1358.50,2080.00,100.00,1980.00,
2025-12-10,TRADED,,2025-12-16,2025-12-11,2025-12-10T15:15:00+05:30,25742.65,25825.89,BELOW_SMA,25750,PE,CE,NIFTY_25750_PE_16_DEC_25.csv,2025-12-10T15:29:00+05:30,110.0,2025-12-11T09:16:00+05:30,99.15,NIFTY_25750_CE_16_DEC_25.csv,2025-12-10T15:29:00+05:30,152.0,2025-12-11T09:16:00+05:30,152.35,-1670.50,-305.50,-1976.00,100.00,-2076.00,
2025-12-11,TRADED,,2025-12-16,2025-12-12,2025-12-11T15:15:00+05:30,25898.4,25845.40,ABOVE_SMA,25900,CE,PE,NIFTY_25900_CE_16_DEC_25.csv,2025-12-11T15:29:00+05:30,112.35,2025-12-12T09:16:00+05:30,160.2,NIFTY_25900_PE_16_DEC_25.csv,2025-12-11T15:29:00+05:30,89.2,2025-12-12T09:16:00+05:30,52.45,5960.50,4517.50,10478.00,100.00,10378.00,
2025-12-12,TRADED,,2025-12-16,2025-12-15,2025-12-12T15:15:00+05:30,26043.0,26014.22,ABOVE_SMA,26050,CE,PE,NIFTY_26050_CE_16_DEC_25.csv,2025-12-12T15:29:00+05:30,83.75,2025-12-15T09:16:00+05:30,38.25,NIFTY_26050_PE_16_DEC_25.csv,2025-12-12T15:29:00+05:30,70.75,2025-12-15T09:16:00+05:30,126.5,-6175.00,-7507.50,-13682.50,100.00,-13782.50,
2025-12-15,TRADED,,2025-12-16,2025-12-16,2025-12-15T15:15:00+05:30,26014.0,25998.45,ABOVE_SMA,26000,CE,PE,NIFTY_26000_CE_16_DEC_25.csv,2025-12-15T15:29:00+05:30,71.25,2025-12-16T09:16:00+05:30,28.35,NIFTY_26000_PE_16_DEC_25.csv,2025-12-15T15:29:00+05:30,46.5,2025-12-16T09:16:00+05:30,90.9,-5837.00,-6032.00,-11869.00,100.00,-11969.00,
2025-12-16,TRADED,,2025-12-23,2025-12-17,2025-12-16T15:15:00+05:30,25851.35,25891.62,BELOW_SMA,25850,PE,CE,NIFTY_25850_PE_23_DEC_25.csv,2025-12-16T15:29:00+05:30,108.7,2025-12-17T09:16:00+05:30,103.95,NIFTY_25850_CE_23_DEC_25.csv,2025-12-16T15:29:00+05:30,156.45,2025-12-17T09:16:00+05:30,150.95,-877.50,455.00,-422.50,100.00,-522.50,
