range_label,moneyness,offset_points,entry_date,status,skip_reason,expiry_date,next_trading_day,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,target_strike,sold_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
ITM_100,ITM,100,2025-10-06,TRADED,,2025-10-07,2025-10-07,2025-10-06T15:15:00+05:30,25072.55,25018.13,ABOVE_SMA,25050,25150,PE,NIFTY_25150_PE_07_OCT_25.csv,2025-10-06T15:29:00+05:30,77.05,2025-10-07T09:16:00+05:30,62.35,3302.00,50.00,3252.00,
ITM_200,ITM,200,2025-10-06,TRADED,,2025-10-07,2025-10-07,2025-10-06T15:15:00+05:30,25072.55,25018.13,ABOVE_SMA,25050,25250,PE,NIFTY_25250_PE_07_OCT_25.csv,2025-10-06T15:29:00+05:30,159.4,2025-10-07T09:16:00+05:30,140.1,4498.00,50.00,4448.00,
ITM_300,ITM,300,2025-10-06,TRADED,,2025-10-07,2025-10-07,2025-10-06T15:15:00+05:30,25072.55,25018.13,ABOVE_SMA,25050,25350,PE,NIFTY_25350_PE_07_OCT_25.csv,2025-10-06T15:29:00+05:30,254.95,2025-10-07T09:16:00+05:30,234.5,4797.00,50.00,4747.00,
OTM_100,OTM,100,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,25200,CE,NIFTY_25200_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,94.0,2025-10-08T09:16:00+05:30,77.7,3718.00,50.00,3668.00,
OTM_200,OTM,200,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,25300,CE,NIFTY_25300_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,54.45,2025-10-08T09:16:00+05:30,43.55,2314.00,50.00,2264.00,
OTM_300,OTM,300,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,25400,CE,NIFTY_25400_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,30.55,2025-10-08T09:16:00+05:30,23.25,1378.00,50.00,1328.00,
OTM_400,OTM,400,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,25500,CE,NIFTY_25500_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,16.65,2025-10-08T09:16:00+05:30,12.55,546.00,50.00,496.00,
OTM_500,OTM,500,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,25600,CE,NIFTY_25600_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,9.05,2025-10-08T09:16:00+05:30,6.95,26.00,50.00,-24.00,
ITM_100,ITM,100,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,25000,CE,NIFTY_25000_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,218.15,2025-10-08T09:16:00+05:30,192.65,6110.00,50.00,6060.00,
ITM_200,ITM,200,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,24900,CE,NIFTY_24900_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,300.4,2025-10-08T09:16:00+05:30,270.75,7189.00,50.00,7139.00,
ITM_300,ITM,300,2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:15:00+05:30,25112.8,25158.57,BELOW_SMA,25100,24800,CE,NIFTY_24800_CE_14_OCT_25.csv,2025-10-07T15:29:00+05:30,389.0,2025-10-08T09:16:00+05:30,356.8,7852.00,50.00,7802.00,
OTM_100,OTM,100,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,25100,CE,NIFTY_25100_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,83.15,2025-10-09T09:16:00+05:30,96.35,-3952.00,50.00,-4002.00,
OTM_200,OTM,200,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,25200,CE,NIFTY_25200_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,48.5,2025-10-09T09:16:00+05:30,54.7,-2132.00,50.00,-2182.00,
OTM_300,OTM,300,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,25300,CE,NIFTY_25300_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,27.25,2025-10-09T09:16:00+05:30,29.4,-1079.00,50.00,-1129.00,
OTM_400,OTM,400,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,25400,CE,NIFTY_25400_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,15.3,2025-10-09T09:16:00+05:30,15.95,-689.00,50.00,-739.00,
OTM_500,OTM,500,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,25500,CE,NIFTY_25500_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,8.85,2025-10-09T09:16:00+05:30,9.0,-559.00,50.00,-609.00,
ITM_100,ITM,100,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,24900,CE,NIFTY_24900_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,203.75,2025-10-09T09:16:00+05:30,230.25,-7410.00,50.00,-7460.00,
ITM_200,ITM,200,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,24800,CE,NIFTY_24800_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,285.0,2025-10-09T09:16:00+05:30,314.3,-8138.00,50.00,-8188.00,
ITM_300,ITM,300,2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:15:00+05:30,25023.8,25085.89,BELOW_SMA,25000,24700,CE,NIFTY_24700_CE_14_OCT_25.csv,2025-10-08T15:29:00+05:30,374.55,2025-10-09T09:16:00+05:30,400.0,-7137.00,50.00,-7187.00,
OTM_100,OTM,100,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,25050,PE,NIFTY_25050_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,30.7,2025-10-10T09:16:00+05:30,28.5,52.00,50.00,2.00,
OTM_200,OTM,200,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,24950,PE,NIFTY_24950_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,16.5,2025-10-10T09:16:00+05:30,15.25,-195.00,50.00,-245.00,
OTM_300,OTM,300,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,24850,PE,NIFTY_24850_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,9.6,2025-10-10T09:16:00+05:30,8.7,-286.00,50.00,-336.00,
OTM_400,OTM,400,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,24750,PE,NIFTY_24750_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,6.45,2025-10-10T09:16:00+05:30,5.6,-299.00,50.00,-349.00,
OTM_500,OTM,500,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,24650,PE,NIFTY_24650_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,4.85,2025-10-10T09:16:00+05:30,4.05,-312.00,50.00,-362.00,
ITM_100,ITM,100,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,25250,PE,NIFTY_25250_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,104.15,2025-10-10T09:16:00+05:30,96.65,1430.00,50.00,1380.00,
ITM_200,ITM,200,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,25350,PE,NIFTY_25350_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,170.3,2025-10-10T09:16:00+05:30,160.7,1976.00,50.00,1926.00,
ITM_300,ITM,300,2025-10-09,TRADED,,2025-10-14,2025-10-10,2025-10-09T15:15:00+05:30,25170.3,25129.69,ABOVE_SMA,25150,25450,PE,NIFTY_25450_PE_14_OCT_25.csv,2025-10-09T15:29:00+05:30,252.85,2025-10-10T09:16:00+05:30,242.95,2054.00,50.00,2004.00,
OTM_100,OTM,100,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25400,CE,NIFTY_25400_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,43.9,2025-10-13T09:16:00+05:30,18.35,6123.00,50.00,6073.00,
OTM_200,OTM,200,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25500,CE,NIFTY_25500_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,16.8,2025-10-13T09:16:00+05:30,7.45,1911.00,50.00,1861.00,
OTM_300,OTM,300,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25600,CE,NIFTY_25600_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,6.2,2025-10-13T09:16:00+05:30,3.45,195.00,50.00,145.00,
OTM_400,OTM,400,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25700,CE,NIFTY_25700_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,2.75,2025-10-13T09:16:00+05:30,2.0,-325.00,50.00,-375.00,
OTM_500,OTM,500,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25800,CE,NIFTY_25800_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,1.55,2025-10-13T09:16:00+05:30,1.45,-494.00,50.00,-544.00,
ITM_100,ITM,100,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25200,CE,NIFTY_25200_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,170.75,2025-10-13T09:16:00+05:30,100.05,17862.00,50.00,17812.00,
ITM_200,ITM,200,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25100,CE,NIFTY_25100_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,258.05,2025-10-13T09:16:00+05:30,173.3,21515.00,50.00,21465.00,
ITM_300,ITM,300,2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:15:00+05:30,25278.2,25288.78,BELOW_SMA,25300,25000,CE,NIFTY_25000_CE_14_OCT_25.csv,2025-10-10T15:29:00+05:30,353.0,2025-10-13T09:16:00+05:30,259.05,23907.00,50.00,23857.00,
OTM_100,OTM,100,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,25150,PE,NIFTY_25150_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,22.1,2025-10-14T09:16:00+05:30,11.7,2184.00,50.00,2134.00,
OTM_200,OTM,200,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,25050,PE,NIFTY_25050_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,11.3,2025-10-14T09:16:00+05:30,4.8,1170.00,50.00,1120.00,
OTM_300,OTM,300,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,24950,PE,NIFTY_24950_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,7.25,2025-10-14T09:16:00+05:30,2.7,663.00,50.00,613.00,
OTM_400,OTM,400,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,24850,PE,NIFTY_24850_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,5.2,2025-10-14T09:16:00+05:30,1.9,338.00,50.00,288.00,
OTM_500,OTM,500,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,24750,PE,NIFTY_24750_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,3.9,2025-10-14T09:16:00+05:30,1.6,78.00,50.00,28.00,
ITM_100,ITM,100,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,25350,PE,NIFTY_25350_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,117.6,2025-10-14T09:16:00+05:30,81.2,8944.00,50.00,8894.00,
ITM_200,ITM,200,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,25450,PE,NIFTY_25450_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,204.1,2025-10-14T09:16:00+05:30,160.75,10751.00,50.00,10701.00,
ITM_300,ITM,300,2025-10-13,TRADED,,2025-10-14,2025-10-14,2025-10-13T15:15:00+05:30,25237.15,25206.24,ABOVE_SMA,25250,25550,PE,NIFTY_25550_PE_14_OCT_25.csv,2025-10-13T15:29:00+05:30,298.75,2025-10-14T09:16:00+05:30,255.0,10855.00,50.00,10805.00,
OTM_100,OTM,100,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,25200,CE,NIFTY_25200_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,117.0,2025-10-15T09:16:00+05:30,172.95,-15067.00,50.00,-15117.00,
OTM_200,OTM,200,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,25300,CE,NIFTY_25300_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,76.55,2025-10-15T09:16:00+05:30,113.2,-10049.00,50.00,-10099.00,
OTM_300,OTM,300,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,25400,CE,NIFTY_25400_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,47.1,2025-10-15T09:16:00+05:30,69.3,-6292.00,50.00,-6342.00,
OTM_400,OTM,400,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,25500,CE,NIFTY_25500_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,28.0,2025-10-15T09:16:00+05:30,39.8,-3588.00,50.00,-3638.00,
OTM_500,OTM,500,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,25600,CE,NIFTY_25600_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,16.0,2025-10-15T09:16:00+05:30,21.95,-2067.00,50.00,-2117.00,
ITM_100,ITM,100,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,25000,CE,NIFTY_25000_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,235.2,2025-10-15T09:16:00+05:30,327.5,-24518.00,50.00,-24568.00,
ITM_200,ITM,200,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,24900,CE,NIFTY_24900_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,310.1,2025-10-15T09:16:00+05:30,416.3,-28132.00,50.00,-28182.00,
ITM_300,ITM,300,2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:15:00+05:30,25123.35,25155.02,BELOW_SMA,25100,24800,CE,NIFTY_24800_CE_20_OCT_25.csv,2025-10-14T15:29:00+05:30,391.9,2025-10-15T09:16:00+05:30,509.05,-30979.00,50.00,-31029.00,
OTM_100,OTM,100,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,25250,PE,NIFTY_25250_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,54.8,2025-10-16T09:16:00+05:30,33.55,5005.00,50.00,4955.00,
OTM_200,OTM,200,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,25150,PE,NIFTY_25150_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,36.0,2025-10-16T09:16:00+05:30,21.8,3172.00,50.00,3122.00,
OTM_300,OTM,300,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,25050,PE,NIFTY_25050_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,24.0,2025-10-16T09:16:00+05:30,14.6,1924.00,50.00,1874.00,
OTM_400,OTM,400,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,24950,PE,NIFTY_24950_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,16.8,2025-10-16T09:16:00+05:30,10.35,1157.00,50.00,1107.00,
OTM_500,OTM,500,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,24850,PE,NIFTY_24850_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,12.25,2025-10-16T09:16:00+05:30,7.6,689.00,50.00,639.00,
ITM_100,ITM,100,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,25450,PE,NIFTY_25450_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,130.25,2025-10-16T09:16:00+05:30,85.45,11128.00,50.00,11078.00,
ITM_200,ITM,200,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,25550,PE,NIFTY_25550_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,193.65,2025-10-16T09:16:00+05:30,135.95,14482.00,50.00,14432.00,
ITM_300,ITM,300,2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:15:00+05:30,25327.75,25304.76,ABOVE_SMA,25350,25650,PE,NIFTY_25650_PE_20_OCT_25.csv,2025-10-15T15:29:00+05:30,272.9,2025-10-16T09:16:00+05:30,206.55,16731.00,50.00,16681.00,
OTM_100,OTM,100,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25450,PE,NIFTY_25450_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,44.35,2025-10-17T09:16:00+05:30,51.15,-2288.00,50.00,-2338.00,
OTM_200,OTM,200,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25350,PE,NIFTY_25350_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,26.85,2025-10-17T09:16:00+05:30,29.6,-1235.00,50.00,-1285.00,
OTM_300,OTM,300,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25250,PE,NIFTY_25250_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,17.1,2025-10-17T09:16:00+05:30,17.75,-689.00,50.00,-739.00,
OTM_400,OTM,400,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25150,PE,NIFTY_25150_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,11.1,2025-10-17T09:16:00+05:30,10.95,-481.00,50.00,-531.00,
OTM_500,OTM,500,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25050,PE,NIFTY_25050_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,7.6,2025-10-17T09:16:00+05:30,7.15,-403.00,50.00,-453.00,
ITM_100,ITM,100,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25650,PE,NIFTY_25650_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,119.55,2025-10-17T09:16:00+05:30,141.35,-6188.00,50.00,-6238.00,
ITM_200,ITM,200,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25750,PE,NIFTY_25750_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,184.0,2025-10-17T09:16:00+05:30,214.5,-8450.00,50.00,-8500.00,
ITM_300,ITM,300,2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:15:00+05:30,25566.3,25500.89,ABOVE_SMA,25550,25850,PE,NIFTY_25850_PE_20_OCT_25.csv,2025-10-16T15:29:00+05:30,264.95,2025-10-17T09:16:00+05:30,302.85,-10374.00,50.00,-10424.00,
OTM_100,OTM,100,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,25600,PE,NIFTY_25600_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,40.45,2025-10-20T09:16:00+05:30,4.45,8840.00,50.00,8790.00,
OTM_200,OTM,200,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,25500,PE,NIFTY_25500_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,23.0,2025-10-20T09:16:00+05:30,3.4,4576.00,50.00,4526.00,
OTM_300,OTM,300,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,25400,PE,NIFTY_25400_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,14.2,2025-10-20T09:16:00+05:30,2.65,2483.00,50.00,2433.00,
OTM_400,OTM,400,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,25300,PE,NIFTY_25300_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,9.3,2025-10-20T09:16:00+05:30,2.15,1339.00,50.00,1289.00,
OTM_500,OTM,500,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,25200,PE,NIFTY_25200_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,6.55,2025-10-20T09:16:00+05:30,1.85,702.00,50.00,652.00,
ITM_100,ITM,100,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,25800,PE,NIFTY_25800_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,122.5,2025-10-20T09:16:00+05:30,17.9,26676.00,50.00,26626.00,
ITM_200,ITM,200,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,25900,PE,NIFTY_25900_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,197.05,2025-10-20T09:16:00+05:30,46.0,38753.00,50.00,38703.00,
ITM_300,ITM,300,2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:15:00+05:30,25704.7,25700.58,ABOVE_SMA,25700,26000,PE,NIFTY_26000_PE_20_OCT_25.csv,2025-10-17T15:29:00+05:30,286.25,2025-10-20T09:16:00+05:30,102.1,47359.00,50.00,47309.00,
OTM_100,OTM,100,2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,25950,CE,NIFTY_25950_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,"NIFTY_25950_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
OTM_200,OTM,200,2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,26050,CE,NIFTY_26050_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,"NIFTY_26050_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
OTM_300,OTM,300,2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,26150,CE,NIFTY_26150_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,"NIFTY_26150_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
OTM_400,OTM,400,2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,26250,CE,NIFTY_26250_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,"NIFTY_26250_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
OTM_500,OTM,500,2025-10-20,SKIPPED,missing_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:15:00+05:30,25850.7,25854.64,BELOW_SMA,25850,26350,CE,NIFTY_26350_CE_28_OCT_25.csv,2025-10-20T15:29:00+05:30,,2025-10-21T09:16:00+05:30,,0.00,0.00,0.00,"NIFTY_26350_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
