entry_date,status,skip_reason,index,active_expiry,spot,atm_strike,ce_strike,ce_entry_price,ce_stop_price,ce_exit_price,ce_exit_timestamp,ce_exit_reason,ce_points_pnl,ce_gross_pnl,ce_net_pnl,ce_failure_reason,pe_strike,pe_entry_price,pe_stop_price,pe_exit_price,pe_exit_timestamp,pe_exit_reason,pe_points_pnl,pe_gross_pnl,pe_net_pnl,pe_failure_reason,lot_size,lots,total_qty,combined_entry_credit,gross_pnl,brokerage,net_pnl,remarks,cumulative_pnl
2026-01-20,TRADED,,NIFTY,2026-01-20,25580.3,25600,25800,3.85,7.70,0.10,2026-01-20T15:20:00+05:30,day_close,1.75,113.75,63.75,,25400,23.15,46.30,46.30,2026-01-20T13:40:00+05:30,stop_loss,-25.15,-1634.75,-1684.75,,65,1,65,27.00,-1521.00,100.00,-1621.00,,-18902.35
2026-01-21,TRADED,,SENSEX,2026-01-22,82100,82100,82700,91.4,182.80,182.80,2026-01-21T12:41:00+05:30,stop_loss,-93.40,-934.00,-984.00,,81500,108.6,217.20,217.20,2026-01-21T10:41:00+05:30,stop_loss,-110.60,-1106.00,-1156.00,,10,1,10,200.00,-2040.00,100.00,-2140.00,,-21042.35
2026-01-22,TRADED,,SENSEX,2026-01-22,82700,82700,83300,34.2,68.40,68.40,2026-01-22T09:36:00+05:30,stop_loss,-36.20,-362.00,-412.00,,82100,54.5,109.00,109.00,2026-01-22T10:27:00+05:30,stop_loss,-56.50,-565.00,-615.00,,10,1,10,88.70,-927.00,100.00,-1027.00,,-22069.35
2026-01-23,TRADED,,NIFTY,2026-01-27,25344.6,25350,25550,45.85,91.70,10.40,2026-01-23T15:20:00+05:30,day_close,33.45,2174.25,2124.25,,25150,44.85,89.70,89.70,2026-01-23T13:18:00+05:30,stop_loss,-46.85,-3045.25,-3095.25,,65,1,65,90.70,-871.00,100.00,-971.00,,-23040.35
2026-01-27,TRADED,,NIFTY,2026-01-27,25063.35,25050,25250,17.4,34.80,34.80,2026-01-27T09:38:00+05:30,stop_loss,-19.40,-1261.00,-1311.00,,24850,45.2,90.40,0.10,2026-01-27T15:20:00+05:30,day_close,43.10,2801.50,2751.50,,65,1,65,62.60,1540.50,100.00,1440.50,,-21599.85
2026-01-28,TRADED,,SENSEX,2026-01-29,82500,82500,83100,120.85,241.70,50.25,2026-01-28T15:20:00+05:30,day_close,68.60,686.00,636.00,,81900,170.7,341.40,84.60,2026-01-28T15:20:00+05:30,day_close,84.10,841.00,791.00,,10,1,10,291.55,1527.00,100.00,1427.00,,-20172.85
2026-01-29,TRADED,,SENSEX,2026-01-29,82100,82100,82700,39.7,79.40,79.40,2026-01-29T13:45:00+05:30,stop_loss,-41.70,-417.00,-467.00,,81500,44.95,89.90,89.90,2026-01-29T09:54:00+05:30,stop_loss,-46.95,-469.50,-519.50,,10,1,10,84.65,-886.50,100.00,-986.50,,-21159.35
2026-01-30,TRADED,,NIFTY,2026-02-03,25247.55,25250,25450,116.15,232.30,151.10,2026-01-30T15:20:00+05:30,day_close,-36.95,-2401.75,-2451.75,,25050,113.35,226.70,86.20,2026-01-30T15:20:00+05:30,day_close,25.15,1634.75,1584.75,,65,1,65,229.50,-767.00,100.00,-867.00,,-22026.35
2026-02-01,TRADED,,NIFTY,2026-02-03,25333.75,25350,25550,113.35,226.70,11.30,2026-02-01T15:20:00+05:30,day_close,100.05,6503.25,6453.25,,25150,129.2,258.40,258.40,2026-02-01T12:24:00+05:30,stop_loss,-131.20,-8528.00,-8578.00,,65,1,65,242.55,-2024.75,100.00,-2124.75,,-24151.10
2026-02-02,TRADED,,NIFTY,2026-02-03,24796.5,24800,25000,98.3,196.60,132.85,2026-02-02T15:20:00+05:30,day_close,-36.55,-2375.75,-2425.75,,24600,78.1,156.20,7.90,2026-02-02T15:20:00+05:30,day_close,68.20,4433.00,4383.00,,65,1,65,176.40,2057.25,100.00,1957.25,,-22193.85
2026-02-03,TRADED,,NIFTY,2026-02-03,26308.05,26300,26500,8.5,17.00,0.10,2026-02-03T15:20:00+05:30,day_close,6.40,416.00,366.00,,26100,362.1,724.20,368.50,2026-02-03T15:20:00+05:30,day_close,-8.40,-546.00,-596.00,,65,1,65,370.60,-130.00,100.00,-230.00,,-22423.85
2026-02-04,TRADED,,SENSEX,2026-02-05,83700,83700,84300,128.9,257.80,84.50,2026-02-04T15:20:00+05:30,day_close,42.40,424.00,374.00,,83100,144.85,289.70,61.35,2026-02-04T15:20:00+05:30,day_close,81.50,815.00,765.00,,10,1,10,273.75,1239.00,100.00,1139.00,,-21284.85
2026-02-05,TRADED,,SENSEX,2026-02-05,83600,83600,84200,29.6,59.20,0.10,2026-02-05T15:20:00+05:30,day_close,27.50,275.00,225.00,,83000,33.9,67.80,67.80,2026-02-05T09:48:00+05:30,stop_loss,-35.90,-359.00,-409.00,,10,1,10,63.50,-84.00,100.00,-184.00,,-21468.85
2026-02-06,TRADED,,NIFTY,2026-02-10,25605.8,25600,25800,43.7,87.40,50.85,2026-02-06T15:20:00+05:30,day_close,-9.15,-594.75,-644.75,,25400,50.85,101.70,28.65,2026-02-06T15:20:00+05:30,day_close,20.20,1313.00,1263.00,,65,1,65,94.55,718.25,100.00,618.25,,-20850.60
2026-02-09,TRADED,,NIFTY,2026-02-10,25888.7,25900,26100,13.55,27.10,14.45,2026-02-09T15:20:00+05:30,day_close,-2.90,-188.50,-238.50,,25700,35.35,70.70,25.25,2026-02-09T15:20:00+05:30,day_close,8.10,526.50,476.50,,65,1,65,48.90,338.00,100.00,238.00,,-20612.60
2026-02-10,TRADED,,NIFTY,2026-02-10,25922.65,25900,26100,4.75,9.50,9.50,2026-02-10T09:47:00+05:30,stop_loss,-6.75,-438.75,-488.75,,25700,5.6,11.20,0.10,2026-02-10T15:20:00+05:30,day_close,3.50,227.50,177.50,,65,1,65,10.35,-211.25,100.00,-311.25,,-20923.85
2026-02-11,TRADED,,SENSEX,2026-02-12,84400,84400,85000,43.35,86.70,24.20,2026-02-11T15:20:00+05:30,day_close,17.15,171.50,121.50,,83800,54.85,109.70,62.85,2026-02-11T15:20:00+05:30,day_close,-10.00,-100.00,-150.00,,10,1,10,98.20,71.50,100.00,-28.50,,-20952.35
2026-02-12,TRADED,,SENSEX,2026-02-12,83900,83900,84500,17.15,34.30,0.15,2026-02-12T15:20:00+05:30,day_close,15.00,150.00,100.00,,83300,19.5,39.00,0.20,2026-02-12T15:20:00+05:30,day_close,17.30,173.00,123.00,,10,1,10,36.65,323.00,100.00,223.00,,-20729.35
2026-02-13,TRADED,,NIFTY,2026-02-17,25571.15,25550,25750,48.65,97.30,35.10,2026-02-13T15:20:00+05:30,day_close,11.55,750.75,700.75,,25350,28.05,56.10,56.10,2026-02-13T15:06:00+05:30,stop_loss,-30.05,-1953.25,-2003.25,,65,1,65,76.70,-1202.50,100.00,-1302.50,,-22031.85
2026-02-16,TRADED,,NIFTY,2026-02-17,25423.6,25400,25600,38.8,77.60,77.60,2026-02-16T10:13:00+05:30,stop_loss,-40.80,-2652.00,-2702.00,,25200,18.05,36.10,13.45,2026-02-16T15:20:00+05:30,day_close,2.60,169.00,119.00,,65,1,65,56.85,-2483.00,100.00,-2583.00,,-24614.85
2026-02-17,TRADED,,NIFTY,2026-02-17,25637.95,25650,25850,4.05,8.10,8.10,2026-02-17T09:57:00+05:30,stop_loss,-6.05,-393.25,-443.25,,25450,12.0,24.00,0.05,2026-02-17T15:20:00+05:30,day_close,9.95,646.75,596.75,,65,1,65,16.05,253.50,100.00,153.50,,-24461.35
2026-02-18,TRADED,,SENSEX,2026-02-19,83500,83500,84100,44.4,88.80,65.30,2026-02-18T15:20:00+05:30,day_close,-22.90,-229.00,-279.00,,82900,67.3,134.60,35.55,2026-02-18T15:20:00+05:30,day_close,29.75,297.50,247.50,,10,1,10,111.70,68.50,100.00,-31.50,,-24492.85
2026-02-19,TRADED,,SENSEX,2026-02-19,83700,83700,84300,11.95,23.90,0.10,2026-02-19T15:20:00+05:30,day_close,9.85,98.50,48.50,,83100,14.95,29.90,29.90,2026-02-19T09:39:00+05:30,stop_loss,-16.95,-169.50,-219.50,,10,1,10,26.90,-71.00,100.00,-171.00,,-24663.85
2026-02-20,TRADED,,NIFTY,2026-02-24,25406.55,25400,25600,54.55,109.10,109.10,2026-02-20T10:18:00+05:30,stop_loss,-56.55,-3675.75,-3725.75,,25200,67.55,135.10,42.25,2026-02-20T15:20:00+05:30,day_close,23.30,1514.50,1464.50,,65,1,65,122.10,-2161.25,100.00,-2261.25,,-26925.10
2026-02-23,TRADED,,NIFTY,2026-02-24,25678.4,25700,25900,47.6,95.20,24.00,2026-02-23T15:20:00+05:30,day_close,21.60,1404.00,1354.00,,25500,29.3,58.60,30.45,2026-02-23T15:20:00+05:30,day_close,-3.15,-204.75,-254.75,,65,1,65,76.90,1199.25,100.00,1099.25,,-25825.85
2026-02-24,TRADED,,NIFTY,2026-02-24,25641.8,25650,25850,4.6,9.20,0.05,2026-02-24T15:20:00+05:30,day_close,2.55,165.75,115.75,,25450,25.65,51.30,51.30,2026-02-24T09:43:00+05:30,stop_loss,-27.65,-1797.25,-1847.25,,65,1,65,30.25,-1631.50,100.00,-1731.50,,-27557.35
2026-02-25,TRADED,,SENSEX,2026-02-26,82900,82900,83500,72.3,144.60,21.10,2026-02-25T15:20:00+05:30,day_close,49.20,492.00,442.00,,82300,98.9,197.80,197.80,2026-02-25T12:34:00+05:30,stop_loss,-100.90,-1009.00,-1059.00,,10,1,10,171.20,-517.00,100.00,-617.00,,-28174.35
2026-02-26,TRADED,,SENSEX,2026-02-26,82300,82300,82900,36.75,73.50,0.15,2026-02-26T15:20:00+05:30,day_close,34.60,346.00,296.00,,81700,41.05,82.10,0.05,2026-02-26T15:20:00+05:30,day_close,39.00,390.00,340.00,,10,1,10,77.80,736.00,100.00,636.00,,-27538.35
2026-02-27,TRADED,,NIFTY,2026-03-02,25459.85,25450,25650,24.8,49.60,12.85,2026-02-27T15:20:00+05:30,day_close,9.95,646.75,596.75,,25250,69.3,138.60,138.60,2026-02-27T15:05:00+05:30,stop_loss,-71.30,-4634.50,-4684.50,,65,1,65,94.10,-3987.75,100.00,-4087.75,,-31626.10
2026-03-02,TRADED,,NIFTY,2026-03-02,24659.25,24650,24850,116.9,233.80,30.55,2026-03-02T15:20:00+05:30,day_close,84.35,5482.75,5432.75,,24450,10.1,20.20,0.05,2026-03-02T15:20:00+05:30,day_close,8.05,523.25,473.25,,65,1,65,127.00,6006.00,100.00,5906.00,,-25720.10
2026-03-04,TRADED,,SENSEX,2026-03-05,78600,78600,79200,329.25,658.50,658.50,2026-03-04T14:14:00+05:30,stop_loss,-331.25,-3312.50,-3362.50,,78000,405.3,810.60,269.45,2026-03-04T15:20:00+05:30,day_close,133.85,1338.50,1288.50,,10,1,10,734.55,-1974.00,100.00,-2074.00,,-27794.10
2026-03-05,TRADED,,SENSEX,2026-03-05,79400,79400,80000,56.95,113.90,113.90,2026-03-05T14:41:00+05:30,stop_loss,-58.95,-589.50,-639.50,,78800,91.25,182.50,0.30,2026-03-05T15:20:00+05:30,day_close,88.95,889.50,839.50,,10,1,10,148.20,300.00,100.00,200.00,,-27594.10
2026-03-06,TRADED,,NIFTY,2026-03-10,24656.4,24650,24850,126.8,253.60,72.30,2026-03-06T15:20:00+05:30,day_close,52.50,3412.50,3362.50,,24450,136.9,273.80,228.50,2026-03-06T15:20:00+05:30,day_close,-93.60,-6084.00,-6134.00,,65,1,65,263.70,-2671.50,100.00,-2771.50,,-30365.60
2026-03-09,TRADED,,NIFTY,2026-03-10,23868.05,23850,24050,110.15,220.30,220.30,2026-03-09T15:06:00+05:30,stop_loss,-112.15,-7289.75,-7339.75,,23650,184.45,368.90,72.00,2026-03-09T15:20:00+05:30,day_close,110.45,7179.25,7129.25,,65,1,65,294.60,-110.50,100.00,-210.50,,-30576.10
2026-03-10,TRADED,,NIFTY,2026-03-10,24280.8,24300,24500,7.15,14.30,0.10,2026-03-10T15:20:00+05:30,day_close,5.05,328.25,278.25,,24100,61.3,122.60,0.05,2026-03-10T15:20:00+05:30,day_close,59.25,3851.25,3801.25,,65,1,65,68.45,4179.50,100.00,4079.50,,-26496.60
2026-03-11,TRADED,,SENSEX,2026-03-12,78100,78100,78700,198.15,396.30,32.15,2026-03-11T15:20:00+05:30,day_close,164.00,1640.00,1590.00,,77500,215.4,430.80,430.80,2026-03-11T10:37:00+05:30,stop_loss,-217.40,-2174.00,-2224.00,,10,1,10,413.55,-534.00,100.00,-634.00,,-27130.60
2026-03-12,TRADED,,SENSEX,2026-03-12,76000,76000,76600,81.3,162.60,162.60,2026-03-12T09:57:00+05:30,stop_loss,-83.30,-833.00,-883.00,,75400,75.35,150.70,0.20,2026-03-12T15:20:00+05:30,day_close,73.15,731.50,681.50,,10,1,10,156.65,-101.50,100.00,-201.50,,-27332.10
2026-03-13,TRADED,,NIFTY,2026-03-17,23462.5,23450,23650,151.4,302.80,68.10,2026-03-13T15:20:00+05:30,day_close,81.30,5284.50,5234.50,,23250,140.75,281.50,281.50,2026-03-13T12:41:00+05:30,stop_loss,-142.75,-9278.75,-9328.75,,65,1,65,292.15,-3994.25,100.00,-4094.25,,-31426.35
2026-03-16,TRADED,,NIFTY,2026-03-17,23116.1,23100,23300,117.75,235.50,235.50,2026-03-16T14:43:00+05:30,stop_loss,-119.75,-7783.75,-7833.75,,22900,80.9,161.80,39.40,2026-03-16T15:20:00+05:30,day_close,39.50,2567.50,2517.50,,65,1,65,198.65,-5216.25,100.00,-5316.25,,-36742.60
2026-03-17,TRADED,,NIFTY,2026-03-17,23493.2,23500,23700,5.95,11.90,11.90,2026-03-17T09:58:00+05:30,stop_loss,-7.95,-516.75,-566.75,,23300,56.5,113.00,0.05,2026-03-17T15:20:00+05:30,day_close,54.45,3539.25,3489.25,,65,1,65,62.45,3022.50,100.00,2922.50,,-33820.10
2026-03-18,SKIPPED,missing_contract_file,NIFTY,2026-03-24,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: NIFTY_23850_CE_24_MAR_26.csv,-33820.10
2026-03-19,TRADED,,NIFTY,2026-03-24,23197.75,23200,23400,175.7,351.40,119.30,2026-03-19T15:20:00+05:30,day_close,54.40,3536.00,3486.00,,23000,129.0,258.00,258.00,2026-03-19T14:55:00+05:30,stop_loss,-131.00,-8515.00,-8565.00,,65,1,65,304.70,-4979.00,100.00,-5079.00,,-38899.10
2026-03-20,TRADED,,NIFTY,2026-03-24,23110.15,23100,23300,236.3,472.60,152.55,2026-03-20T15:20:00+05:30,day_close,81.75,5313.75,5263.75,,22900,110.0,220.00,157.40,2026-03-20T15:20:00+05:30,day_close,-49.40,-3211.00,-3261.00,,65,1,65,346.30,2102.75,100.00,2002.75,,-36896.35
2026-03-23,TRADED,,NIFTY,2026-03-24,22824.35,22800,23000,87.8,175.60,39.50,2026-03-23T15:20:00+05:30,day_close,46.30,3009.50,2959.50,,22600,181.25,362.50,250.15,2026-03-23T15:20:00+05:30,day_close,-70.90,-4608.50,-4658.50,,65,1,65,269.05,-1599.00,100.00,-1699.00,,-38595.35
2026-03-24,TRADED,,NIFTY,2026-03-24,22878.45,22900,23100,21.85,43.70,43.70,2026-03-24T12:49:00+05:30,stop_loss,-23.85,-1550.25,-1600.25,,22700,54.0,108.00,108.00,2026-03-24T10:09:00+05:30,stop_loss,-56.00,-3640.00,-3690.00,,65,1,65,75.85,-5190.25,100.00,-5290.25,,-43885.60
2026-03-25,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-03-25T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-03-27,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-03-27T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-03-30,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-03-30T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-04-01,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-04-01T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-04-02,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-04-02T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-04-06,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-04-06T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-04-07,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-04-07T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-04-08,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-04-08T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-04-09,SKIPPED,sensex_spot_not_found,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,No CE≈PE pair found at 2026-04-09T09:30:00+05:30 for expiry 2026-04-23.,-43885.60
2026-04-10,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77400_CE_23_APR_26.csv,-43885.60
2026-04-13,SKIPPED,leg_failure,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,CE:missing_entry_candle(SENSEX_76600_CE_23_APR_26.csv has no candle at 2026-04-13T09:30:00+05:30); PE:missing_entry_candle(SENSEX_75400_PE_23_APR_26.csv has no candle at 2026-04-13T09:30:00+05:30),-43885.60
2026-04-15,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77100_CE_23_APR_26.csv,-43885.60
2026-04-16,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77300_CE_23_APR_26.csv,-43885.60
2026-04-17,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77400_CE_23_APR_26.csv,-43885.60
2026-04-20,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77400_CE_23_APR_26.csv,-43885.60
2026-04-21,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77200_CE_23_APR_26.csv,-43885.60
2026-04-22,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77400_CE_23_APR_26.csv,-43885.60
2026-04-23,SKIPPED,missing_contract_file,SENSEX,2026-04-23,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,Missing: SENSEX_77400_CE_23_APR_26.csv,-43885.60
2026-04-24,TRADED,,NIFTY,2026-04-28,24100.55,24100,24300,78.0,156.00,53.50,2026-04-24T15:20:00+05:30,day_close,22.50,1462.50,1412.50,,23900,102.4,204.80,204.80,2026-04-24T13:43:00+05:30,stop_loss,-104.40,-6786.00,-6836.00,,65,1,65,180.40,-5323.50,100.00,-5423.50,,-49309.10
2026-04-27,TRADED,,NIFTY,2026-04-28,23945.45,23950,24150,80.25,160.50,78.75,2026-04-27T15:20:00+05:30,day_close,-0.50,-32.50,-82.50,,23750,24.25,48.50,11.40,2026-04-27T15:20:00+05:30,day_close,10.85,705.25,655.25,,65,1,65,104.50,672.75,100.00,572.75,,-48736.35
2026-04-28,TRADED,,NIFTY,2026-04-28,24049.9,24050,24250,14.3,28.60,0.10,2026-04-28T15:20:00+05:30,day_close,12.20,793.00,743.00,,23850,4.6,9.20,0.10,2026-04-28T15:20:00+05:30,day_close,2.50,162.50,112.50,,65,1,65,18.90,955.50,100.00,855.50,,-47880.85
2026-04-29,TRADED,,SENSEX,2026-04-30,77300,77300,77900,104.3,208.60,208.60,2026-04-29T10:01:00+05:30,stop_loss,-106.30,-1063.00,-1113.00,,76700,110.1,220.20,70.85,2026-04-29T15:20:00+05:30,day_close,37.25,372.50,322.50,,10,1,10,214.40,-690.50,100.00,-790.50,,-48671.35
2026-04-30,TRADED,,SENSEX,2026-04-30,76500,76500,77100,41.2,82.40,82.40,2026-04-30T13:41:00+05:30,stop_loss,-43.20,-432.00,-482.00,,75900,27.1,54.20,0.10,2026-04-30T15:20:00+05:30,day_close,25.00,250.00,200.00,,10,1,10,68.30,-182.00,100.00,-282.00,,-48953.35
2026-05-04,SKIPPED,leg_failure,NIFTY,2026-05-05,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,CE:missing_entry_candle(NIFTY_24250_CE_05_MAY_26.csv has no candle at 2026-05-04T09:30:00+05:30); PE:missing_entry_candle(NIFTY_23850_PE_05_MAY_26.csv has no candle at 2026-05-04T09:30:00+05:30),-48953.35
2026-05-05,SKIPPED,leg_failure,NIFTY,2026-05-05,,,,,,,,,0.00,0.00,0.00,,,,,,,,0.00,0.00,0.00,,,,,0.00,0.00,0.00,0.00,CE:missing_entry_candle(NIFTY_24250_CE_05_MAY_26.csv has no candle at 2026-05-05T09:30:00+05:30); PE:missing_entry_candle(NIFTY_23850_PE_05_MAY_26.csv has no candle at 2026-05-05T09:30:00+05:30),-48953.35
