range_label,moneyness,offset_points,entry_date,status,skip_reason,expiry_date,next_trading_day,lot_size,lots,qty,spot_signal_timestamp,spot_signal_close,spot_sma_25,spot_signal_relation,atm_strike,target_strike,sold_side,contract_name,option_entry_timestamp,option_entry_open,option_exit_timestamp,option_exit_open,gross_pnl,brokerage,net_pnl,remarks
OTM_300,OTM,300,2021-08-04,TRADED,,2021-08-05,2021-08-05,75,4,300,2021-08-04T15:15:00+05:30,16253.0,16255.31,BELOW_SMA,16250,16550,CE,NIFTY_16550_CE_05_AUG_21.csv,2021-08-04T15:29:00+05:30,1.05,2021-08-05T09:16:00+05:30,0.9,-555.00,50.00,-605.00,
OTM_400,OTM,400,2021-08-04,TRADED,,2021-08-05,2021-08-05,75,4,300,2021-08-04T15:15:00+05:30,16253.0,16255.31,BELOW_SMA,16250,16650,CE,NIFTY_16650_CE_05_AUG_21.csv,2021-08-04T15:29:00+05:30,0.7,2021-08-05T09:16:00+05:30,0.8,-630.00,50.00,-680.00,
OTM_500,OTM,500,2021-08-04,TRADED,,2021-08-05,2021-08-05,75,4,300,2021-08-04T15:15:00+05:30,16253.0,16255.31,BELOW_SMA,16250,16750,CE,NIFTY_16750_CE_05_AUG_21.csv,2021-08-04T15:29:00+05:30,0.65,2021-08-05T09:16:00+05:30,0.8,-645.00,50.00,-695.00,
ITM_100,ITM,100,2021-08-04,TRADED,,2021-08-05,2021-08-05,75,4,300,2021-08-04T15:15:00+05:30,16253.0,16255.31,BELOW_SMA,16250,16150,CE,NIFTY_16150_CE_05_AUG_21.csv,2021-08-04T15:29:00+05:30,112.2,2021-08-05T09:16:00+05:30,127.1,-5070.00,50.00,-5120.00,
ITM_200,ITM,200,2021-08-04,TRADED,,2021-08-05,2021-08-05,75,4,300,2021-08-04T15:15:00+05:30,16253.0,16255.31,BELOW_SMA,16250,16050,CE,NIFTY_16050_CE_05_AUG_21.csv,2021-08-04T15:29:00+05:30,203.95,2021-08-05T09:16:00+05:30,223.9,-6585.00,50.00,-6635.00,
ITM_300,ITM,300,2021-08-04,TRADED,,2021-08-05,2021-08-05,75,4,300,2021-08-04T15:15:00+05:30,16253.0,16255.31,BELOW_SMA,16250,15950,CE,NIFTY_15950_CE_05_AUG_21.csv,2021-08-04T15:29:00+05:30,303.45,2021-08-05T09:16:00+05:30,325.85,-7320.00,50.00,-7370.00,
OTM_100,OTM,100,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,16200,PE,NIFTY_16200_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16200_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
OTM_200,OTM,200,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,16100,PE,NIFTY_16100_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16100_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
OTM_300,OTM,300,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,16000,PE,NIFTY_16000_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16000_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
OTM_400,OTM,400,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,15900,PE,NIFTY_15900_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15900_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
OTM_500,OTM,500,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,15800,PE,NIFTY_15800_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15800_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
ITM_100,ITM,100,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,16400,PE,NIFTY_16400_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16400_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
ITM_200,ITM,200,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,16500,PE,NIFTY_16500_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16500_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
ITM_300,ITM,300,2021-08-05,SKIPPED,missing_entry_or_exit_timestamp,2021-08-12,2021-08-06,75,4,300,2021-08-05T15:15:00+05:30,16281.8,16281.13,ABOVE_SMA,16300,16600,PE,NIFTY_16600_PE_12_AUG_21.csv,2021-08-05T15:29:00+05:30,,2021-08-06T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16600_PE_12_AUG_21.csv missing entry 2021-08-05T15:29:00+05:30
OTM_100,OTM,100,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,16350,CE,NIFTY_16350_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,44.3,2021-08-09T09:16:00+05:30,48.3,-1800.00,50.00,-1850.00,
OTM_200,OTM,200,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,16450,CE,NIFTY_16450_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,19.85,2021-08-09T09:16:00+05:30,21.6,-1125.00,50.00,-1175.00,
OTM_300,OTM,300,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,16550,CE,NIFTY_16550_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,7.8,2021-08-09T09:16:00+05:30,8.95,-945.00,50.00,-995.00,
OTM_400,OTM,400,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,16650,CE,NIFTY_16650_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,3.75,2021-08-09T09:16:00+05:30,4.05,-690.00,50.00,-740.00,
OTM_500,OTM,500,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,16750,CE,NIFTY_16750_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,2.25,2021-08-09T09:16:00+05:30,2.15,-570.00,50.00,-620.00,
ITM_100,ITM,100,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,16150,CE,NIFTY_16150_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,148.0,2021-08-09T09:16:00+05:30,159.5,-4050.00,50.00,-4100.00,
ITM_200,ITM,200,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,16050,CE,NIFTY_16050_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,226.2,2021-08-09T09:16:00+05:30,229.75,-1665.00,50.00,-1715.00,
ITM_300,ITM,300,2021-08-06,TRADED,,2021-08-12,2021-08-09,75,4,300,2021-08-06T15:15:00+05:30,16254.7,16270.16,BELOW_SMA,16250,15950,CE,NIFTY_15950_CE_12_AUG_21.csv,2021-08-06T15:29:00+05:30,315.9,2021-08-09T09:16:00+05:30,330.8,-5070.00,50.00,-5120.00,
OTM_100,OTM,100,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,16350,CE,NIFTY_16350_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,32.25,2021-08-10T09:16:00+05:30,35.15,-1470.00,50.00,-1520.00,
OTM_200,OTM,200,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,16450,CE,NIFTY_16450_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,12.1,2021-08-10T09:16:00+05:30,13.3,-960.00,50.00,-1010.00,
OTM_300,OTM,300,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,16550,CE,NIFTY_16550_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,4.55,2021-08-10T09:16:00+05:30,5.2,-795.00,50.00,-845.00,
OTM_400,OTM,400,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,16650,CE,NIFTY_16650_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,2.45,2021-08-10T09:16:00+05:30,2.55,-630.00,50.00,-680.00,
OTM_500,OTM,500,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,16750,CE,NIFTY_16750_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,1.65,2021-08-10T09:16:00+05:30,1.8,-645.00,50.00,-695.00,
ITM_100,ITM,100,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,16150,CE,NIFTY_16150_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,136.5,2021-08-10T09:16:00+05:30,147.6,-3930.00,50.00,-3980.00,
ITM_200,ITM,200,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,16050,CE,NIFTY_16050_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,220.45,2021-08-10T09:16:00+05:30,233.95,-4650.00,50.00,-4700.00,
ITM_300,ITM,300,2021-08-09,TRADED,,2021-08-12,2021-08-10,75,4,300,2021-08-09T15:15:00+05:30,16254.1,16259.39,BELOW_SMA,16250,15950,CE,NIFTY_15950_CE_12_AUG_21.csv,2021-08-09T15:29:00+05:30,314.05,2021-08-10T09:16:00+05:30,331.5,-5835.00,50.00,-5885.00,
OTM_100,OTM,100,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,16350,CE,NIFTY_16350_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,24.9,2021-08-11T09:16:00+05:30,35.75,-3855.00,50.00,-3905.00,
OTM_200,OTM,200,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,16450,CE,NIFTY_16450_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,7.05,2021-08-11T09:16:00+05:30,10.8,-1725.00,50.00,-1775.00,
OTM_300,OTM,300,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,16550,CE,NIFTY_16550_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,2.75,2021-08-11T09:16:00+05:30,3.45,-810.00,50.00,-860.00,
OTM_400,OTM,400,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,16650,CE,NIFTY_16650_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,1.6,2021-08-11T09:16:00+05:30,1.7,-630.00,50.00,-680.00,
OTM_500,OTM,500,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,16750,CE,NIFTY_16750_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,1.35,2021-08-11T09:16:00+05:30,1.25,-570.00,50.00,-620.00,
ITM_100,ITM,100,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,16150,CE,NIFTY_16150_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,137.25,2021-08-11T09:16:00+05:30,165.0,-8925.00,50.00,-8975.00,
ITM_200,ITM,200,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,16050,CE,NIFTY_16050_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,225.05,2021-08-11T09:16:00+05:30,260.4,-11205.00,50.00,-11255.00,
ITM_300,ITM,300,2021-08-10,TRADED,,2021-08-12,2021-08-11,75,4,300,2021-08-10T15:15:00+05:30,16268.3,16311.10,BELOW_SMA,16250,15950,CE,NIFTY_15950_CE_12_AUG_21.csv,2021-08-10T15:29:00+05:30,324.3,2021-08-11T09:16:00+05:30,367.75,-13635.00,50.00,-13685.00,
OTM_100,OTM,100,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,16200,PE,NIFTY_16200_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,14.25,2021-08-12T09:16:00+05:30,7.05,1560.00,50.00,1510.00,
OTM_200,OTM,200,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,16100,PE,NIFTY_16100_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,4.7,2021-08-12T09:16:00+05:30,2.8,-30.00,50.00,-80.00,
OTM_300,OTM,300,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,16000,PE,NIFTY_16000_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,2.95,2021-08-12T09:16:00+05:30,1.9,-285.00,50.00,-335.00,
OTM_400,OTM,400,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,15900,PE,NIFTY_15900_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,2.05,2021-08-12T09:16:00+05:30,1.25,-360.00,50.00,-410.00,
OTM_500,OTM,500,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,15800,PE,NIFTY_15800_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,1.35,2021-08-12T09:16:00+05:30,0.95,-480.00,50.00,-530.00,
ITM_100,ITM,100,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,16400,PE,NIFTY_16400_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,128.65,2021-08-12T09:16:00+05:30,99.3,8205.00,50.00,8155.00,
ITM_200,ITM,200,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,16500,PE,NIFTY_16500_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,223.9,2021-08-12T09:16:00+05:30,194.45,8235.00,50.00,8185.00,
ITM_300,ITM,300,2021-08-11,TRADED,,2021-08-12,2021-08-12,75,4,300,2021-08-11T15:15:00+05:30,16276.0,16233.56,ABOVE_SMA,16300,16600,PE,NIFTY_16600_PE_12_AUG_21.csv,2021-08-11T15:29:00+05:30,321.6,2021-08-12T09:16:00+05:30,291.35,8475.00,50.00,8425.00,
OTM_100,OTM,100,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,16250,PE,NIFTY_16250_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16250_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30
OTM_200,OTM,200,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,16150,PE,NIFTY_16150_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16150_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30
OTM_300,OTM,300,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,16050,PE,NIFTY_16050_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16050_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30
OTM_400,OTM,400,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,15950,PE,NIFTY_15950_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15950_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30
OTM_500,OTM,500,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,15850,PE,NIFTY_15850_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_15850_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30
ITM_100,ITM,100,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,16450,PE,NIFTY_16450_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16450_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30
ITM_200,ITM,200,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,16550,PE,NIFTY_16550_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16550_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30
ITM_300,ITM,300,2021-08-12,SKIPPED,missing_entry_or_exit_timestamp,2021-08-18,2021-08-13,75,4,300,2021-08-12T15:15:00+05:30,16361.3,16342.01,ABOVE_SMA,16350,16650,PE,NIFTY_16650_PE_18_AUG_21.csv,2021-08-12T15:29:00+05:30,,2021-08-13T09:16:00+05:30,,0.00,0.00,0.00,NIFTY_16650_PE_18_AUG_21.csv missing entry 2021-08-12T15:29:00+05:30; NIFTY_16650_PE_18_AUG_21.csv missing exit 2021-08-13T09:16:00+05:30
OTM_100,OTM,100,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16400,PE,NIFTY_16400_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,44.6,2021-08-16T09:16:00+05:30,50.35,-2325.00,50.00,-2375.00,
OTM_200,OTM,200,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16300,PE,NIFTY_16300_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,27.5,2021-08-16T09:16:00+05:30,30.6,-1530.00,50.00,-1580.00,
OTM_300,OTM,300,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16200,PE,NIFTY_16200_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,18.0,2021-08-16T09:16:00+05:30,19.4,-1020.00,50.00,-1070.00,
OTM_400,OTM,400,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16100,PE,NIFTY_16100_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,12.6,2021-08-16T09:16:00+05:30,13.15,-765.00,50.00,-815.00,
OTM_500,OTM,500,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16000,PE,NIFTY_16000_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,9.7,2021-08-16T09:16:00+05:30,9.45,-525.00,50.00,-575.00,
ITM_100,ITM,100,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16600,PE,NIFTY_16600_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,126.65,2021-08-16T09:16:00+05:30,144.35,-5910.00,50.00,-5960.00,
ITM_200,ITM,200,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16700,PE,NIFTY_16700_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,200.05,2021-08-16T09:16:00+05:30,223.6,-7665.00,50.00,-7715.00,
ITM_300,ITM,300,2021-08-13,TRADED,,2021-08-18,2021-08-16,75,4,300,2021-08-13T15:15:00+05:30,16519.5,16484.66,ABOVE_SMA,16500,16800,PE,NIFTY_16800_PE_18_AUG_21.csv,2021-08-13T15:29:00+05:30,290.15,2021-08-16T09:16:00+05:30,314.95,-8040.00,50.00,-8090.00,
OTM_100,OTM,100,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,16650,CE,NIFTY_16650_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,21.8,2021-08-17T09:16:00+05:30,14.65,1545.00,50.00,1495.00,
OTM_200,OTM,200,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,16750,CE,NIFTY_16750_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,5.2,2021-08-17T09:16:00+05:30,3.9,-210.00,50.00,-260.00,
OTM_300,OTM,300,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,16850,CE,NIFTY_16850_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,2.15,2021-08-17T09:16:00+05:30,2.1,-585.00,50.00,-635.00,
OTM_400,OTM,400,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,16950,CE,NIFTY_16950_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,1.6,2021-08-17T09:16:00+05:30,1.6,-600.00,50.00,-650.00,
OTM_500,OTM,500,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,17050,CE,NIFTY_17050_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,1.45,2021-08-17T09:16:00+05:30,1.2,-525.00,50.00,-575.00,
ITM_100,ITM,100,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,16450,CE,NIFTY_16450_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,132.3,2021-08-17T09:16:00+05:30,112.05,5475.00,50.00,5425.00,
ITM_200,ITM,200,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,16350,CE,NIFTY_16350_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,215.7,2021-08-17T09:16:00+05:30,194.95,5625.00,50.00,5575.00,
ITM_300,ITM,300,2021-08-16,TRADED,,2021-08-18,2021-08-17,75,4,300,2021-08-16T15:15:00+05:30,16547.1,16554.15,BELOW_SMA,16550,16250,CE,NIFTY_16250_CE_18_AUG_21.csv,2021-08-16T15:29:00+05:30,306.85,2021-08-17T09:16:00+05:30,283.75,6330.00,50.00,6280.00,
OTM_100,OTM,100,2021-08-17,TRADED,,2021-08-18,2021-08-18,75,4,300,2021-08-17T15:15:00+05:30,16605.4,16560.59,ABOVE_SMA,16600,16500,PE,NIFTY_16500_PE_18_AUG_21.csv,2021-08-17T15:29:00+05:30,13.7,2021-08-18T09:16:00+05:30,4.75,2085.00,50.00,2035.00,
OTM_200,OTM,200,2021-08-17,TRADED,,2021-08-18,2021-08-18,75,4,300,2021-08-17T15:15:00+05:30,16605.4,16560.59,ABOVE_SMA,16600,16400,PE,NIFTY_16400_PE_18_AUG_21.csv,2021-08-17T15:29:00+05:30,7.05,2021-08-18T09:16:00+05:30,3.15,570.00,50.00,520.00,
OTM_300,OTM,300,2021-08-17,TRADED,,2021-08-18,2021-08-18,75,4,300,2021-08-17T15:15:00+05:30,16605.4,16560.59,ABOVE_SMA,16600,16300,PE,NIFTY_16300_PE_18_AUG_21.csv,2021-08-17T15:29:00+05:30,4.5,2021-08-18T09:16:00+05:30,2.35,45.00,50.00,-5.00,
OTM_400,OTM,400,2021-08-17,TRADED,,2021-08-18,2021-08-18,75,4,300,2021-08-17T15:15:00+05:30,16605.4,16560.59,ABOVE_SMA,16600,16200,PE,NIFTY_16200_PE_18_AUG_21.csv,2021-08-17T15:29:00+05:30,3.5,2021-08-18T09:16:00+05:30,1.9,-120.00,50.00,-170.00,
OTM_500,OTM,500,2021-08-17,TRADED,,2021-08-18,2021-08-18,75,4,300,2021-08-17T15:15:00+05:30,16605.4,16560.59,ABOVE_SMA,16600,16100,PE,NIFTY_16100_PE_18_AUG_21.csv,2021-08-17T15:29:00+05:30,2.95,2021-08-18T09:16:00+05:30,1.55,-180.00,50.00,-230.00,
