entry_date,status,skip_reason,expiry_date,spot_entry_timestamp,spot_entry_open,atm_strike,ce_signal_status,ce_entry_sma,ce_entry_timestamp,ce_entry_open,ce_exit_timestamp,ce_exit_open,ce_exit_reason,pe_signal_status,pe_entry_sma,pe_entry_timestamp,pe_entry_open,pe_exit_timestamp,pe_exit_open,pe_exit_reason,legs_traded,orders_executed,gross_pnl,brokerage,net_pnl,remarks
2025-11-20,TRADED,,2025-11-25,2025-11-20T09:30:00+05:30,26103.7,26100,NO_SIGNAL,,,,,,,TRADED,181.03,2025-11-20T09:30:00+05:30,118.15,2025-11-20T15:15:00+05:30,71.95,day_close,1,2,11492.00,50.00,11442.00,NIFTY_26100_CE_25_NOV_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-11-21,TRADED,,2025-11-25,2025-11-21T09:30:00+05:30,26158.55,26150,TRADED,142.89,2025-11-21T09:30:00+05:30,125.5,2025-11-21T14:30:00+05:30,111.45,stop_loss_ma_cross,TRADED,109.90,2025-11-21T09:30:00+05:30,105.15,2025-11-21T09:45:00+05:30,117.0,stop_loss_ma_cross,2,4,-468.00,100.00,-568.00,
2025-11-24,TRADED,,2025-11-25,2025-11-24T09:30:00+05:30,26113.95,26100,TRADED,120.48,2025-11-24T09:30:00+05:30,104.6,2025-11-24T15:15:00+05:30,32.25,day_close,TRADED,93.14,2025-11-24T09:30:00+05:30,61.4,2025-11-24T12:15:00+05:30,78.8,stop_loss_ma_cross,2,4,13247.00,100.00,13147.00,
2025-11-25,TRADED,,2025-11-25,2025-11-25T09:30:00+05:30,25954.85,25950,TRADED,165.91,2025-11-25T09:30:00+05:30,55.7,2025-11-25T15:15:00+05:30,0.2,day_close,TRADED,29.25,2025-11-25T10:15:00+05:30,24.3,2025-11-25T11:00:00+05:30,55.45,stop_loss_ma_cross,2,4,5291.00,100.00,5191.00,
2025-11-26,TRADED,,2025-12-02,2025-11-26T09:30:00+05:30,25979.6,26000,TRADED,164.37,2025-11-26T09:30:00+05:30,154.7,2025-11-26T09:45:00+05:30,184.7,stop_loss_ma_cross,TRADED,147.24,2025-11-26T09:30:00+05:30,114.1,2025-11-26T15:15:00+05:30,57.25,day_close,2,4,5941.00,100.00,5841.00,
2025-11-27,TRADED,,2025-12-02,2025-11-27T09:30:00+05:30,26282.55,26300,TRADED,104.10,2025-11-27T12:00:00+05:30,96.5,2025-11-27T15:15:00+05:30,78.4,day_close,TRADED,194.58,2025-11-27T09:30:00+05:30,113.15,2025-11-27T13:15:00+05:30,176.5,stop_loss_ma_cross,2,4,-12805.00,100.00,-12905.00,
2025-11-28,TRADED,,2025-12-02,2025-11-28T09:30:00+05:30,26231.0,26250,TRADED,119.50,2025-11-28T09:30:00+05:30,106.85,2025-11-28T10:45:00+05:30,121.25,stop_loss_ma_cross,TRADED,110.59,2025-11-28T09:30:00+05:30,97.4,2025-11-28T14:00:00+05:30,100.7,stop_loss_ma_cross,2,4,-5642.00,100.00,-5742.00,
2025-12-01,TRADED,,2025-12-02,2025-12-01T09:30:00+05:30,26284.75,26300,TRADED,69.48,2025-12-01T10:00:00+05:30,67.0,2025-12-01T10:15:00+05:30,74.4,stop_loss_ma_cross,TRADED,115.42,2025-12-01T09:30:00+05:30,71.8,2025-12-01T11:45:00+05:30,117.1,stop_loss_ma_cross,2,4,-14742.00,100.00,-14842.00,
2025-12-02,TRADED,,2025-12-02,2025-12-02T09:30:00+05:30,26131.25,26150,TRADED,114.52,2025-12-02T09:30:00+05:30,46.1,2025-12-02T15:15:00+05:30,0.1,day_close,NO_SIGNAL,,,,,,,1,2,11440.00,50.00,11390.00,NIFTY_26150_PE_02_DEC_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-12-03,TRADED,,2025-12-09,2025-12-03T09:30:00+05:30,25962.85,25950,TRADED,249.02,2025-12-03T09:30:00+05:30,167.95,2025-12-03T15:00:00+05:30,156.25,stop_loss_ma_cross,TRADED,110.92,2025-12-03T14:15:00+05:30,103.75,2025-12-03T15:15:00+05:30,86.9,day_close,2,4,6383.00,100.00,6283.00,
2025-12-04,TRADED,,2025-12-09,2025-12-04T09:30:00+05:30,25994.45,26000,TRADED,135.43,2025-12-04T12:00:00+05:30,135.4,2025-12-04T12:15:00+05:30,139.25,stop_loss_ma_cross,TRADED,137.86,2025-12-04T09:30:00+05:30,104.6,2025-12-04T13:45:00+05:30,106.8,stop_loss_ma_cross,2,4,-2613.00,100.00,-2713.00,
2025-12-05,TRADED,,2025-12-09,2025-12-05T09:30:00+05:30,26036.6,26050,TRADED,112.82,2025-12-05T09:30:00+05:30,108.0,2025-12-05T10:15:00+05:30,139.95,stop_loss_ma_cross,TRADED,105.14,2025-12-05T09:30:00+05:30,96.85,2025-12-05T15:15:00+05:30,28.1,day_close,2,4,8528.00,100.00,8428.00,
2025-12-08,TRADED,,2025-12-09,2025-12-08T09:30:00+05:30,26139.6,26150,TRADED,98.08,2025-12-08T09:30:00+05:30,77.55,2025-12-08T15:15:00+05:30,13.2,day_close,TRADED,78.91,2025-12-08T09:30:00+05:30,67.6,2025-12-08T10:00:00+05:30,92.55,stop_loss_ma_cross,2,4,9204.00,100.00,9104.00,
2025-12-09,TRADED,,2025-12-09,2025-12-09T09:30:00+05:30,25799.25,25800,TRADED,247.16,2025-12-09T09:30:00+05:30,60.2,2025-12-09T15:15:00+05:30,38.15,day_close,TRADED,24.41,2025-12-09T11:15:00+05:30,19.1,2025-12-09T11:45:00+05:30,33.25,stop_loss_ma_cross,2,4,1014.00,100.00,914.00,
2025-12-10,TRADED,,2025-12-16,2025-12-10T09:30:00+05:30,25888.05,25900,TRADED,141.97,2025-12-10T09:30:00+05:30,138.1,2025-12-10T09:45:00+05:30,150.5,stop_loss_ma_cross,TRADED,143.37,2025-12-10T09:30:00+05:30,122.3,2025-12-10T11:00:00+05:30,150.0,stop_loss_ma_cross,2,4,-11466.00,100.00,-11566.00,
2025-12-11,TRADED,,2025-12-16,2025-12-11T09:30:00+05:30,25801.35,25800,TRADED,159.15,2025-12-11T09:30:00+05:30,140.25,2025-12-11T10:15:00+05:30,147.65,stop_loss_ma_cross,TRADED,104.33,2025-12-11T09:30:00+05:30,99.65,2025-12-11T09:45:00+05:30,154.9,stop_loss_ma_cross,2,4,-17329.00,100.00,-17429.00,
2025-12-12,TRADED,,2025-12-16,2025-12-12T09:30:00+05:30,26010.15,26000,NO_SIGNAL,,,,,,,TRADED,174.26,2025-12-12T09:30:00+05:30,78.55,2025-12-12T15:15:00+05:30,52.85,day_close,1,2,6162.00,50.00,6112.00,NIFTY_26000_CE_16_DEC_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-12-15,TRADED,,2025-12-16,2025-12-15T09:30:00+05:30,25918.75,25900,TRADED,169.68,2025-12-15T09:30:00+05:30,91.75,2025-12-15T12:00:00+05:30,149.3,stop_loss_ma_cross,TRADED,40.09,2025-12-15T10:30:00+05:30,39.3,2025-12-15T10:45:00+05:30,41.9,stop_loss_ma_cross,2,4,-16679.00,100.00,-16779.00,
2025-12-16,TRADED,,2025-12-16,2025-12-16T09:30:00+05:30,25922.75,25900,TRADED,130.46,2025-12-16T09:30:00+05:30,61.65,2025-12-16T15:15:00+05:30,0.1,day_close,TRADED,29.96,2025-12-16T12:30:00+05:30,26.4,2025-12-16T12:45:00+05:30,30.5,stop_loss_ma_cross,2,4,13897.00,100.00,13797.00,
2025-12-17,TRADED,,2025-12-23,2025-12-17T09:30:00+05:30,25903.9,25900,TRADED,153.81,2025-12-17T09:30:00+05:30,146.7,2025-12-17T15:15:00+05:30,95.8,day_close,TRADED,119.66,2025-12-17T09:30:00+05:30,104.45,2025-12-17T10:00:00+05:30,126.45,stop_loss_ma_cross,2,4,6474.00,100.00,6374.00,
2025-12-18,TRADED,,2025-12-23,2025-12-18T09:30:00+05:30,25780.15,25800,TRADED,146.64,2025-12-18T09:30:00+05:30,115.85,2025-12-18T10:30:00+05:30,146.5,stop_loss_ma_cross,TRADED,98.66,2025-12-18T10:15:00+05:30,95.7,2025-12-18T14:15:00+05:30,83.0,stop_loss_ma_cross,2,4,-5707.00,100.00,-5807.00,
2025-12-19,TRADED,,2025-12-23,2025-12-19T09:30:00+05:30,25951.25,25950,TRADED,79.47,2025-12-19T11:45:00+05:30,69.3,2025-12-19T12:15:00+05:30,83.3,stop_loss_ma_cross,TRADED,148.05,2025-12-19T09:30:00+05:30,82.0,2025-12-19T15:15:00+05:30,63.6,day_close,2,4,104.00,100.00,4.00,
2025-12-22,TRADED,,2025-12-23,2025-12-22T09:30:00+05:30,26125.5,26150,NO_SIGNAL,,,,,,,TRADED,202.03,2025-12-22T09:30:00+05:30,75.55,2025-12-22T15:15:00+05:30,52.1,day_close,1,2,5577.00,50.00,5527.00,NIFTY_26150_CE_23_DEC_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-12-23,TRADED,,2025-12-23,2025-12-23T09:30:00+05:30,26150.0,26150,TRADED,51.86,2025-12-23T09:30:00+05:30,40.35,2025-12-23T10:00:00+05:30,50.7,stop_loss_ma_cross,TRADED,62.31,2025-12-23T09:30:00+05:30,45.3,2025-12-23T15:15:00+05:30,0.1,day_close,2,4,8021.00,100.00,7921.00,
2025-12-24,TRADED,,2025-12-30,2025-12-24T09:30:00+05:30,26217.6,26200,TRADED,125.82,2025-12-24T09:45:00+05:30,123.45,2025-12-24T10:15:00+05:30,130.15,stop_loss_ma_cross,TRADED,106.79,2025-12-24T09:30:00+05:30,81.95,2025-12-24T13:30:00+05:30,87.0,stop_loss_ma_cross,2,4,-4095.00,100.00,-4195.00,
2025-12-26,TRADED,,2025-12-30,2025-12-26T09:30:00+05:30,26131.85,26150,TRADED,125.73,2025-12-26T09:30:00+05:30,68.05,2025-12-26T15:15:00+05:30,33.0,day_close,NO_SIGNAL,,,,,,,1,2,8593.00,50.00,8543.00,NIFTY_26150_PE_30_DEC_25.csv had no qualifying bar with open below prior 25-close SMA between 09:30 and 15:00
2025-12-29,TRADED,,2025-12-30,2025-12-29T09:30:00+05:30,26054.05,26050,TRADED,81.45,2025-12-29T09:30:00+05:30,64.15,2025-12-29T15:15:00+05:30,18.95,day_close,TRADED,56.17,2025-12-29T09:30:00+05:30,45.25,2025-12-29T10:00:00+05:30,57.2,stop_loss_ma_cross,2,4,7605.00,100.00,7505.00,
2025-12-30,TRADED,,2025-12-30,2025-12-30T09:30:00+05:30,25884.75,25900,TRADED,105.81,2025-12-30T09:30:00+05:30,30.45,2025-12-30T13:45:00+05:30,56.75,stop_loss_ma_cross,TRADED,22.96,2025-12-30T10:00:00+05:30,22.4,2025-12-30T12:00:00+05:30,27.0,stop_loss_ma_cross,2,4,-9074.00,100.00,-9174.00,
2025-12-31,SKIPPED,no_same_week_expiry,,2025-12-31T09:30:00+05:30,26013.1,,MISSING_FILE,,,,,,,MISSING_FILE,,,,,,,0,0,0.00,0.00,0.00,No expiry folder exists on or after this trade date.
