entry_date,status,skip_reason,expiry_date,trades,ce_trades,pe_trades,target_hit_exits,premium_sl_exits,sma_cross_exits,day_close_exits,skipped_signals,orders_executed,gross_pnl,brokerage,net_pnl,stop_out_count,sl_capped,remarks
2023-11-28,SKIPPED,gap_too_small,2023-11-30,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 23.75 < min 50 pts; close=19825.4 sma=19801.65; Gap 22.04 < min 50 pts; close=19824.1 sma=19802.06; Gap 17.80 < min 50 pts; close=19820.9 sma=19803.10; Gap 7.79 < min 50 pts; close=19811.2 sma=19803.41; Gap 11.09 < min 50 pts; close=19815.3 sma=19804.21; Gap 13.06 < min 50 pts; close=19817.2 sma=19804.14; Gap 14.54 < min 50 pts; close=19819.0 sma=19804.46; Gap 17.05 < min 50 pts; close=19822.0 sma=19804.95; Gap 11.32 < min 50 pts; close=19816.4 sma=19805.08; Gap 15.83 < min 50 pts; close=19821.2 sma=19805.37; Gap 23.74 < min 50 pts; close=19829.7 sma=19805.96; Gap 28.14 < min 50 pts; close=19834.9 sma=19806.76; Gap 26.21 < min 50 pts; close=19834.1 sma=19807.89; Gap 26.11 < min 50 pts; close=19835.3 sma=19809.19; Gap 18.06 < min 50 pts; close=19828.3 sma=19810.24; Gap 13.96 < min 50 pts; close=19826.3 sma=19812.34; Gap 9.34 < min 50 pts; close=19823.2 sma=19813.86
2023-11-29,TRADED,,2023-11-30,1,0,1,1,0,0,0,0,2,7920.00,50.00,7870.00,0,False,
2023-11-30,TRADED,gap_too_small,2023-11-30,2,0,2,0,1,1,0,2,4,-25050.00,100.00,-25150.00,2,True,Gap 3.60 < min 25 pts; close=20047.3 sma=20050.90; Gap 5.85 < min 25 pts; close=20046.5 sma=20052.35
2023-12-01,TRADED,,2023-12-07,1,0,1,0,0,1,0,0,2,1755.00,50.00,1705.00,1,False,
2023-12-04,TRADED,,2023-12-07,1,0,1,0,0,0,1,0,2,7530.00,50.00,7480.00,0,False,
2023-12-05,TRADED,,2023-12-07,1,0,1,0,0,0,1,0,2,16935.00,50.00,16885.00,0,False,
2023-12-06,TRADED,gap_too_small,2023-12-07,1,0,1,0,0,1,0,1,2,-7380.00,50.00,-7430.00,1,False,Gap 15.42 < min 25 pts; close=20871.1 sma=20886.52
2023-12-07,TRADED,gap_too_small,2023-12-07,1,1,0,0,0,1,0,10,2,-6105.00,50.00,-6155.00,1,False,Gap 17.43 < min 25 pts; close=20927.0 sma=20909.57; Gap 2.92 < min 25 pts; close=20905.8 sma=20908.72; Gap 3.04 < min 25 pts; close=20904.3 sma=20907.34; Gap 12.84 < min 25 pts; close=20919.8 sma=20906.96; Gap 10.87 < min 25 pts; close=20917.3 sma=20906.43; Gap 7.43 < min 25 pts; close=20913.8 sma=20906.37; Gap 11.24 < min 25 pts; close=20918.5 sma=20907.26; Gap 8.27 < min 25 pts; close=20916.0 sma=20907.73; Gap 7.72 < min 25 pts; close=20917.2 sma=20909.48; Gap 5.20 < min 25 pts; close=20916.5 sma=20911.30
2023-12-08,TRADED,,2023-12-14,2,0,2,0,0,2,0,0,4,-8865.00,100.00,-8965.00,2,True,
2023-12-11,TRADED,gap_too_small,2023-12-14,2,0,2,0,0,2,0,2,4,-9405.00,100.00,-9505.00,2,True,Gap 24.95 < min 50 pts; close=20976.0 sma=20951.05; Gap 27.72 < min 50 pts; close=20978.9 sma=20951.18
2023-12-12,SKIPPED,gap_too_small,2023-12-14,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 43.10 < min 50 pts; close=21034.9 sma=20991.80; Gap 28.10 < min 50 pts; close=21021.6 sma=20993.50; Gap 34.35 < min 50 pts; close=21028.8 sma=20994.45; Gap 9.64 < min 50 pts; close=21003.8 sma=20994.16; Gap 0.33 < min 50 pts; close=20993.4 sma=20993.07; Gap 7.34 < min 50 pts; close=21001.8 sma=20994.46; Gap 8.15 < min 50 pts; close=21003.6 sma=20995.45; Gap 20.08 < min 50 pts; close=21015.8 sma=20995.72; Gap 3.36 < min 50 pts; close=20999.3 sma=20995.94; Gap 4.20 < min 50 pts; close=21000.2 sma=20996.00; Gap 9.91 < min 50 pts; close=21006.7 sma=20996.79; Gap 15.20 < min 50 pts; close=21013.1 sma=20997.90; Gap 10.69 < min 50 pts; close=21010.3 sma=20999.61; Gap 13.37 < min 50 pts; close=20986.8 sma=21000.17; Gap 39.29 < min 50 pts; close=20960.1 sma=20999.39; Gap 33.99 < min 50 pts; close=20964.7 sma=20998.69; Gap 28.93 < min 50 pts; close=20969.2 sma=20998.13
2023-12-13,TRADED,,2023-12-14,1,1,0,1,0,0,0,0,2,18645.00,50.00,18595.00,0,False,
2023-12-14,TRADED,,2023-12-14,1,0,1,1,0,0,0,0,2,9315.00,50.00,9265.00,0,False,
2023-12-15,TRADED,,2023-12-21,1,0,1,0,0,0,1,0,2,9600.00,50.00,9550.00,0,False,
2023-12-18,TRADED,gap_too_small,2023-12-21,1,0,1,0,0,1,0,1,2,-6585.00,50.00,-6635.00,1,False,Gap 9.62 < min 25 pts; close=21438.5 sma=21428.88
2023-12-19,TRADED,gap_too_small,2023-12-21,2,1,1,0,0,2,0,1,4,-11490.00,100.00,-11590.00,2,True,Gap 5.68 < min 50 pts; close=21436.6 sma=21442.28
2023-12-20,TRADED,gap_too_small,2023-12-21,2,1,1,1,0,1,0,4,4,10035.00,100.00,9935.00,1,False,Gap 20.93 < min 25 pts; close=21528.7 sma=21507.77; Gap 1.00 < min 25 pts; close=21509.2 sma=21510.20; Gap 10.75 < min 25 pts; close=21523.1 sma=21512.35; Gap 7.14 < min 25 pts; close=21521.5 sma=21514.36
2023-12-21,TRADED,,2023-12-21,2,2,0,0,2,0,0,0,4,-45660.00,100.00,-45760.00,2,True,
2023-12-22,TRADED,,2023-12-28,2,0,2,0,0,2,0,0,4,-2565.00,100.00,-2665.00,2,True,
2023-12-26,TRADED,gap_too_small,2023-12-28,1,0,1,0,0,1,0,3,2,5400.00,50.00,5350.00,1,False,Gap 4.27 < min 50 pts; close=21335.8 sma=21340.07; Gap 23.76 < min 50 pts; close=21367.7 sma=21343.94; Gap 47.64 < min 50 pts; close=21393.7 sma=21346.06
2023-12-27,TRADED,gap_too_small,2023-12-28,1,0,1,0,0,1,0,1,2,2190.00,50.00,2140.00,1,False,Gap 6.38 < min 25 pts; close=21531.9 sma=21525.52
2023-12-28,TRADED,,2023-12-28,1,0,1,1,0,0,0,0,2,11085.00,50.00,11035.00,0,False,
2023-12-29,TRADED,gap_too_small,2024-01-04,2,2,0,0,0,2,0,6,4,-17085.00,100.00,-17185.00,2,True,Gap 9.62 < min 50 pts; close=21732.7 sma=21742.32; Gap 9.24 < min 50 pts; close=21732.8 sma=21742.04; Gap 16.74 < min 50 pts; close=21724.7 sma=21741.44; Gap 4.90 < min 25 pts; close=21747.3 sma=21742.40; Gap 4.87 < min 25 pts; close=21737.9 sma=21742.77; Gap 5.36 < min 25 pts; close=21736.2 sma=21741.56
2024-01-01,SKIPPED,gap_too_small,2024-01-04,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 17.99 < min 50 pts; close=21700.8 sma=21718.79; Gap 11.62 < min 50 pts; close=21706.1 sma=21717.72; Gap 8.52 < min 50 pts; close=21726.3 sma=21717.78; Gap 9.14 < min 50 pts; close=21709.7 sma=21718.84; Gap 6.36 < min 50 pts; close=21712.5 sma=21718.86; Gap 7.45 < min 50 pts; close=21726.8 sma=21719.35; Gap 15.83 < min 50 pts; close=21736.2 sma=21720.37; Gap 19.98 < min 50 pts; close=21741.2 sma=21721.22; Gap 23.97 < min 50 pts; close=21745.8 sma=21721.83; Gap 9.44 < min 50 pts; close=21731.2 sma=21721.76; Gap 11.52 < min 50 pts; close=21732.7 sma=21721.18; Gap 21.14 < min 50 pts; close=21742.5 sma=21721.36; Gap 3.40 < min 50 pts; close=21717.2 sma=21720.60; Gap 13.67 < min 50 pts; close=21735.2 sma=21721.53; Gap 18.57 < min 50 pts; close=21741.3 sma=21722.73; Gap 15.21 < min 50 pts; close=21737.9 sma=21722.69; Gap 27.84 < min 50 pts; close=21751.9 sma=21724.06
2024-01-02,TRADED,gap_too_small,2024-01-04,1,1,0,0,0,1,0,2,2,-3300.00,50.00,-3350.00,1,False,Gap 11.12 < min 50 pts; close=21731.9 sma=21743.02; Gap 7.36 < min 50 pts; close=21736.9 sma=21744.26
2024-01-03,TRADED,gap_too_small,2024-01-04,1,1,0,1,0,0,0,1,2,16395.00,50.00,16345.00,0,False,Gap 9.13 < min 50 pts; close=21624.3 sma=21633.43
2024-01-04,TRADED,,2024-01-04,1,0,1,1,0,0,0,0,2,5445.00,50.00,5395.00,0,False,
2024-01-05,TRADED,gap_too_small,2024-01-11,1,0,1,0,0,1,0,10,2,-6390.00,50.00,-6440.00,1,False,Gap 17.95 < min 25 pts; close=21693.2 sma=21675.25; Gap 9.35 < min 25 pts; close=21686.2 sma=21676.85; Gap 4.30 < min 25 pts; close=21682.8 sma=21678.50; Gap 1.59 < min 25 pts; close=21681.6 sma=21680.01; Gap 8.75 < min 25 pts; close=21690.7 sma=21681.95; Gap 16.00 < min 25 pts; close=21699.3 sma=21683.30; Gap 5.60 < min 25 pts; close=21689.8 sma=21684.20; Gap 6.38 < min 25 pts; close=21678.6 sma=21684.98; Gap 9.73 < min 25 pts; close=21695.8 sma=21686.07; Gap 5.40 < min 25 pts; close=21692.8 sma=21687.40
2024-01-08,TRADED,gap_too_small,2024-01-11,1,1,0,0,0,0,1,6,2,12825.00,50.00,12775.00,0,False,Gap 29.32 < min 50 pts; close=21725.3 sma=21695.98; Gap 23.38 < min 50 pts; close=21670.3 sma=21693.68; Gap 15.76 < min 50 pts; close=21675.3 sma=21691.06; Gap 3.28 < min 50 pts; close=21692.9 sma=21689.62; Gap 10.37 < min 50 pts; close=21698.6 sma=21688.23; Gap 8.56 < min 50 pts; close=21678.6 sma=21687.16
2024-01-09,TRADED,,2024-01-11,2,0,2,0,0,2,0,0,4,-8175.00,100.00,-8275.00,2,True,
2024-01-10,TRADED,,2024-01-11,1,1,0,0,0,1,0,0,2,-6720.00,50.00,-6770.00,1,False,
2024-01-11,TRADED,,2024-01-11,1,0,1,0,1,0,0,0,2,-19845.00,50.00,-19895.00,1,False,
2024-01-12,TRADED,,2024-01-18,1,0,1,0,0,0,1,0,2,14385.00,50.00,14335.00,0,False,
2024-01-15,TRADED,,2024-01-18,1,0,1,0,0,0,1,0,2,5505.00,50.00,5455.00,0,False,
2024-01-16,TRADED,gap_too_small,2024-01-18,1,1,0,0,0,0,1,15,2,-705.00,50.00,-755.00,0,False,Gap 5.50 < min 50 pts; close=22060.2 sma=22054.70; Gap 15.84 < min 50 pts; close=22071.7 sma=22055.86; Gap 19.68 < min 50 pts; close=22079.4 sma=22059.72; Gap 37.36 < min 50 pts; close=22100.7 sma=22063.34; Gap 28.10 < min 50 pts; close=22094.2 sma=22066.10; Gap 32.21 < min 50 pts; close=22101.1 sma=22068.89; Gap 42.23 < min 50 pts; close=22113.8 sma=22071.57; Gap 44.16 < min 50 pts; close=22118.8 sma=22074.64; Gap 32.48 < min 50 pts; close=22109.2 sma=22076.72; Gap 9.20 < min 50 pts; close=22087.3 sma=22078.10; Gap 26.45 < min 50 pts; close=22106.8 sma=22080.35; Gap 3.58 < min 50 pts; close=22077.8 sma=22081.38; Gap 0.69 < min 50 pts; close=22082.9 sma=22082.21; Gap 13.53 < min 50 pts; close=22069.1 sma=22082.63; Gap 26.63 < min 50 pts; close=22055.8 sma=22082.43
2024-01-17,TRADED,,2024-01-18,1,1,0,1,0,0,0,0,2,26070.00,50.00,26020.00,0,False,
2024-01-18,TRADED,,2024-01-18,1,1,0,1,0,0,0,0,2,8415.00,50.00,8365.00,0,False,
2024-01-19,TRADED,,2024-01-25,1,0,1,0,0,1,0,0,2,2130.00,50.00,2080.00,1,False,
2024-01-20,TRADED,,2024-01-25,2,0,2,0,0,2,0,0,4,-11190.00,100.00,-11290.00,2,True,
2024-01-23,TRADED,,2024-01-25,2,1,1,1,0,1,0,0,4,18450.00,100.00,18350.00,1,False,
2024-01-24,TRADED,gap_too_small,2024-01-25,2,1,1,0,0,2,0,3,4,-28995.00,100.00,-29095.00,2,True,Gap 18.57 < min 25 pts; close=21383.0 sma=21364.43; Gap 12.13 < min 25 pts; close=21369.7 sma=21357.57; Gap 19.35 < min 25 pts; close=21369.2 sma=21349.85
2024-01-25,TRADED,,2024-01-25,2,1,1,0,0,2,0,0,4,-35055.00,100.00,-35155.00,2,True,
2024-01-29,TRADED,,2024-02-01,1,0,1,0,0,0,1,0,2,16260.00,50.00,16210.00,0,False,
2024-01-30,TRADED,gap_too_small,2024-02-01,2,1,1,0,0,1,1,7,4,13710.00,100.00,13610.00,1,False,Gap 37.25 < min 50 pts; close=21702.7 sma=21665.45; Gap 22.68 < min 25 pts; close=21681.4 sma=21704.08; Gap 8.48 < min 25 pts; close=21698.2 sma=21706.68; Gap 8.27 < min 25 pts; close=21718.2 sma=21709.93; Gap 18.19 < min 25 pts; close=21731.2 sma=21713.01; Gap 4.54 < min 25 pts; close=21710.4 sma=21714.94; Gap 6.46 < min 25 pts; close=21710.6 sma=21717.06
2024-01-31,TRADED,gap_too_small,2024-02-01,2,1,1,0,0,1,1,2,4,-10530.00,100.00,-10630.00,1,False,Gap 12.51 < min 25 pts; close=21649.3 sma=21636.79; Gap 22.34 < min 25 pts; close=21658.2 sma=21635.86
2024-02-01,TRADED,gap_too_small,2024-02-01,2,0,2,0,0,2,0,1,4,1770.00,100.00,1670.00,2,True,Gap 46.48 < min 50 pts; close=21715.5 sma=21669.02
2024-02-02,TRADED,gap_too_small,2024-02-08,2,1,1,0,0,2,0,2,4,-7275.00,100.00,-7375.00,2,True,Gap 22.96 < min 25 pts; close=21889.3 sma=21866.34; Gap 24.68 < min 25 pts; close=21846.3 sma=21870.98
2024-02-05,SKIPPED,gap_too_small,2024-02-08,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 23.72 < min 50 pts; close=21903.3 sma=21927.02; Gap 34.84 < min 50 pts; close=21890.3 sma=21925.14; Gap 21.84 < min 50 pts; close=21947.9 sma=21926.06; Gap 1.27 < min 50 pts; close=21926.9 sma=21925.63; Gap 34.26 < min 50 pts; close=21889.4 sma=21923.66; Gap 14.10 < min 50 pts; close=21908.9 sma=21923.00; Gap 11.93 < min 50 pts; close=21909.9 sma=21921.83; Gap 0.28 < min 50 pts; close=21919.3 sma=21919.02; Gap 3.21 < min 50 pts; close=21917.2 sma=21913.99; Gap 11.23 < min 50 pts; close=21918.4 sma=21907.17; Gap 30.10 < min 50 pts; close=21931.3 sma=21901.20; Gap 27.52 < min 50 pts; close=21923.3 sma=21895.78; Gap 10.89 < min 50 pts; close=21905.4 sma=21894.51; Gap 30.21 < min 50 pts; close=21924.2 sma=21893.99; Gap 35.92 < min 50 pts; close=21931.6 sma=21895.68; Gap 37.50 < min 50 pts; close=21936.8 sma=21899.30; Gap 4.44 < min 50 pts; close=21906.1 sma=21901.66
2024-02-06,TRADED,,2024-02-08,2,1,1,0,0,1,1,0,4,-9420.00,100.00,-9520.00,1,False,
2024-02-07,TRADED,,2024-02-08,2,1,1,0,0,2,0,0,4,-13185.00,100.00,-13285.00,2,True,
2024-02-08,TRADED,gap_too_small,2024-02-08,2,1,1,1,0,1,0,1,4,-7440.00,100.00,-7540.00,1,False,Gap 23.68 < min 25 pts; close=21957.8 sma=21934.12
2024-02-09,TRADED,gap_too_small,2024-02-15,2,1,1,0,0,2,0,3,4,-5250.00,100.00,-5350.00,2,True,Gap 31.30 < min 50 pts; close=21769.8 sma=21801.10; Gap 47.69 < min 50 pts; close=21744.2 sma=21791.89; Gap 14.30 < min 25 pts; close=21748.4 sma=21734.10
2024-02-12,TRADED,,2024-02-15,2,1,1,0,0,2,0,0,4,510.00,100.00,410.00,2,True,
2024-02-13,TRADED,,2024-02-15,2,1,1,0,0,2,0,0,4,-22740.00,100.00,-22840.00,2,True,
2024-02-14,TRADED,gap_too_small,2024-02-15,2,1,1,0,0,2,0,2,4,-20295.00,100.00,-20395.00,2,True,Gap 0.88 < min 25 pts; close=21661.9 sma=21661.02; Gap 18.03 < min 25 pts; close=21678.7 sma=21660.67
2024-02-15,TRADED,,2024-02-15,1,0,1,1,0,0,0,0,2,16050.00,50.00,16000.00,0,False,
2024-02-16,TRADED,,2024-02-22,1,0,1,0,0,1,0,0,2,3930.00,50.00,3880.00,1,False,
2024-02-19,TRADED,gap_too_small,2024-02-22,1,0,1,0,0,1,0,6,2,945.00,50.00,895.00,1,False,Gap 32.54 < min 50 pts; close=22072.75 sma=22040.21; Gap 19.12 < min 50 pts; close=22062.05 sma=22042.93; Gap 18.34 < min 50 pts; close=22025.35 sma=22043.69; Gap 20.32 < min 50 pts; close=22065.15 sma=22044.83; Gap 45.62 < min 50 pts; close=22092.55 sma=22046.93; Gap 36.97 < min 50 pts; close=22086.05 sma=22049.08
2024-02-20,TRADED,gap_too_small,2024-02-22,2,2,0,0,0,2,0,2,4,-9015.00,100.00,-9115.00,2,True,Gap 33.81 < min 50 pts; close=22093.0 sma=22126.81; Gap 25.26 < min 50 pts; close=22103.2 sma=22128.46
2024-02-21,TRADED,,2024-02-22,2,0,2,0,0,2,0,0,4,6600.00,100.00,6500.00,2,True,
2024-02-22,TRADED,,2024-02-22,1,1,0,1,0,0,0,0,2,13560.00,50.00,13510.00,0,False,
2024-02-23,TRADED,,2024-02-29,1,0,1,0,0,1,0,0,2,2805.00,50.00,2755.00,1,False,
2024-02-26,TRADED,,2024-02-29,1,1,0,0,0,1,0,0,2,6030.00,50.00,5980.00,1,False,
2024-02-27,TRADED,gap_too_small,2024-02-29,1,0,1,0,0,1,0,14,2,-8370.00,50.00,-8420.00,1,False,Gap 3.89 < min 50 pts; close=22125.5 sma=22129.39; Gap 1.55 < min 50 pts; close=22128.15 sma=22126.60; Gap 12.80 < min 50 pts; close=22140.45 sma=22127.65; Gap 17.03 < min 50 pts; close=22109.05 sma=22126.08; Gap 15.87 < min 50 pts; close=22109.8 sma=22125.67; Gap 8.92 < min 50 pts; close=22135.05 sma=22126.13; Gap 19.51 < min 50 pts; close=22147.15 sma=22127.64; Gap 16.63 < min 50 pts; close=22145.1 sma=22128.47; Gap 32.67 < min 50 pts; close=22162.4 sma=22129.73; Gap 22.36 < min 50 pts; close=22153.8 sma=22131.44; Gap 3.16 < min 50 pts; close=22136.0 sma=22132.84; Gap 9.65 < min 50 pts; close=22124.3 sma=22133.95; Gap 2.40 < min 50 pts; close=22132.5 sma=22134.90; Gap 23.82 < min 50 pts; close=22161.1 sma=22137.28
2024-02-28,TRADED,gap_too_small,2024-02-29,2,1,1,0,0,1,1,3,4,-16575.00,100.00,-16675.00,1,False,Gap 40.01 < min 50 pts; close=22199.3 sma=22159.29; Gap 46.95 < min 50 pts; close=22209.5 sma=22162.55; Gap 11.84 < min 50 pts; close=22175.8 sma=22163.96
2024-02-29,TRADED,,2024-02-29,2,2,0,0,0,2,0,0,4,3930.00,100.00,3830.00,2,True,
2024-03-01,TRADED,,2024-03-07,1,0,1,0,0,0,1,0,2,18720.00,50.00,18670.00,0,False,
2024-03-02,SKIPPED,missing_option_exit_timestamp,2024-03-07,0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0,False,NIFTY_22400_PE_07_MAR_24.csv missing mandatory close 2024-03-02T15:15:00+05:30
2024-03-04,TRADED,gap_too_small,2024-03-07,1,0,1,0,0,1,0,3,2,1425.00,50.00,1375.00,1,False,Gap 49.34 < min 50 pts; close=22381.05 sma=22331.71; Gap 11.62 < min 25 pts; close=22401.7 sma=22390.08; Gap 8.23 < min 25 pts; close=22401.2 sma=22392.97
2024-03-05,TRADED,gap_too_small,2024-03-07,2,1,1,0,0,2,0,2,4,-11550.00,100.00,-11650.00,2,True,Gap 36.32 < min 50 pts; close=22366.1 sma=22402.42; Gap 26.63 < min 50 pts; close=22374.95 sma=22401.58
2024-03-06,TRADED,gap_too_small,2024-03-07,2,2,0,0,0,2,0,2,4,-6930.00,100.00,-7030.00,2,True,Gap 18.09 < min 50 pts; close=22327.65 sma=22345.74; Gap 18.60 < min 50 pts; close=22363.9 sma=22345.30
2024-03-07,TRADED,,2024-03-07,1,0,1,1,0,0,0,0,2,10275.00,50.00,10225.00,0,False,
2024-03-11,TRADED,gap_too_small,2024-03-14,1,1,0,0,0,0,1,3,2,14670.00,50.00,14620.00,0,False,Gap 1.34 < min 50 pts; close=22488.95 sma=22490.29; Gap 16.27 < min 50 pts; close=22474.05 sma=22490.32; Gap 24.61 < min 50 pts; close=22465.45 sma=22490.06
2024-03-12,TRADED,,2024-03-14,2,1,1,0,0,2,0,0,4,-21810.00,100.00,-21910.00,2,True,
2024-03-13,TRADED,gap_too_small,2024-03-14,1,1,0,1,0,0,0,2,2,22485.00,50.00,22435.00,0,False,Gap 20.14 < min 50 pts; close=22345.7 sma=22365.84; Gap 20.14 < min 50 pts; close=22342.25 sma=22362.39
2024-03-14,TRADED,,2024-03-14,2,1,1,1,0,1,0,0,4,2250.00,100.00,2150.00,1,False,
2024-03-15,TRADED,gap_too_small,2024-03-21,1,1,0,0,0,1,0,1,2,3600.00,50.00,3550.00,1,False,Gap 5.47 < min 50 pts; close=22106.85 sma=22112.32
2024-03-18,TRADED,gap_too_small,2024-03-21,1,0,1,0,0,0,1,12,2,-2100.00,50.00,-2150.00,0,False,Gap 42.81 < min 50 pts; close=22031.65 sma=21988.84; Gap 22.13 < min 50 pts; close=21963.9 sma=21986.03; Gap 26.66 < min 50 pts; close=22013.7 sma=21987.04; Gap 8.40 < min 50 pts; close=21977.2 sma=21985.60; Gap 38.73 < min 50 pts; close=22026.4 sma=21987.67; Gap 12.03 < min 50 pts; close=22000.6 sma=21988.57; Gap 12.82 < min 50 pts; close=22002.45 sma=21989.63; Gap 39.73 < min 50 pts; close=21949.7 sma=21989.43; Gap 20.32 < min 50 pts; close=21969.65 sma=21989.97; Gap 1.34 < min 50 pts; close=21989.45 sma=21990.79; Gap 5.89 < min 50 pts; close=21986.45 sma=21992.34; Gap 38.37 < min 50 pts; close=22034.1 sma=21995.73
2024-03-19,TRADED,,2024-03-21,1,1,0,0,0,0,1,0,2,21390.00,50.00,21340.00,0,False,
2024-03-20,TRADED,gap_too_small,2024-03-21,2,1,1,0,0,2,0,5,4,-18090.00,100.00,-18190.00,2,True,Gap 3.62 < min 50 pts; close=21856.6 sma=21852.98; Gap 11.89 < min 50 pts; close=21860.4 sma=21848.51; Gap 22.45 < min 50 pts; close=21822.9 sma=21845.35; Gap 22.19 < min 25 pts; close=21846.2 sma=21824.01; Gap 10.18 < min 25 pts; close=21834.45 sma=21824.27
2024-03-21,TRADED,,2024-03-21,1,0,1,1,0,0,0,0,2,10125.00,50.00,10075.00,0,False,
2024-03-22,TRADED,,2024-03-28,2,1,1,0,0,2,0,0,4,-19590.00,100.00,-19690.00,2,True,
2024-03-26,TRADED,gap_too_small,2024-03-28,1,1,0,0,0,1,0,3,2,-11355.00,50.00,-11405.00,1,False,Gap 11.56 < min 50 pts; close=22064.95 sma=22076.51; Gap 10.64 < min 25 pts; close=22056.95 sma=22067.59; Gap 15.11 < min 25 pts; close=22050.2 sma=22065.31
2024-03-27,TRADED,,2024-03-28,1,0,1,0,0,1,0,0,2,10215.00,50.00,10165.00,1,False,
2024-03-28,TRADED,,2024-03-28,1,0,1,1,0,0,0,0,2,6870.00,50.00,6820.00,0,False,
2024-04-01,TRADED,gap_too_small,2024-04-04,1,0,1,0,0,1,0,2,2,1890.00,50.00,1840.00,1,False,Gap 12.22 < min 25 pts; close=22445.75 sma=22457.97; Gap 1.82 < min 25 pts; close=22457.95 sma=22459.77
2024-04-02,TRADED,gap_too_small,2024-04-04,1,1,0,0,0,1,0,6,2,-3810.00,50.00,-3860.00,1,False,Gap 26.35 < min 50 pts; close=22444.35 sma=22470.70; Gap 9.88 < min 50 pts; close=22480.5 sma=22470.62; Gap 37.11 < min 50 pts; close=22429.9 sma=22467.01; Gap 30.61 < min 50 pts; close=22433.6 sma=22464.21; Gap 31.26 < min 50 pts; close=22430.15 sma=22461.41; Gap 33.97 < min 50 pts; close=22424.75 sma=22458.72
2024-04-03,TRADED,,2024-04-04,2,1,1,0,0,2,0,0,4,-14040.00,100.00,-14140.00,2,True,
2024-04-04,TRADED,,2024-04-04,2,1,1,0,0,2,0,0,4,-24690.00,100.00,-24790.00,2,True,
2024-04-05,SKIPPED,gap_too_small,2024-04-10,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 8.87 < min 50 pts; close=22469.5 sma=22460.63; Gap 9.57 < min 50 pts; close=22470.85 sma=22461.28; Gap 22.54 < min 50 pts; close=22487.25 sma=22464.71; Gap 5.95 < min 50 pts; close=22474.6 sma=22468.65; Gap 21.66 < min 50 pts; close=22493.25 sma=22471.59; Gap 17.10 < min 50 pts; close=22491.75 sma=22474.65; Gap 26.02 < min 50 pts; close=22506.4 sma=22480.38; Gap 30.14 < min 50 pts; close=22514.4 sma=22484.26; Gap 0.20 < min 50 pts; close=22487.25 sma=22487.45; Gap 1.15 < min 50 pts; close=22492.75 sma=22491.60; Gap 4.83 < min 50 pts; close=22500.9 sma=22496.07; Gap 1.76 < min 50 pts; close=22498.85 sma=22500.61; Gap 0.70 < min 50 pts; close=22504.35 sma=22505.05; Gap 12.39 < min 50 pts; close=22493.7 sma=22506.09; Gap 12.76 < min 50 pts; close=22494.35 sma=22507.11; Gap 22.41 < min 50 pts; close=22484.85 sma=22507.26; Gap 6.14 < min 50 pts; close=22499.3 sma=22505.44
2024-04-08,TRADED,,2024-04-10,1,0,1,0,0,0,1,0,2,14310.00,50.00,14260.00,0,False,
2024-04-09,TRADED,gap_too_small,2024-04-10,2,1,1,0,0,1,1,3,4,11190.00,100.00,11090.00,1,False,Gap 16.73 < min 25 pts; close=22687.55 sma=22704.28; Gap 6.86 < min 25 pts; close=22698.1 sma=22704.96; Gap 20.94 < min 25 pts; close=22683.55 sma=22704.49
2024-04-10,SKIPPED,gap_too_small,2024-04-10,0,0,0,0,0,0,0,17,0,0.00,0.00,0.00,0,False,Gap 17.16 < min 50 pts; close=22716.15 sma=22698.99; Gap 21.51 < min 50 pts; close=22720.1 sma=22698.59; Gap 4.61 < min 50 pts; close=22701.65 sma=22697.04; Gap 11.40 < min 50 pts; close=22706.75 sma=22695.35; Gap 1.30 < min 50 pts; close=22694.35 sma=22693.05; Gap 13.53 < min 50 pts; close=22704.35 sma=22690.82; Gap 13.70 < min 50 pts; close=22702.75 sma=22689.05; Gap 18.09 < min 50 pts; close=22706.2 sma=22688.11; Gap 4.88 < min 50 pts; close=22680.9 sma=22685.78; Gap 2.37 < min 50 pts; close=22685.9 sma=22683.53; Gap 10.54 < min 50 pts; close=22691.9 sma=22681.36; Gap 25.13 < min 50 pts; close=22705.9 sma=22680.77; Gap 20.91 < min 50 pts; close=22701.2 sma=22680.29; Gap 21.51 < min 50 pts; close=22702.4 sma=22680.89; Gap 17.74 < min 50 pts; close=22698.65 sma=22680.91; Gap 32.74 < min 50 pts; close=22714.9 sma=22682.16; Gap 43.81 < min 50 pts; close=22728.0 sma=22684.19
2024-04-12,TRADED,gap_too_small,2024-04-18,1,1,0,0,0,0,1,1,2,13545.00,50.00,13495.00,0,False,Gap 0.68 < min 50 pts; close=22715.95 sma=22715.27
2024-04-15,TRADED,,2024-04-18,1,1,0,0,0,0,1,0,2,17265.00,50.00,17215.00,0,False,
2024-04-16,TRADED,,2024-04-18,1,1,0,0,0,1,0,0,2,7245.00,50.00,7195.00,1,False,
