date,net_pnl,equity,peak,drawdown
2025-06-19,13383.75,1148979.25,1148979.25,0.00
2025-06-26,-8838.75,1140140.50,1148979.25,8838.75
2025-07-03,17970.00,1158110.50,1158110.50,0.00
2025-07-10,12975.00,1171085.50,1171085.50,0.00
2025-07-17,1230.00,1172315.50,1172315.50,0.00
2025-07-24,7991.25,1180306.75,1180306.75,0.00
2025-07-31,397.50,1180704.25,1180704.25,0.00
2025-08-07,20460.00,1201164.25,1201164.25,0.00
2025-08-14,12461.25,1213625.50,1213625.50,0.00
2025-08-21,15131.25,1228756.75,1228756.75,0.00
2025-08-28,-13803.75,1214953.00,1228756.75,13803.75
2025-09-02,14212.50,1229165.50,1229165.50,0.00
2025-09-09,12896.25,1242061.75,1242061.75,0.00
2025-09-16,7972.50,1250034.25,1250034.25,0.00
2025-09-23,7327.50,1257361.75,1257361.75,0.00
2025-09-30,6855.00,1264216.75,1264216.75,0.00
2025-10-07,-1368.75,1262848.00,1264216.75,1368.75
2025-10-14,5696.25,1268544.25,1268544.25,0.00
2025-10-20,-12202.50,1256341.75,1268544.25,12202.50
2025-10-28,7245.00,1263586.75,1268544.25,4957.50
2025-11-04,2512.50,1266099.25,1268544.25,2445.00
2025-11-11,9851.25,1275950.50,1275950.50,0.00
2025-11-18,15907.50,1291858.00,1291858.00,0.00
2025-11-25,8340.00,1300198.00,1300198.00,0.00
2025-12-02,2835.00,1303033.00,1303033.00,0.00
2025-12-09,5977.50,1309010.50,1309010.50,0.00
2025-12-16,1278.75,1310289.25,1310289.25,0.00
2025-12-23,2426.25,1312715.50,1312715.50,0.00
2025-12-30,5962.50,1318678.00,1318678.00,0.00
2026-01-06,9248.15,1327926.15,1327926.15,0.00
2026-01-13,4226.25,1332152.40,1332152.40,0.00
2026-01-20,-8632.65,1323519.75,1332152.40,8632.65
2026-01-27,-1002.25,1322517.50,1332152.40,9634.90
2026-02-03,-15320.50,1307197.00,1332152.40,24955.40
2026-02-10,11270.50,1318467.50,1332152.40,13684.90
2026-02-17,7913.00,1326380.50,1332152.40,5771.90
2026-02-24,-10463.25,1315917.25,1332152.40,16235.15
2026-03-02,-5034.25,1310883.00,1332152.40,21269.40
2026-03-10,-11736.25,1299146.75,1332152.40,33005.65
2026-03-17,29581.00,1328727.75,1332152.40,3424.65
2026-04-28,45454.50,1374182.25,1374182.25,0.00
2026-05-05,-5535.25,1368647.00,1374182.25,5535.25
2026-05-12,-120.00,1368527.00,1374182.25,5655.25
2026-05-19,2137.50,1370664.50,1374182.25,3517.75
2026-05-26,21826.50,1392491.00,1392491.00,0.00
2026-06-02,1520.00,1394011.00,1394011.00,0.00
2026-06-09,23.25,1394034.25,1394034.25,0.00
2026-06-16,-9340.50,1384693.75,1394034.25,9340.50
