date,net_pnl,equity,peak,drawdown
2025-03-27,-2223.75,943934.25,966610.50,22676.25
2025-04-03,18345.75,962280.00,966610.50,4330.50
2025-04-09,-40035.00,922245.00,966610.50,44365.50
2025-04-17,-11670.75,910574.25,966610.50,56036.25
2025-04-24,12307.50,922881.75,966610.50,43728.75
2025-04-30,20434.50,943316.25,966610.50,23294.25
2025-05-08,5891.25,949207.50,966610.50,17403.00
2025-05-15,-31976.25,917231.25,966610.50,49379.25
2025-05-22,9125.25,926356.50,966610.50,40254.00
2025-05-29,18757.50,945114.00,966610.50,21496.50
2025-06-05,26613.75,971727.75,971727.75,0.00
2025-06-12,8947.50,980675.25,980675.25,0.00
2025-06-19,18855.00,999530.25,999530.25,0.00
2025-06-26,-13668.75,985861.50,999530.25,13668.75
2025-07-03,8778.75,994640.25,999530.25,4890.00
2025-07-10,12045.00,1006685.25,1006685.25,0.00
2025-07-17,9948.75,1016634.00,1016634.00,0.00
2025-07-24,7740.00,1024374.00,1024374.00,0.00
2025-07-31,-7365.00,1017009.00,1024374.00,7365.00
2025-08-07,15330.00,1032339.00,1032339.00,0.00
2025-08-14,11835.00,1044174.00,1044174.00,0.00
2025-08-21,16282.50,1060456.50,1060456.50,0.00
2025-08-28,-13803.75,1046652.75,1060456.50,13803.75
2025-09-02,9255.00,1055907.75,1060456.50,4548.75
2025-09-09,386.25,1056294.00,1060456.50,4162.50
2025-09-16,6165.00,1062459.00,1062459.00,0.00
2025-09-23,4822.50,1067281.50,1067281.50,0.00
2025-09-30,9735.00,1077016.50,1077016.50,0.00
2025-10-07,-1368.75,1075647.75,1077016.50,1368.75
2025-10-14,3461.25,1079109.00,1079109.00,0.00
2025-10-20,-12202.50,1066906.50,1079109.00,12202.50
2025-10-28,-2426.25,1064480.25,1079109.00,14628.75
2025-11-04,4736.25,1069216.50,1079109.00,9892.50
2025-11-11,3682.50,1072899.00,1079109.00,6210.00
2025-11-18,8070.00,1080969.00,1080969.00,0.00
2025-11-25,2171.25,1083140.25,1083140.25,0.00
2025-12-02,7173.75,1090314.00,1090314.00,0.00
2025-12-09,5493.75,1095807.75,1095807.75,0.00
2025-12-16,9258.75,1105066.50,1105066.50,0.00
2025-12-23,-1196.25,1103870.25,1105066.50,1196.25
2025-12-30,5962.50,1109832.75,1109832.75,0.00
2026-01-06,2709.85,1112542.60,1112542.60,0.00
2026-01-13,3900.65,1116443.25,1116443.25,0.00
2026-01-20,-8632.65,1107810.60,1116443.25,8632.65
2026-01-27,-15462.25,1092348.35,1116443.25,24094.90
2026-02-03,-36082.25,1056266.10,1116443.25,60177.15
2026-02-10,11787.25,1068053.35,1116443.25,48389.90
2026-02-17,-47.75,1068005.60,1116443.25,48437.65
2026-02-24,-4681.75,1063323.85,1116443.25,53119.40
2026-03-02,-5034.25,1058289.60,1116443.25,58153.65
2026-03-10,-5343.50,1052946.10,1116443.25,63497.15
2026-03-17,9115.00,1062061.10,1116443.25,54382.15
2026-03-24,-1476.60,1060584.50,1116443.25,55858.75
2026-04-28,9798.25,1070382.75,1116443.25,46060.50
2026-05-05,-5535.25,1064847.50,1116443.25,51595.75
2026-05-12,-120.00,1064727.50,1116443.25,51715.75
2026-05-19,22429.75,1087157.25,1116443.25,29286.00
2026-05-26,21332.25,1108489.50,1116443.25,7953.75
2026-06-02,1520.00,1110009.50,1116443.25,6433.75
2026-06-09,-120.00,1109889.50,1116443.25,6553.75
2026-06-16,-16586.75,1093302.75,1116443.25,23140.50
