entry_expiry,entry_date,status,skip_reason,target_expiry,spot_entry_timestamp,spot_entry_open,atm_strike,sell_ce_strike,sell_ce_entry_timestamp,sell_ce_entry_open,sell_ce_exit_timestamp,sell_ce_exit_open,sell_pe_strike,sell_pe_entry_timestamp,sell_pe_entry_open,sell_pe_exit_timestamp,sell_pe_exit_open,buy_ce_strike,buy_ce_entry_timestamp,buy_ce_entry_open,buy_ce_exit_timestamp,buy_ce_exit_open,buy_pe_strike,buy_pe_entry_timestamp,buy_pe_entry_open,buy_pe_exit_timestamp,buy_pe_exit_open,lot_size,net_entry_credit_points,gross_pnl,brokerage,net_pnl,remarks
2025-06-19,2025-06-20,TRADED,,2025-06-26,2025-06-20T09:15:00+05:30,24787.65,24800,25050,2025-06-20T09:15:00+05:30,82.2,2025-06-26T15:15:00+05:30,496.2,24550,2025-06-20T09:15:00+05:30,103.0,2025-06-26T15:15:00+05:30,0.2,25250,2025-06-20T09:15:00+05:30,33.3,2025-06-26T15:15:00+05:30,296.5,24350,2025-06-20T09:15:00+05:30,63.8,2025-06-26T15:15:00+05:30,0.15,25,88.10,-2991.25,200.00,-3191.25,
2025-06-26,2025-06-27,TRADED,,2025-07-03,2025-06-27T09:15:00+05:30,25576.65,25600,25850,2025-06-27T09:15:00+05:30,62.85,2025-07-03T15:15:00+05:30,0.1,25350,2025-06-27T09:15:00+05:30,96.2,2025-07-03T15:15:00+05:30,0.15,26050,2025-06-27T09:15:00+05:30,22.85,2025-07-03T15:15:00+05:30,0.1,25150,2025-06-27T09:15:00+05:30,52.0,2025-07-03T15:15:00+05:30,0.05,25,84.20,1902.50,200.00,1702.50,
2025-07-03,2025-07-04,TRADED,,2025-07-10,2025-07-04T09:15:00+05:30,25428.85,25450,25700,2025-07-04T09:15:00+05:30,62.2,2025-07-10T15:15:00+05:30,0.15,25200,2025-07-04T09:15:00+05:30,64.9,2025-07-10T15:15:00+05:30,0.1,25900,2025-07-04T09:15:00+05:30,25.5,2025-07-10T15:15:00+05:30,0.05,25000,2025-07-04T09:15:00+05:30,30.8,2025-07-10T15:15:00+05:30,0.1,25,70.80,1567.50,200.00,1367.50,
2025-07-10,2025-07-11,TRADED,,2025-07-17,2025-07-11T09:15:00+05:30,25255.5,25250,25500,2025-07-11T09:15:00+05:30,64.9,2025-07-17T15:15:00+05:30,0.1,25000,2025-07-11T09:15:00+05:30,40.0,2025-07-17T15:15:00+05:30,0.1,25700,2025-07-11T09:15:00+05:30,25.0,2025-07-17T15:15:00+05:30,0.1,24800,2025-07-11T09:15:00+05:30,22.0,2025-07-17T15:15:00+05:30,0.1,25,57.90,1247.50,200.00,1047.50,
2025-07-17,2025-07-18,TRADED,,2025-07-24,2025-07-18T09:15:00+05:30,25108.55,25100,25350,2025-07-18T09:15:00+05:30,53.65,2025-07-24T15:15:00+05:30,0.15,24850,2025-07-18T09:15:00+05:30,42.0,2025-07-24T15:15:00+05:30,0.05,25550,2025-07-18T09:15:00+05:30,20.75,2025-07-24T15:15:00+05:30,0.1,24650,2025-07-18T09:15:00+05:30,17.9,2025-07-24T15:15:00+05:30,0.05,25,57.00,1223.75,200.00,1023.75,
2025-07-24,2025-07-25,TRADED,,2025-07-31,2025-07-25T09:15:00+05:30,24994.85,25000,25250,2025-07-25T09:15:00+05:30,41.9,2025-07-31T15:15:00+05:30,0.1,24750,2025-07-25T09:15:00+05:30,36.0,2025-07-31T15:15:00+05:30,0.8,25450,2025-07-25T09:15:00+05:30,19.65,2025-07-31T15:15:00+05:30,0.05,24550,2025-07-25T09:15:00+05:30,19.9,2025-07-31T15:15:00+05:30,0.25,25,38.35,743.75,200.00,543.75,
2025-07-31,2025-08-01,TRADED,,2025-08-07,2025-08-01T09:15:00+05:30,24734.9,24750,25000,2025-08-01T09:15:00+05:30,63.65,2025-08-07T15:15:00+05:30,0.05,24500,2025-08-01T09:15:00+05:30,65.0,2025-08-07T15:15:00+05:30,0.15,25200,2025-08-01T09:15:00+05:30,16.0,2025-08-07T15:15:00+05:30,0.1,24300,2025-08-01T09:15:00+05:30,30.85,2025-08-07T15:15:00+05:30,0.15,25,81.80,1846.25,200.00,1646.25,
2025-08-07,2025-08-08,TRADED,,2025-08-14,2025-08-08T09:15:00+05:30,24544.25,24550,24800,2025-08-08T09:15:00+05:30,54.75,2025-08-14T15:15:00+05:30,0.1,24300,2025-08-08T09:15:00+05:30,40.0,2025-08-14T15:15:00+05:30,0.05,25000,2025-08-08T09:15:00+05:30,20.0,2025-08-14T15:15:00+05:30,0.1,24100,2025-08-08T09:15:00+05:30,18.15,2025-08-14T15:15:00+05:30,0.1,25,56.60,1216.25,200.00,1016.25,
2025-08-14,2025-08-18,TRADED,,2025-08-21,2025-08-18T09:15:00+05:30,24938.2,24950,25200,2025-08-18T09:15:00+05:30,44.95,2025-08-21T15:15:00+05:30,0.15,24700,2025-08-18T09:15:00+05:30,53.05,2025-08-21T15:15:00+05:30,0.05,25400,2025-08-18T09:15:00+05:30,13.45,2025-08-21T15:15:00+05:30,0.05,24500,2025-08-18T09:15:00+05:30,21.0,2025-08-21T15:15:00+05:30,0.05,25,63.55,1386.25,200.00,1186.25,
2025-08-21,2025-08-22,TRADED,,2025-08-28,2025-08-22T09:15:00+05:30,25064.15,25050,25300,2025-08-22T09:15:00+05:30,46.2,2025-08-28T15:15:00+05:30,0.05,24800,2025-08-22T09:15:00+05:30,35.05,2025-08-28T15:15:00+05:30,305.75,25500,2025-08-22T09:15:00+05:30,13.8,2025-08-28T15:15:00+05:30,0.1,24600,2025-08-22T09:15:00+05:30,12.4,2025-08-28T15:15:00+05:30,105.45,25,55.05,-3830.00,200.00,-4030.00,
2025-08-28,2025-08-29,TRADED,,2025-09-02,2025-08-29T09:15:00+05:30,24466.7,24450,24700,2025-08-29T09:15:00+05:30,30.0,2025-09-02T15:15:00+05:30,0.1,24200,2025-08-29T09:15:00+05:30,23.15,2025-09-02T15:15:00+05:30,0.05,24900,2025-08-29T09:15:00+05:30,10.0,2025-09-02T15:15:00+05:30,0.15,24000,2025-08-29T09:15:00+05:30,9.9,2025-09-02T15:15:00+05:30,0.05,25,33.25,632.50,200.00,432.50,
2025-09-02,2025-09-03,TRADED,,2025-09-09,2025-09-03T09:15:00+05:30,24616.5,24600,24850,2025-09-03T09:15:00+05:30,50.3,2025-09-09T15:15:00+05:30,16.7,24350,2025-09-03T09:15:00+05:30,50.05,2025-09-09T15:15:00+05:30,0.1,25050,2025-09-03T09:15:00+05:30,16.55,2025-09-09T15:15:00+05:30,0.1,24150,2025-09-03T09:15:00+05:30,20.0,2025-09-09T15:15:00+05:30,0.05,25,63.80,978.75,200.00,778.75,
2025-09-09,2025-09-10,TRADED,,2025-09-16,2025-09-10T09:15:00+05:30,24991.0,25000,25250,2025-09-10T09:15:00+05:30,27.15,2025-09-16T15:15:00+05:30,0.35,24750,2025-09-10T09:15:00+05:30,50.0,2025-09-16T15:15:00+05:30,0.1,25450,2025-09-10T09:15:00+05:30,9.0,2025-09-16T15:15:00+05:30,0.1,24550,2025-09-10T09:15:00+05:30,20.65,2025-09-16T15:15:00+05:30,0.05,25,47.50,980.00,200.00,780.00,
2025-09-16,2025-09-17,TRADED,,2025-09-23,2025-09-17T09:15:00+05:30,25276.6,25300,25550,2025-09-17T09:15:00+05:30,40.0,2025-09-23T15:15:00+05:30,0.05,25050,2025-09-17T09:15:00+05:30,42.15,2025-09-23T15:15:00+05:30,0.1,25750,2025-09-17T09:15:00+05:30,15.0,2025-09-23T15:15:00+05:30,0.05,24850,2025-09-17T09:15:00+05:30,20.3,2025-09-23T15:15:00+05:30,0.05,25,46.85,970.00,200.00,770.00,
2025-09-23,2025-09-24,TRADED,,2025-09-30,2025-09-24T09:15:00+05:30,25108.75,25100,25350,2025-09-24T09:15:00+05:30,67.0,2025-09-30T15:15:00+05:30,0.05,24850,2025-09-24T09:15:00+05:30,26.95,2025-09-30T15:15:00+05:30,237.4,25550,2025-09-24T09:15:00+05:30,23.4,2025-09-30T15:15:00+05:30,0.05,24650,2025-09-24T09:15:00+05:30,14.3,2025-09-30T15:15:00+05:30,37.0,25,56.25,-3803.75,200.00,-4003.75,
2025-09-30,2025-10-01,TRADED,,2025-10-07,2025-10-01T09:15:00+05:30,24620.55,24600,24850,2025-10-01T09:15:00+05:30,59.65,2025-10-07T15:15:00+05:30,253.65,24350,2025-10-01T09:15:00+05:30,32.85,2025-10-07T15:15:00+05:30,0.05,25050,2025-10-01T09:15:00+05:30,18.65,2025-10-07T15:15:00+05:30,54.0,24150,2025-10-01T09:15:00+05:30,15.0,2025-10-07T15:15:00+05:30,0.05,25,58.85,-3720.00,200.00,-3920.00,
2025-10-07,2025-10-08,TRADED,,2025-10-14,2025-10-08T09:15:00+05:30,25079.75,25100,25350,2025-10-08T09:15:00+05:30,38.1,2025-10-14T15:15:00+05:30,0.1,24850,2025-10-08T09:15:00+05:30,24.3,2025-10-14T15:15:00+05:30,0.05,25550,2025-10-08T09:15:00+05:30,12.45,2025-10-14T15:15:00+05:30,0.05,24650,2025-10-08T09:15:00+05:30,5.0,2025-10-14T15:15:00+05:30,0.05,25,44.95,922.50,200.00,722.50,
2025-10-14,2025-10-15,TRADED,,2025-10-20,2025-10-15T09:15:00+05:30,25181.95,25200,25450,2025-10-15T09:15:00+05:30,42.0,2025-10-20T15:15:00+05:30,393.15,24950,2025-10-15T09:15:00+05:30,48.5,2025-10-20T15:15:00+05:30,0.05,25650,2025-10-15T09:15:00+05:30,14.1,2025-10-20T15:15:00+05:30,194.35,24750,2025-10-15T09:15:00+05:30,25.0,2025-10-20T15:15:00+05:30,0.05,25,51.40,-3885.00,200.00,-4085.00,
2025-10-20,2025-10-21,SKIPPED,missing_spot_entry_timestamp,2025-10-28,2025-10-21T09:15:00+05:30,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,Spot file has no candle at 2025-10-21T09:15:00+05:30.
2025-10-28,2025-10-29,TRADED,,2025-11-04,2025-10-29T09:15:00+05:30,25982.0,26000,26250,2025-10-29T09:15:00+05:30,75.1,2025-11-04T15:15:00+05:30,0.1,25750,2025-10-29T09:15:00+05:30,64.1,2025-11-04T15:15:00+05:30,149.25,26450,2025-10-29T09:15:00+05:30,35.0,2025-11-04T15:15:00+05:30,0.1,25550,2025-10-29T09:15:00+05:30,23.5,2025-11-04T15:15:00+05:30,0.1,25,80.70,-1911.25,200.00,-2111.25,
2025-11-04,2025-11-06,TRADED,,2025-11-11,2025-11-06T09:15:00+05:30,25593.35,25600,25850,2025-11-06T09:15:00+05:30,50.0,2025-11-11T15:15:00+05:30,0.1,25350,2025-11-06T09:15:00+05:30,53.1,2025-11-11T15:15:00+05:30,0.05,26050,2025-11-06T09:15:00+05:30,24.9,2025-11-11T15:15:00+05:30,0.05,25150,2025-11-06T09:15:00+05:30,24.55,2025-11-11T15:15:00+05:30,0.05,25,53.65,1140.00,200.00,940.00,
2025-11-11,2025-11-12,TRADED,,2025-11-18,2025-11-12T09:15:00+05:30,25834.3,25850,26100,2025-11-12T09:15:00+05:30,63.15,2025-11-18T15:15:00+05:30,0.1,25600,2025-11-12T09:15:00+05:30,52.0,2025-11-18T15:15:00+05:30,0.1,26300,2025-11-12T09:15:00+05:30,15.0,2025-11-18T15:15:00+05:30,0.05,25400,2025-11-12T09:15:00+05:30,26.1,2025-11-18T15:15:00+05:30,0.05,25,74.05,1648.75,200.00,1448.75,
2025-11-18,2025-11-19,TRADED,,2025-11-25,2025-11-19T09:15:00+05:30,25918.1,25900,26150,2025-11-19T09:15:00+05:30,75.0,2025-11-25T15:15:00+05:30,0.1,25650,2025-11-19T09:15:00+05:30,57.0,2025-11-25T15:15:00+05:30,0.1,26350,2025-11-19T09:15:00+05:30,31.7,2025-11-25T15:15:00+05:30,0.1,25450,2025-11-19T09:15:00+05:30,24.2,2025-11-25T15:15:00+05:30,0.15,25,76.10,1703.75,200.00,1503.75,
2025-11-25,2025-11-26,TRADED,,2025-12-02,2025-11-26T09:15:00+05:30,25842.95,25850,26100,2025-11-26T09:15:00+05:30,74.45,2025-12-02T15:15:00+05:30,0.1,25600,2025-11-26T09:15:00+05:30,28.7,2025-12-02T15:15:00+05:30,0.05,26300,2025-11-26T09:15:00+05:30,31.15,2025-12-02T15:15:00+05:30,0.1,25400,2025-11-26T09:15:00+05:30,15.9,2025-12-02T15:15:00+05:30,0.05,25,56.10,1202.50,200.00,1002.50,
2025-12-02,2025-12-03,TRADED,,2025-12-09,2025-12-03T09:15:00+05:30,26004.9,26000,26250,2025-12-03T09:15:00+05:30,77.9,2025-12-09T15:15:00+05:30,0.1,25750,2025-12-03T09:15:00+05:30,34.05,2025-12-09T15:15:00+05:30,0.1,26450,2025-12-03T09:15:00+05:30,29.6,2025-12-09T15:15:00+05:30,0.05,25550,2025-12-03T09:15:00+05:30,12.55,2025-12-09T15:15:00+05:30,0.05,25,69.80,1542.50,200.00,1342.50,
2025-12-09,2025-12-10,TRADED,,2025-12-16,2025-12-10T09:15:00+05:30,25864.05,25850,26100,2025-12-10T09:15:00+05:30,51.0,2025-12-16T15:15:00+05:30,0.05,25600,2025-12-10T09:15:00+05:30,39.4,2025-12-16T15:15:00+05:30,0.05,26300,2025-12-10T09:15:00+05:30,16.0,2025-12-16T15:15:00+05:30,0.05,25400,2025-12-10T09:15:00+05:30,16.45,2025-12-16T15:15:00+05:30,0.05,25,57.95,1248.75,200.00,1048.75,
2025-12-16,2025-12-17,TRADED,,2025-12-23,2025-12-17T09:15:00+05:30,25902.4,25900,26150,2025-12-17T09:15:00+05:30,40.15,2025-12-23T15:15:00+05:30,27.9,25650,2025-12-17T09:15:00+05:30,39.0,2025-12-23T15:15:00+05:30,0.1,26350,2025-12-17T09:15:00+05:30,12.6,2025-12-23T15:15:00+05:30,0.1,25450,2025-12-17T09:15:00+05:30,18.45,2025-12-23T15:15:00+05:30,0.05,25,48.10,306.25,200.00,106.25,
2025-12-23,2025-12-24,TRADED,,2025-12-30,2025-12-24T09:15:00+05:30,26170.65,26150,26400,2025-12-24T09:15:00+05:30,33.95,2025-12-30T15:15:00+05:30,0.05,25900,2025-12-24T09:15:00+05:30,27.0,2025-12-30T15:15:00+05:30,0.1,26600,2025-12-24T09:15:00+05:30,8.75,2025-12-30T15:15:00+05:30,0.05,25700,2025-12-24T09:15:00+05:30,9.5,2025-12-30T15:15:00+05:30,0.05,25,42.70,866.25,200.00,666.25,
2025-12-30,2025-12-31,TRADED,,2026-01-06,2025-12-31T09:15:00+05:30,25971.05,25950,26200,2025-12-31T09:15:00+05:30,43.1,2026-01-06T15:15:00+05:30,0.1,25700,2025-12-31T09:15:00+05:30,20.85,2026-01-06T15:15:00+05:30,0.05,26400,2025-12-31T09:15:00+05:30,10.8,2026-01-06T15:15:00+05:30,0.05,25500,2025-12-31T09:15:00+05:30,7.35,2026-01-06T15:15:00+05:30,0.05,25,45.80,943.75,200.00,743.75,
2026-01-06,2026-01-07,TRADED,,2026-01-13,2026-01-07T09:15:00+05:30,26143.1,26150,26400,2026-01-07T09:15:00+05:30,32.0,2026-01-13T15:15:00+05:30,0.1,25900,2026-01-07T09:15:00+05:30,27.8,2026-01-13T15:15:00+05:30,160.65,26600,2026-01-07T09:15:00+05:30,10.0,2026-01-13T15:15:00+05:30,0.05,25700,2026-01-07T09:15:00+05:30,8.15,2026-01-13T15:15:00+05:30,0.15,25,41.65,-3172.50,200.00,-3372.50,
2026-01-13,2026-01-14,TRADED,,2026-01-20,2026-01-14T09:15:00+05:30,25648.55,25650,25900,2026-01-14T09:15:00+05:30,50.0,2026-01-20T15:15:00+05:30,0.1,25400,2026-01-14T09:15:00+05:30,39.9,2026-01-20T15:15:00+05:30,167.5,26100,2026-01-14T09:15:00+05:30,30.0,2026-01-20T15:15:00+05:30,0.05,25200,2026-01-14T09:15:00+05:30,19.8,2026-01-20T15:15:00+05:30,2.35,25,40.10,-3327.50,200.00,-3527.50,
2026-01-20,2026-01-21,TRADED,,2026-01-27,2026-01-21T09:15:00+05:30,25141.0,25150,25400,2026-01-21T09:15:00+05:30,79.0,2026-01-27T15:15:00+05:30,0.3,24900,2026-01-21T09:15:00+05:30,58.9,2026-01-27T15:15:00+05:30,0.15,25600,2026-01-21T09:15:00+05:30,43.7,2026-01-27T15:15:00+05:30,0.1,24700,2026-01-21T09:15:00+05:30,38.0,2026-01-27T15:15:00+05:30,0.05,25,56.20,1197.50,200.00,997.50,
2026-01-27,2026-01-28,TRADED,,2026-02-03,2026-01-28T09:15:00+05:30,25258.85,25250,25500,2026-01-28T09:15:00+05:30,165.0,2026-02-03T15:15:00+05:30,223.0,25000,2026-01-28T09:15:00+05:30,110.5,2026-02-03T15:15:00+05:30,0.1,25700,2026-01-28T09:15:00+05:30,80.05,2026-02-03T15:15:00+05:30,23.75,24800,2026-01-28T09:15:00+05:30,76.7,2026-02-03T15:15:00+05:30,0.1,25,118.75,-2212.50,200.00,-2412.50,
2026-02-03,2026-02-04,TRADED,,2026-02-10,2026-02-04T09:15:00+05:30,25675.05,25700,25950,2026-02-04T09:15:00+05:30,99.0,2026-02-10T15:15:00+05:30,0.35,25450,2026-02-04T09:15:00+05:30,101.0,2026-02-10T15:15:00+05:30,0.1,26150,2026-02-04T09:15:00+05:30,54.0,2026-02-10T15:15:00+05:30,0.05,25250,2026-02-04T09:15:00+05:30,50.0,2026-02-10T15:15:00+05:30,0.05,25,96.00,2191.25,200.00,1991.25,
2026-02-10,2026-02-11,TRADED,,2026-02-17,2026-02-11T09:15:00+05:30,25997.45,26000,26250,2026-02-11T09:15:00+05:30,39.9,2026-02-17T15:15:00+05:30,0.1,25750,2026-02-11T09:15:00+05:30,63.0,2026-02-17T15:15:00+05:30,23.6,26450,2026-02-11T09:15:00+05:30,14.3,2026-02-17T15:15:00+05:30,0.1,25550,2026-02-11T09:15:00+05:30,24.55,2026-02-17T15:15:00+05:30,0.1,25,64.05,813.75,200.00,613.75,
2026-02-17,2026-02-18,TRADED,,2026-02-24,2026-02-18T09:15:00+05:30,25752.65,25750,26000,2026-02-18T09:15:00+05:30,50.0,2026-02-24T15:15:00+05:30,0.1,25500,2026-02-18T09:15:00+05:30,64.4,2026-02-24T15:15:00+05:30,78.45,26200,2026-02-18T09:15:00+05:30,20.95,2026-02-24T15:15:00+05:30,0.05,25300,2026-02-18T09:15:00+05:30,31.05,2026-02-24T15:15:00+05:30,0.05,25,62.40,-601.25,200.00,-801.25,
2026-02-24,2026-02-25,TRADED,,2026-03-02,2026-02-25T09:15:00+05:30,25512.6,25500,25750,2026-02-25T09:15:00+05:30,75.0,2026-03-02T15:15:00+05:30,0.15,25250,2026-02-25T09:15:00+05:30,88.0,2026-03-02T15:15:00+05:30,369.4,25950,2026-02-25T09:15:00+05:30,35.15,2026-03-02T15:15:00+05:30,0.1,25050,2026-02-25T09:15:00+05:30,49.6,2026-03-02T15:15:00+05:30,167.7,25,78.25,-3287.50,200.00,-3487.50,
2026-03-02,2026-03-04,TRADED,,2026-03-10,2026-03-04T09:15:00+05:30,24388.8,24400,24650,2026-03-04T09:15:00+05:30,189.75,2026-03-10T15:15:00+05:30,0.1,24150,2026-03-04T09:15:00+05:30,155.0,2026-03-10T15:15:00+05:30,0.15,24850,2026-03-04T09:15:00+05:30,133.95,2026-03-10T15:15:00+05:30,0.1,23950,2026-03-04T09:15:00+05:30,104.3,2026-03-10T15:15:00+05:30,0.05,25,106.50,2460.00,200.00,2260.00,
2026-03-10,2026-03-11,TRADED,,2026-03-17,2026-03-11T09:15:00+05:30,24231.85,24250,24500,2026-03-11T09:15:00+05:30,168.0,2026-03-17T15:15:00+05:30,0.05,24000,2026-03-11T09:15:00+05:30,153.0,2026-03-17T15:15:00+05:30,409.45,24700,2026-03-11T09:15:00+05:30,94.7,2026-03-17T15:15:00+05:30,0.05,23800,2026-03-11T09:15:00+05:30,108.2,2026-03-17T15:15:00+05:30,210.8,25,118.10,-2213.75,200.00,-2413.75,
2026-03-17,2026-03-18,SKIPPED,missing_contract_file,2026-03-24,2026-03-18T09:15:00+05:30,23632.9,23650,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,"Missing: NIFTY_23900_CE_24_MAR_26.csv, NIFTY_24100_CE_24_MAR_26.csv"
2026-03-24,2026-03-25,SKIPPED,missing_candle_at_timestamp,2026-04-28,2026-03-25T09:15:00+05:30,23064.4,23050,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,NIFTY_22600_PE_28_APR_26.csv entry@2026-03-25T09:15:00+05:30; NIFTY_22600_PE_28_APR_26.csv exit@2026-04-28T15:15:00+05:30
2026-04-28,2026-04-29,SKIPPED,missing_candle_at_timestamp,2026-05-05,2026-04-29T09:15:00+05:30,24096.9,24100,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,NIFTY_24350_CE_05_MAY_26.csv exit@2026-05-05T15:15:00+05:30; NIFTY_23850_PE_05_MAY_26.csv exit@2026-05-05T15:15:00+05:30; NIFTY_24550_CE_05_MAY_26.csv exit@2026-05-05T15:15:00+05:30; NIFTY_23650_PE_05_MAY_26.csv exit@2026-05-05T15:15:00+05:30
2026-05-05,,SKIPPED,no_trading_day_between_expiries,2026-05-12,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-05-05 and 2026-05-12.
2026-05-12,,SKIPPED,no_trading_day_between_expiries,2026-05-19,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-05-12 and 2026-05-19.
2026-05-19,,SKIPPED,no_trading_day_between_expiries,2026-05-26,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-05-19 and 2026-05-26.
2026-05-26,,SKIPPED,no_trading_day_between_expiries,2026-06-02,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-05-26 and 2026-06-02.
2026-06-02,,SKIPPED,no_trading_day_between_expiries,2026-06-09,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-06-02 and 2026-06-09.
2026-06-09,,SKIPPED,no_trading_day_between_expiries,2026-06-16,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-06-09 and 2026-06-16.
2026-06-16,,SKIPPED,no_trading_day_between_expiries,2026-06-23,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-06-16 and 2026-06-23.
2026-06-23,,SKIPPED,no_trading_day_between_expiries,2026-06-30,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-06-23 and 2026-06-30.
2026-06-30,,SKIPPED,no_trading_day_between_expiries,2026-07-07,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-06-30 and 2026-07-07.
2026-07-07,,SKIPPED,no_trading_day_between_expiries,2026-07-14,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-07-07 and 2026-07-14.
2026-07-14,,SKIPPED,no_trading_day_between_expiries,2026-07-28,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-07-14 and 2026-07-28.
2026-07-28,,SKIPPED,no_trading_day_between_expiries,2026-08-25,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-07-28 and 2026-08-25.
2026-08-25,,SKIPPED,no_trading_day_between_expiries,2026-09-29,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-08-25 and 2026-09-29.
2026-09-29,,SKIPPED,no_trading_day_between_expiries,2026-12-29,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-09-29 and 2026-12-29.
2026-12-29,,SKIPPED,no_trading_day_between_expiries,2027-03-30,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2026-12-29 and 2027-03-30.
2027-03-30,,SKIPPED,no_trading_day_between_expiries,2027-06-29,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2027-03-30 and 2027-06-29.
2027-06-29,,SKIPPED,no_trading_day_between_expiries,2027-12-28,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2027-06-29 and 2027-12-28.
2027-12-28,,SKIPPED,no_trading_day_between_expiries,2028-06-27,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2027-12-28 and 2028-06-27.
2028-06-27,,SKIPPED,no_trading_day_between_expiries,2028-12-26,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2028-06-27 and 2028-12-26.
2028-12-26,,SKIPPED,no_trading_day_between_expiries,2029-06-26,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2028-12-26 and 2029-06-26.
2029-06-26,,SKIPPED,no_trading_day_between_expiries,2029-12-24,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2029-06-26 and 2029-12-24.
2029-12-24,,SKIPPED,no_trading_day_between_expiries,2030-12-31,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,No spot trading day found strictly between 2029-12-24 and 2030-12-31.
