entry_date,status,skip_reason,expiry_date,next_trading_day,spot_entry_timestamp,spot_entry_open,atm_strike,sold_ce_entry_timestamp,sold_ce_entry_open,sold_ce_exit_timestamp,sold_ce_exit_open,sold_pe_entry_timestamp,sold_pe_entry_open,sold_pe_exit_timestamp,sold_pe_exit_open,buy_ce_strike,buy_ce_entry_timestamp,buy_ce_entry_open,buy_ce_exit_timestamp,buy_ce_exit_open,buy_pe_strike,buy_pe_entry_timestamp,buy_pe_entry_open,buy_pe_exit_timestamp,buy_pe_exit_open,gross_pnl,brokerage,net_pnl,adjustments,remarks
2025-09-03,TRADED,,2025-09-09,2025-09-04,2025-09-03T15:20:00+05:30,24727.8,24750,2025-09-03T15:20:00+05:30,110.85,2025-09-04T09:16:00+05:30,199.4,2025-09-03T15:20:00+05:30,114.5,2025-09-04T09:16:00+05:30,55.85,24950,2025-09-03T15:20:00+05:30,37.85,2025-09-04T09:16:00+05:30,84.25,24500,2025-09-03T15:20:00+05:30,37.85,2025-09-04T09:16:00+05:30,17.2,-3159.00,200.00,-3359.00,0,
2025-09-04,TRADED,,2025-09-09,2025-09-05,2025-09-04T15:20:00+05:30,24728.9,24750,2025-09-04T15:20:00+05:30,103.3,2025-09-05T09:16:00+05:30,127.25,2025-09-04T15:20:00+05:30,95.6,2025-09-05T09:16:00+05:30,55.45,24950,2025-09-04T15:20:00+05:30,33.65,2025-09-05T09:16:00+05:30,38.5,24550,2025-09-04T15:20:00+05:30,32.7,2025-09-05T09:16:00+05:30,15.8,-1001.00,200.00,-1201.00,0,
2025-09-05,TRADED,,2025-09-09,2025-09-08,2025-09-05T15:20:00+05:30,24739.1,24750,2025-09-05T15:20:00+05:30,98.5,2025-09-08T09:16:00+05:30,108.8,2025-09-05T15:20:00+05:30,71.45,2025-09-08T09:16:00+05:30,42.2,24950,2025-09-05T15:20:00+05:30,26.9,2025-09-08T09:16:00+05:30,22.75,24550,2025-09-05T15:20:00+05:30,21.35,2025-09-08T09:16:00+05:30,11.15,-884.00,200.00,-1084.00,0,
2025-09-08,TRADED,,2025-09-09,2025-09-09,2025-09-08T15:20:00+05:30,24773.75,24750,2025-09-08T15:20:00+05:30,91.6,2025-09-09T09:16:00+05:30,128.05,2025-09-08T15:20:00+05:30,33.75,2025-09-09T09:16:00+05:30,14.75,24900,2025-09-08T15:20:00+05:30,22.9,2025-09-09T09:16:00+05:30,34.05,24550,2025-09-08T15:20:00+05:30,8.6,2025-09-09T09:16:00+05:30,2.95,-5187.00,200.00,-5387.00,0,
2025-09-09,TRADED,,2025-09-16,2025-09-10,2025-09-09T15:20:00+05:30,24868.0,24850,2025-09-09T15:20:00+05:30,149.2,2025-09-10T09:16:00+05:30,198.7,2025-09-09T15:20:00+05:30,105.45,2025-09-10T09:16:00+05:30,68.2,25100,2025-09-09T15:20:00+05:30,45.5,2025-09-10T09:16:00+05:30,67.75,24600,2025-09-09T15:20:00+05:30,36.45,2025-09-10T09:16:00+05:30,21.35,-3406.00,200.00,-3606.00,0,
2025-09-10,TRADED,,2025-09-16,2025-09-11,2025-09-10T15:20:00+05:30,24981.3,25000,2025-09-10T15:20:00+05:30,120.0,2025-09-11T09:16:00+05:30,105.2,2025-09-10T15:20:00+05:30,97.95,2025-09-11T09:16:00+05:30,102.45,25200,2025-09-10T15:20:00+05:30,41.15,2025-09-11T09:16:00+05:30,33.2,24750,2025-09-10T15:20:00+05:30,30.45,2025-09-11T09:16:00+05:30,30.0,-1586.00,200.00,-1786.00,0,
2025-09-11,TRADED,,2025-09-16,2025-09-12,2025-09-11T15:20:00+05:30,25004.0,25000,2025-09-11T15:20:00+05:30,120.15,2025-09-12T09:16:00+05:30,142.0,2025-09-11T15:20:00+05:30,71.15,2025-09-12T09:16:00+05:30,44.4,25200,2025-09-11T15:20:00+05:30,33.85,2025-09-12T09:16:00+05:30,39.1,24800,2025-09-11T15:20:00+05:30,24.1,2025-09-12T09:16:00+05:30,12.7,-2405.00,200.00,-2605.00,0,
2025-09-12,TRADED,,2025-09-16,2025-09-15,2025-09-12T15:20:00+05:30,25115.55,25100,2025-09-12T15:20:00+05:30,92.5,2025-09-15T09:16:00+05:30,70.9,2025-09-12T15:20:00+05:30,58.15,2025-09-15T09:16:00+05:30,53.05,25250,2025-09-12T15:20:00+05:30,28.95,2025-09-15T09:16:00+05:30,16.7,24900,2025-09-12T15:20:00+05:30,17.0,2025-09-15T09:16:00+05:30,11.05,130.00,200.00,-70.00,0,
2025-09-15,TRADED,,2025-09-16,2025-09-16,2025-09-15T15:20:00+05:30,25065.05,25050,2025-09-15T15:20:00+05:30,79.6,2025-09-16T09:16:00+05:30,67.2,2025-09-15T15:20:00+05:30,28.6,2025-09-16T09:16:00+05:30,23.15,25150,2025-09-15T15:20:00+05:30,27.1,2025-09-16T09:16:00+05:30,18.05,24900,2025-09-15T15:20:00+05:30,8.6,2025-09-16T09:16:00+05:30,4.95,-741.00,200.00,-941.00,0,
2025-09-16,TRADED,,2025-09-23,2025-09-17,2025-09-16T15:20:00+05:30,25244.65,25250,2025-09-16T15:20:00+05:30,146.9,2025-09-17T09:16:00+05:30,179.7,2025-09-16T15:20:00+05:30,103.4,2025-09-17T09:16:00+05:30,70.85,25500,2025-09-16T15:20:00+05:30,45.5,2025-09-17T09:16:00+05:30,54.9,25000,2025-09-16T15:20:00+05:30,35.75,2025-09-17T09:16:00+05:30,22.55,-3133.00,200.00,-3333.00,0,
2025-09-17,TRADED,,2025-09-23,2025-09-18,2025-09-17T15:20:00+05:30,25326.2,25350,2025-09-17T15:20:00+05:30,124.95,2025-09-18T09:16:00+05:30,154.35,2025-09-17T15:20:00+05:30,90.95,2025-09-18T09:16:00+05:30,52.2,25550,2025-09-17T15:20:00+05:30,42.5,2025-09-18T09:16:00+05:30,50.4,25100,2025-09-17T15:20:00+05:30,28.4,2025-09-18T09:16:00+05:30,13.75,-1404.00,200.00,-1604.00,0,
2025-09-18,TRADED,,2025-09-23,2025-09-19,2025-09-18T15:20:00+05:30,25434.3,25450,2025-09-18T15:20:00+05:30,93.3,2025-09-19T09:16:00+05:30,55.3,2025-09-18T15:20:00+05:30,68.7,2025-09-19T09:16:00+05:30,93.65,25600,2025-09-18T15:20:00+05:30,30.85,2025-09-19T09:16:00+05:30,15.8,25250,2025-09-18T15:20:00+05:30,20.4,2025-09-19T09:16:00+05:30,23.4,-1820.00,200.00,-2020.00,0,
2025-09-19,TRADED,,2025-09-23,2025-09-22,2025-09-19T15:20:00+05:30,25333.95,25350,2025-09-19T15:20:00+05:30,82.5,2025-09-22T09:16:00+05:30,30.5,2025-09-19T15:20:00+05:30,56.3,2025-09-22T09:16:00+05:30,105.5,25500,2025-09-19T15:20:00+05:30,25.9,2025-09-22T09:16:00+05:30,7.8,25200,2025-09-19T15:20:00+05:30,18.45,2025-09-22T09:16:00+05:30,35.25,-1690.00,200.00,-1890.00,0,
2025-09-22,TRADED,,2025-09-23,2025-09-23,2025-09-22T15:20:00+05:30,25202.15,25200,2025-09-22T15:20:00+05:30,67.9,2025-09-23T09:16:00+05:30,72.2,2025-09-22T15:20:00+05:30,38.0,2025-09-23T09:16:00+05:30,24.65,25350,2025-09-22T15:20:00+05:30,17.8,2025-09-23T09:16:00+05:30,13.4,25050,2025-09-22T15:20:00+05:30,10.35,2025-09-23T09:16:00+05:30,4.35,-2431.00,200.00,-2631.00,0,
2025-09-23,TRADED,,2025-09-30,2025-09-24,2025-09-23T15:20:00+05:30,25168.15,25150,2025-09-23T15:20:00+05:30,187.9,2025-09-24T09:16:00+05:30,116.65,2025-09-23T15:20:00+05:30,78.8,2025-09-24T09:16:00+05:30,114.5,25400,2025-09-23T15:20:00+05:30,62.8,2025-09-24T09:16:00+05:30,32.45,24900,2025-09-23T15:20:00+05:30,27.3,2025-09-24T09:16:00+05:30,37.4,1898.00,200.00,1698.00,0,
2025-09-24,TRADED,,2025-09-30,2025-09-25,2025-09-24T15:20:00+05:30,25057.65,25050,2025-09-24T15:20:00+05:30,141.1,2025-09-25T09:16:00+05:30,98.65,2025-09-24T15:20:00+05:30,78.4,2025-09-25T09:16:00+05:30,98.8,25300,2025-09-24T15:20:00+05:30,36.95,2025-09-25T09:16:00+05:30,22.9,24800,2025-09-24T15:20:00+05:30,21.75,2025-09-25T09:16:00+05:30,25.15,884.00,200.00,684.00,0,
2025-09-25,TRADED,,2025-09-30,2025-09-26,2025-09-25T15:20:00+05:30,24900.45,24900,2025-09-25T15:20:00+05:30,139.7,2025-09-26T09:16:00+05:30,81.65,2025-09-25T15:20:00+05:30,63.6,2025-09-26T09:16:00+05:30,109.65,25100,2025-09-25T15:20:00+05:30,48.75,2025-09-26T09:16:00+05:30,24.05,24700,2025-09-25T15:20:00+05:30,20.65,2025-09-26T09:16:00+05:30,36.8,-1183.00,200.00,-1383.00,0,
2025-09-26,TRADED,,2025-09-30,2025-09-29,2025-09-26T15:20:00+05:30,24651.85,24650,2025-09-26T15:20:00+05:30,108.2,2025-09-29T09:16:00+05:30,144.5,2025-09-26T15:20:00+05:30,72.55,2025-09-29T09:16:00+05:30,33.4,24850,2025-09-26T15:20:00+05:30,33.65,2025-09-29T09:16:00+05:30,36.9,24450,2025-09-26T15:20:00+05:30,22.7,2025-09-29T09:16:00+05:30,9.05,-4043.00,200.00,-4243.00,0,
2025-09-29,SKIPPED,no_valid_wing_in_premium_band,2025-09-30,2025-09-30,2025-09-29T15:20:00+05:30,24629.0,24650,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-09-30,TRADED,,2025-10-07,2025-10-01,2025-09-30T15:20:00+05:30,24606.95,24600,2025-09-30T15:20:00+05:30,178.9,2025-10-01T09:16:00+05:30,160.2,2025-09-30T15:20:00+05:30,95.0,2025-10-01T09:16:00+05:30,102.4,24850,2025-09-30T15:20:00+05:30,59.2,2025-10-01T09:16:00+05:30,50.5,24300,2025-09-30T15:20:00+05:30,27.5,2025-10-01T09:16:00+05:30,28.6,-1118.00,200.00,-1318.00,0,
2025-10-01,TRADED,,2025-10-07,2025-10-03,2025-10-01T15:20:00+05:30,24840.45,24850,2025-10-01T15:20:00+05:30,105.95,2025-10-03T09:16:00+05:30,77.0,2025-10-01T15:20:00+05:30,84.45,2025-10-03T09:16:00+05:30,96.4,25050,2025-10-01T15:20:00+05:30,28.85,2025-10-03T09:16:00+05:30,17.3,24600,2025-10-01T15:20:00+05:30,24.0,2025-10-03T09:16:00+05:30,24.15,-624.00,200.00,-824.00,0,
2025-10-03,SKIPPED,no_valid_wing_in_premium_band,2025-10-07,2025-10-06,2025-10-03T15:20:00+05:30,24886.05,24900,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-10-06,TRADED,,2025-10-07,2025-10-07,2025-10-06T15:20:00+05:30,25081.6,25100,2025-10-06T15:20:00+05:30,48.15,2025-10-07T09:16:00+05:30,54.45,2025-10-06T15:20:00+05:30,43.95,2025-10-07T09:16:00+05:30,35.7,25200,2025-10-06T15:20:00+05:30,14.1,2025-10-07T09:16:00+05:30,16.55,24950,2025-10-06T15:20:00+05:30,12.0,2025-10-07T09:16:00+05:30,6.8,-2288.00,200.00,-2488.00,0,
2025-10-07,TRADED,,2025-10-14,2025-10-08,2025-10-07T15:20:00+05:30,25103.75,25100,2025-10-07T15:20:00+05:30,147.5,2025-10-08T09:16:00+05:30,128.1,2025-10-07T15:20:00+05:30,81.85,2025-10-08T09:16:00+05:30,90.8,25350,2025-10-07T15:20:00+05:30,40.95,2025-10-08T09:16:00+05:30,31.9,24850,2025-10-07T15:20:00+05:30,24.85,2025-10-08T09:16:00+05:30,26.0,-1417.00,200.00,-1617.00,0,
2025-10-08,TRADED,,2025-10-14,2025-10-09,2025-10-08T15:20:00+05:30,25043.35,25050,2025-10-08T15:20:00+05:30,107.1,2025-10-09T09:16:00+05:30,123.9,2025-10-08T15:20:00+05:30,90.85,2025-10-09T09:16:00+05:30,78.45,25250,2025-10-08T15:20:00+05:30,35.9,2025-10-09T09:16:00+05:30,40.3,24850,2025-10-08T15:20:00+05:30,30.1,2025-10-09T09:16:00+05:30,26.6,-2990.00,200.00,-3190.00,0,
2025-10-09,SKIPPED,no_valid_wing_in_premium_band,2025-10-14,2025-10-10,2025-10-09T15:20:00+05:30,25187.5,25200,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-10-10,TRADED,,2025-10-14,2025-10-13,2025-10-10T15:20:00+05:30,25284.75,25300,2025-10-10T15:20:00+05:30,95.75,2025-10-13T09:16:00+05:30,46.65,2025-10-10T15:20:00+05:30,54.15,2025-10-13T09:16:00+05:30,105.05,25450,2025-10-10T15:20:00+05:30,26.45,2025-10-13T09:16:00+05:30,11.45,25100,2025-10-10T15:20:00+05:30,16.1,2025-10-13T09:16:00+05:30,31.45,-2457.00,200.00,-2657.00,0,
2025-10-13,SKIPPED,no_valid_wing_in_premium_band,2025-10-14,2025-10-14,2025-10-13T15:20:00+05:30,25227.95,25250,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,No CE wing contract satisfied the 25%-35% premium band with exact entry/exit timestamps.
2025-10-14,TRADED,,2025-10-20,2025-10-15,2025-10-14T15:20:00+05:30,25144.45,25150,2025-10-14T15:20:00+05:30,148.05,2025-10-15T09:16:00+05:30,207.95,2025-10-14T15:20:00+05:30,120.1,2025-10-15T09:16:00+05:30,63.4,25400,2025-10-14T15:20:00+05:30,48.5,2025-10-15T09:16:00+05:30,69.3,24850,2025-10-14T15:20:00+05:30,36.5,2025-10-15T09:16:00+05:30,18.05,-2301.00,200.00,-2501.00,0,
2025-10-15,TRADED,,2025-10-20,2025-10-16,2025-10-15T15:20:00+05:30,25329.25,25350,2025-10-15T15:20:00+05:30,128.25,2025-10-16T09:16:00+05:30,174.55,2025-10-15T15:20:00+05:30,84.95,2025-10-16T09:16:00+05:30,52.9,25550,2025-10-15T15:20:00+05:30,37.45,2025-10-16T09:16:00+05:30,57.5,25100,2025-10-15T15:20:00+05:30,29.25,2025-10-16T09:16:00+05:30,17.8,-3549.00,200.00,-3749.00,0,
2025-10-16,TRADED,,2025-10-20,2025-10-17,2025-10-16T15:20:00+05:30,25572.75,25550,2025-10-16T15:20:00+05:30,123.6,2025-10-17T09:16:00+05:30,95.45,2025-10-16T15:20:00+05:30,69.0,2025-10-17T09:16:00+05:30,86.85,25750,2025-10-16T15:20:00+05:30,33.0,2025-10-17T09:16:00+05:30,22.9,25300,2025-10-16T15:20:00+05:30,21.5,2025-10-17T09:16:00+05:30,23.0,-1638.00,200.00,-1838.00,0,
2025-10-17,TRADED,,2025-10-20,2025-10-20,2025-10-17T15:20:00+05:30,25711.5,25700,2025-10-17T15:20:00+05:30,98.7,2025-10-20T09:16:00+05:30,238.9,2025-10-17T15:20:00+05:30,66.6,2025-10-20T09:16:00+05:30,7.65,25850,2025-10-17T15:20:00+05:30,31.05,2025-10-20T09:16:00+05:30,110.5,25500,2025-10-17T15:20:00+05:30,22.1,2025-10-20T09:16:00+05:30,3.4,-7410.00,200.00,-7610.00,0,
2025-10-20,SKIPPED,missing_atm_entry_or_exit_timestamp,2025-10-28,2025-10-21,2025-10-20T15:20:00+05:30,25841.25,25850,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0,"NIFTY_25850_CE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; NIFTY_25850_PE_28_OCT_25.csv missing exit timestamp 2025-10-21T09:16:00+05:30; Next trading day is a special session that starts at 13:45, so the exact 09:16 exit candle is unavailable."
2025-10-23,TRADED,,2025-10-28,2025-10-24,2025-10-23T15:20:00+05:30,25900.3,25900,2025-10-23T15:20:00+05:30,167.0,2025-10-24T09:16:00+05:30,141.75,2025-10-23T15:20:00+05:30,78.2,2025-10-24T09:16:00+05:30,86.35,26150,2025-10-23T15:20:00+05:30,49.7,2025-10-24T09:16:00+05:30,37.4,25650,2025-10-23T15:20:00+05:30,26.0,2025-10-24T09:16:00+05:30,25.55,-949.00,200.00,-1149.00,0,
2025-10-24,TRADED,,2025-10-28,2025-10-27,2025-10-24T15:20:00+05:30,25804.65,25800,2025-10-24T15:20:00+05:30,102.5,2025-10-27T09:16:00+05:30,152.95,2025-10-24T15:20:00+05:30,87.55,2025-10-27T09:16:00+05:30,37.05,26050,2025-10-24T15:20:00+05:30,28.2,2025-10-27T09:16:00+05:30,33.15,25600,2025-10-24T15:20:00+05:30,25.3,2025-10-27T09:16:00+05:30,9.8,-4810.00,200.00,-5010.00,0,
2025-10-27,TRADED,,2025-10-28,2025-10-28,2025-10-27T15:20:00+05:30,25968.65,25950,2025-10-27T15:20:00+05:30,107.6,2025-10-28T09:16:00+05:30,118.45,2025-10-27T15:20:00+05:30,45.2,2025-10-28T09:16:00+05:30,42.05,26100,2025-10-27T15:20:00+05:30,33.95,2025-10-28T09:16:00+05:30,38.75,25750,2025-10-27T15:20:00+05:30,12.4,2025-10-28T09:16:00+05:30,8.45,-3861.00,200.00,-4061.00,0,
2025-10-28,TRADED,,2025-11-04,2025-10-29,2025-10-28T15:20:00+05:30,25959.65,25950,2025-10-28T15:20:00+05:30,192.05,2025-10-29T09:16:00+05:30,234.0,2025-10-28T15:20:00+05:30,138.95,2025-10-29T09:16:00+05:30,96.5,26300,2025-10-28T15:20:00+05:30,60.75,2025-10-29T09:16:00+05:30,70.5,25650,2025-10-28T15:20:00+05:30,46.85,2025-10-29T09:16:00+05:30,30.15,-3757.00,200.00,-3957.00,0,
2025-10-29,TRADED,,2025-11-04,2025-10-30,2025-10-29T15:20:00+05:30,26054.9,26050,2025-10-29T15:20:00+05:30,194.5,2025-10-30T09:16:00+05:30,128.65,2025-10-29T15:20:00+05:30,107.75,2025-10-30T09:16:00+05:30,136.85,26350,2025-10-29T15:20:00+05:30,60.2,2025-10-30T09:16:00+05:30,34.5,25750,2025-10-29T15:20:00+05:30,34.05,2025-10-30T09:16:00+05:30,39.65,2249.00,200.00,2049.00,0,
2025-10-30,TRADED,,2025-11-04,2025-10-31,2025-10-30T15:20:00+05:30,25887.7,25900,2025-10-30T15:20:00+05:30,144.35,2025-10-31T09:16:00+05:30,99.0,2025-10-30T15:20:00+05:30,99.4,2025-10-31T09:16:00+05:30,128.2,26150,2025-10-30T15:20:00+05:30,46.85,2025-10-31T09:16:00+05:30,26.45,25650,2025-10-30T15:20:00+05:30,28.25,2025-10-31T09:16:00+05:30,37.35,-715.00,200.00,-915.00,0,
2025-10-31,TRADED,,2025-11-04,2025-11-03,2025-10-31T15:20:00+05:30,25713.35,25700,2025-10-31T15:20:00+05:30,163.95,2025-11-03T09:16:00+05:30,111.4,2025-10-31T15:20:00+05:30,53.85,2025-11-03T09:16:00+05:30,77.75,25950,2025-10-31T15:20:00+05:30,50.05,2025-11-03T09:16:00+05:30,26.45,25500,2025-10-31T15:20:00+05:30,15.0,2025-11-03T09:16:00+05:30,20.9,767.00,200.00,567.00,0,
2025-11-03,TRADED,,2025-11-04,2025-11-04,2025-11-03T15:20:00+05:30,25769.4,25750,2025-11-03T15:20:00+05:30,88.6,2025-11-04T09:16:00+05:30,80.95,2025-11-03T15:20:00+05:30,55.9,2025-11-04T09:16:00+05:30,53.75,25900,2025-11-03T15:20:00+05:30,29.5,2025-11-04T09:16:00+05:30,23.85,25600,2025-11-03T15:20:00+05:30,17.5,2025-11-04T09:16:00+05:30,14.15,-1872.00,200.00,-2072.00,0,
2025-11-04,TRADED,,2025-11-11,2025-11-06,2025-11-04T15:20:00+05:30,25593.3,25600,2025-11-04T15:20:00+05:30,161.0,2025-11-06T09:16:00+05:30,187.7,2025-11-04T15:20:00+05:30,126.0,2025-11-06T09:16:00+05:30,82.6,25900,2025-11-04T15:20:00+05:30,45.8,2025-11-06T09:16:00+05:30,48.1,25300,2025-11-04T15:20:00+05:30,38.35,2025-11-06T09:16:00+05:30,23.6,-975.00,200.00,-1175.00,0,
2025-11-06,TRADED,,2025-11-11,2025-11-07,2025-11-06T15:20:00+05:30,25513.8,25500,2025-11-06T15:20:00+05:30,137.0,2025-11-07T09:16:00+05:30,64.55,2025-11-06T15:20:00+05:30,80.0,2025-11-07T09:16:00+05:30,157.8,25750,2025-11-06T15:20:00+05:30,36.15,2025-11-07T09:16:00+05:30,16.1,25300,2025-11-06T15:20:00+05:30,26.55,2025-11-07T09:16:00+05:30,58.65,-338.00,200.00,-538.00,0,
2025-11-07,TRADED,,2025-11-11,2025-11-10,2025-11-07T15:20:00+05:30,25500.6,25500,2025-11-07T15:20:00+05:30,99.45,2025-11-10T09:16:00+05:30,141.8,2025-11-07T15:20:00+05:30,81.45,2025-11-10T09:16:00+05:30,35.4,25700,2025-11-07T15:20:00+05:30,28.0,2025-11-10T09:16:00+05:30,36.6,25300,2025-11-07T15:20:00+05:30,23.95,2025-11-10T09:16:00+05:30,8.9,-2795.00,200.00,-2995.00,0,
2025-11-10,TRADED,,2025-11-11,2025-11-11,2025-11-10T15:20:00+05:30,25568.6,25550,2025-11-10T15:20:00+05:30,102.25,2025-11-11T09:16:00+05:30,103.9,2025-11-10T15:20:00+05:30,34.0,2025-11-11T09:16:00+05:30,26.8,25700,2025-11-10T15:20:00+05:30,26.55,2025-11-11T09:16:00+05:30,25.0,25400,2025-11-10T15:20:00+05:30,10.1,2025-11-11T09:16:00+05:30,5.55,-2223.00,200.00,-2423.00,0,
2025-11-11,TRADED,,2025-11-18,2025-11-12,2025-11-11T15:20:00+05:30,25699.3,25700,2025-11-11T15:20:00+05:30,184.25,2025-11-12T09:16:00+05:30,268.2,2025-11-11T15:20:00+05:30,122.35,2025-11-12T09:16:00+05:30,66.4,26000,2025-11-11T15:20:00+05:30,57.45,2025-11-12T09:16:00+05:30,93.7,25400,2025-11-11T15:20:00+05:30,41.5,2025-11-12T09:16:00+05:30,21.05,-5252.00,200.00,-5452.00,0,
2025-11-12,TRADED,,2025-11-18,2025-11-13,2025-11-12T15:20:00+05:30,25872.2,25850,2025-11-12T15:20:00+05:30,181.2,2025-11-13T09:16:00+05:30,136.5,2025-11-12T15:20:00+05:30,96.8,2025-11-13T09:16:00+05:30,114.45,26100,2025-11-12T15:20:00+05:30,62.2,2025-11-13T09:16:00+05:30,41.05,25550,2025-11-12T15:20:00+05:30,30.3,2025-11-13T09:16:00+05:30,33.75,351.00,200.00,151.00,0,
2025-11-13,TRADED,,2025-11-18,2025-11-14,2025-11-13T15:20:00+05:30,25873.5,25850,2025-11-13T15:20:00+05:30,168.85,2025-11-14T09:16:00+05:30,139.25,2025-11-13T15:20:00+05:30,117.15,2025-11-14T09:16:00+05:30,128.85,26150,2025-11-13T15:20:00+05:30,47.1,2025-11-14T09:16:00+05:30,36.0,25550,2025-11-13T15:20:00+05:30,38.35,2025-11-14T09:16:00+05:30,38.9,-169.00,200.00,-369.00,0,
2025-11-14,TRADED,,2025-11-18,2025-11-17,2025-11-14T15:20:00+05:30,25917.25,25900,2025-11-14T15:20:00+05:30,117.9,2025-11-17T09:16:00+05:30,119.25,2025-11-14T15:20:00+05:30,93.3,2025-11-17T09:16:00+05:30,59.95,26150,2025-11-14T15:20:00+05:30,31.0,2025-11-17T09:16:00+05:30,23.85,25700,2025-11-14T15:20:00+05:30,32.15,2025-11-17T09:16:00+05:30,16.15,221.00,200.00,21.00,0,
2025-11-17,TRADED,,2025-11-18,2025-11-18,2025-11-17T15:20:00+05:30,26017.85,26000,2025-11-17T15:20:00+05:30,74.15,2025-11-18T09:16:00+05:30,35.05,2025-11-17T15:20:00+05:30,59.3,2025-11-18T09:16:00+05:30,97.1,26150,2025-11-17T15:20:00+05:30,19.95,2025-11-18T09:16:00+05:30,7.35,25850,2025-11-17T15:20:00+05:30,17.8,2025-11-18T09:16:00+05:30,25.25,-3081.00,200.00,-3281.00,0,
2025-11-18,TRADED,,2025-11-25,2025-11-19,2025-11-18T15:20:00+05:30,25893.9,25900,2025-11-18T15:20:00+05:30,185.3,2025-11-19T09:16:00+05:30,164.05,2025-11-18T15:20:00+05:30,138.5,2025-11-19T09:16:00+05:30,142.45,26200,2025-11-18T15:20:00+05:30,61.25,2025-11-19T09:16:00+05:30,50.7,25550,2025-11-18T15:20:00+05:30,41.0,2025-11-19T09:16:00+05:30,39.95,-598.00,200.00,-798.00,0,
2025-11-19,TRADED,,2025-11-25,2025-11-20,2025-11-19T15:20:00+05:30,26052.25,26050,2025-11-19T15:20:00+05:30,151.8,2025-11-20T09:16:00+05:30,179.1,2025-11-19T15:20:00+05:30,135.15,2025-11-20T09:16:00+05:30,89.4,26300,2025-11-19T15:20:00+05:30,51.6,2025-11-20T09:16:00+05:30,58.55,25750,2025-11-19T15:20:00+05:30,44.5,2025-11-20T09:16:00+05:30,25.15,-507.00,200.00,-707.00,0,
2025-11-20,TRADED,,2025-11-25,2025-11-21,2025-11-20T15:20:00+05:30,26191.2,26200,2025-11-20T15:20:00+05:30,135.35,2025-11-21T09:16:00+05:30,84.0,2025-11-20T15:20:00+05:30,106.45,2025-11-21T09:16:00+05:30,146.6,26450,2025-11-20T15:20:00+05:30,37.65,2025-11-21T09:16:00+05:30,19.05,25950,2025-11-20T15:20:00+05:30,35.5,2025-11-21T09:16:00+05:30,48.35,-663.00,200.00,-863.00,0,
2025-11-21,TRADED,,2025-11-25,2025-11-24,2025-11-21T15:20:00+05:30,26064.9,26050,2025-11-21T15:20:00+05:30,122.3,2025-11-24T09:16:00+05:30,136.6,2025-11-21T15:20:00+05:30,89.1,2025-11-24T09:16:00+05:30,51.35,26250,2025-11-21T15:20:00+05:30,39.2,2025-11-24T09:16:00+05:30,38.35,25800,2025-11-21T15:20:00+05:30,23.85,2025-11-24T09:16:00+05:30,8.85,-104.00,200.00,-304.00,0,
2025-11-24,TRADED,,2025-11-25,2025-11-25,2025-11-24T15:20:00+05:30,25951.4,25950,2025-11-24T15:20:00+05:30,97.3,2025-11-25T09:16:00+05:30,59.6,2025-11-24T15:20:00+05:30,54.1,2025-11-25T09:16:00+05:30,63.1,26100,2025-11-24T15:20:00+05:30,30.8,2025-11-25T09:16:00+05:30,15.65,25800,2025-11-24T15:20:00+05:30,15.4,2025-11-25T09:16:00+05:30,13.45,936.00,200.00,736.00,0,
2025-11-25,TRADED,,2025-12-02,2025-11-26,2025-11-25T15:20:00+05:30,25880.0,25900,2025-11-25T15:20:00+05:30,159.05,2025-11-26T09:16:00+05:30,211.9,2025-11-25T15:20:00+05:30,127.5,2025-11-26T09:16:00+05:30,79.4,26200,2025-11-25T15:20:00+05:30,46.85,2025-11-26T09:16:00+05:30,62.9,25600,2025-11-25T15:20:00+05:30,36.5,2025-11-26T09:16:00+05:30,21.3,-3094.00,200.00,-3294.00,0,
2025-11-26,TRADED,,2025-12-02,2025-11-27,2025-11-26T15:20:00+05:30,26205.5,26200,2025-11-26T15:20:00+05:30,142.9,2025-11-27T09:16:00+05:30,168.8,2025-11-26T15:20:00+05:30,124.4,2025-11-27T09:16:00+05:30,86.6,26450,2025-11-26T15:20:00+05:30,43.65,2025-11-27T09:16:00+05:30,51.55,25900,2025-11-26T15:20:00+05:30,40.1,2025-11-27T09:16:00+05:30,23.8,-1170.00,200.00,-1370.00,0,
