strategy,cycle_id,pos_id,leg_no,trade_date,expiry,side,sell_strike,sell_time,sell_price,buy_time,buy_price,spot_at_open,spot_at_close,tp_points,sl_price,lots,lot_size,units,gross_pnl,charges,net_pnl,open_reason,close_reason
adjust,19,2,5,2025-05-05,2025-05-08,CE,25000,2025-05-05T09:17:00+05:30,13.15,2025-05-05T12:20:00+05:30,6.55,24441.25,24435.35,12.62,0.0,3,65,195,1287.0,51.39,1235.61,reentry,decay_50
adjust,19,2,6,2025-05-05,2025-05-08,PE,23350,2025-05-05T09:17:00+05:30,12.55,2025-05-06T09:15:00+05:30,7.5,24441.25,24456.95,12.62,0.0,3,65,195,984.75,51.31,933.44,reentry,tp
adjust,19,2,7,2025-05-05,2025-05-08,CE,24900,2025-05-05T12:20:00+05:30,9.85,2025-05-06T09:15:00+05:30,8.6,24435.35,24456.95,12.62,0.0,3,65,195,243.75,50.66,193.09,decay_50,tp
adjust,19,3,8,2025-05-06,2025-05-08,CE,24850,2025-05-06T09:16:00+05:30,11.3,2025-05-06T10:50:00+05:30,5.6,24481.2,24388.05,11.52,0.0,3,65,195,1111.5,50.8,1060.7,reentry,decay_50
adjust,19,3,9,2025-05-06,2025-05-08,PE,23800,2025-05-06T09:16:00+05:30,12.2,2025-05-07T13:26:00+05:30,13.8,24481.2,24359.25,11.52,0.0,3,65,195,-312.0,51.76,-363.76,reentry,tp
adjust,19,3,10,2025-05-06,2025-05-08,CE,24700,2025-05-06T10:50:00+05:30,9.6,2025-05-06T15:20:00+05:30,6.9,24388.05,24372.1,11.52,0.0,3,65,195,526.5,50.45,476.05,decay_50,eod_gap
adjust,19,3,11,2025-05-06,2025-05-08,CE,24500,2025-05-06T15:20:00+05:30,21.8,2025-05-07T13:26:00+05:30,16.85,24372.1,24359.25,11.52,0.0,3,65,195,965.25,54.67,910.58,eod_gap,tp
adjust,20,1,1,2025-05-09,2025-05-15,CE,24800,2025-05-09T09:30:00+05:30,23.3,2025-05-09T15:14:00+05:30,12.95,24082.45,24000.55,25.0,0.0,3,65,195,2018.25,54.75,1963.5,cycle_start,tp
adjust,20,1,2,2025-05-09,2025-05-15,PE,20800,2025-05-09T09:30:00+05:30,25.3,2025-05-09T10:10:00+05:30,12.55,24082.45,23990.35,25.0,0.0,3,65,195,2486.25,55.27,2430.98,cycle_start,decay_50
adjust,20,1,3,2025-05-09,2025-05-15,PE,21200,2025-05-09T10:10:00+05:30,17.14,2025-05-09T15:14:00+05:30,15.05,23990.35,24000.55,25.0,0.0,3,65,195,407.55,53.23,354.32,decay_50,tp
adjust,20,2,4,2025-05-09,2025-05-15,CE,24800,2025-05-09T15:15:00+05:30,13.4,2025-05-12T15:20:00+05:30,301.2,24003.6,24932.4,13.03,0.0,3,65,195,-56121.0,77.01,-56198.01,reentry,no_roll_available
adjust,20,2,5,2025-05-09,2025-05-15,PE,21000,2025-05-09T15:15:00+05:30,12.65,2025-05-12T09:15:00+05:30,2.2,24003.6,24514.05,13.03,0.0,3,65,195,2037.75,50.88,1986.87,reentry,decay_50
adjust,20,2,6,2025-05-12,2025-05-15,PE,24150,2025-05-12T09:15:00+05:30,36.2,2025-05-12T15:20:00+05:30,29.05,24514.05,24932.4,13.03,0.0,3,65,195,1394.25,59.7,1334.55,decay_50,no_roll_available
adjust,20,3,7,2025-05-12,2025-05-15,CE,25700,2025-05-12T15:21:00+05:30,12.4,2025-05-13T10:43:00+05:30,6.2,24940.2,24688.5,12.24,0.0,3,65,195,1209.0,51.16,1157.84,reentry,decay_50
adjust,20,3,8,2025-05-12,2025-05-15,PE,23650,2025-05-12T15:21:00+05:30,13.05,2025-05-13T11:48:00+05:30,6.9,24940.2,24738.85,12.24,0.0,3,65,195,1199.25,51.4,1147.85,reentry,tp
adjust,20,3,9,2025-05-13,2025-05-15,CE,25600,2025-05-13T10:43:00+05:30,8.65,2025-05-13T11:48:00+05:30,8.44,24688.5,24738.85,12.24,0.0,3,65,195,40.95,50.32,-9.37,decay_50,tp
adjust,20,4,10,2025-05-13,2025-05-15,CE,25500,2025-05-13T11:49:00+05:30,13.1,2025-05-13T13:54:00+05:30,6.45,24734.05,24603.65,12.91,0.0,3,65,195,1296.75,51.37,1245.38,reentry,decay_50
adjust,20,4,11,2025-05-13,2025-05-15,PE,23900,2025-05-13T11:49:00+05:30,13.5,2025-05-13T15:18:00+05:30,9.1,24734.05,24581.9,12.91,0.0,3,65,195,858.0,51.71,806.29,reentry,tp
adjust,20,4,12,2025-05-13,2025-05-15,CE,25400,2025-05-13T13:54:00+05:30,8.75,2025-05-13T15:18:00+05:30,6.6,24603.65,24581.9,12.91,0.0,3,65,195,419.25,50.19,369.06,decay_50,tp
adjust,20,5,13,2025-05-13,2025-05-15,CE,25200,2025-05-13T15:19:00+05:30,13.15,2025-05-14T09:38:00+05:30,8.25,24578.15,24685.2,12.7,0.0,3,65,195,955.5,51.54,903.96,reentry,tp
adjust,20,5,14,2025-05-13,2025-05-15,PE,24000,2025-05-13T15:19:00+05:30,12.85,2025-05-14T09:26:00+05:30,6.25,24578.15,24715.05,12.7,0.0,3,65,195,1287.0,51.29,1235.71,reentry,decay_50
adjust,20,5,15,2025-05-14,2025-05-15,PE,24100,2025-05-14T09:26:00+05:30,9.05,2025-05-14T09:38:00+05:30,7.55,24715.05,24685.2,12.7,0.0,3,65,195,292.5,50.35,242.15,decay_50,tp
adjust,20,6,16,2025-05-14,2025-05-15,CE,25100,2025-05-14T09:39:00+05:30,13.7,2025-05-14T11:47:00+05:30,6.85,24688.6,24660.85,12.27,0.0,3,65,195,1335.75,51.57,1284.18,reentry,decay_50
adjust,20,6,17,2025-05-14,2025-05-15,PE,24200,2025-05-14T09:39:00+05:30,11.55,2025-05-14T14:09:00+05:30,8.94,24688.6,24615.25,12.27,0.0,3,65,195,508.95,51.16,457.79,reentry,tp
adjust,20,6,18,2025-05-14,2025-05-15,CE,25050,2025-05-14T11:47:00+05:30,9.25,2025-05-14T14:09:00+05:30,6.3,24660.85,24615.25,12.27,0.0,3,65,195,575.25,50.3,524.95,decay_50,tp
adjust,20,7,19,2025-05-14,2025-05-15,CE,24950,2025-05-14T14:10:00+05:30,11.35,2025-05-15T09:15:00+05:30,8.0,24610.5,24640.6,11.61,0.0,3,65,195,653.25,51.02,602.23,reentry,tp
adjust,20,7,20,2025-05-14,2025-05-15,PE,24250,2025-05-14T14:10:00+05:30,12.45,2025-05-14T15:20:00+05:30,9.0,24610.5,24664.25,11.61,0.0,3,65,195,672.75,51.41,621.34,reentry,eod_gap
adjust,20,7,21,2025-05-14,2025-05-15,PE,24350,2025-05-14T15:20:00+05:30,16.75,2025-05-15T09:15:00+05:30,11.85,24664.25,24640.6,11.61,0.0,3,65,195,955.5,52.85,902.65,eod_gap,tp
adjust,20,8,22,2025-05-15,2025-05-15,CE,25050,2025-05-15T10:39:00+05:30,11.35,2025-05-15T11:13:00+05:30,5.35,24738.85,24606.95,11.38,0.0,3,65,195,1170.0,50.79,1119.21,reentry,decay_50
adjust,20,8,23,2025-05-15,2025-05-15,PE,24400,2025-05-15T10:39:00+05:30,12.1,2025-05-15T12:26:00+05:30,7.05,24738.85,24641.2,11.38,0.0,3,65,195,984.75,51.15,933.6,reentry,tp
adjust,20,8,24,2025-05-15,2025-05-15,CE,24900,2025-05-15T11:13:00+05:30,15.8,2025-05-15T12:26:00+05:30,15.0,24606.95,24641.2,11.38,0.0,3,65,195,156.0,52.86,103.14,decay_50,tp
adjust,21,1,1,2025-05-16,2025-05-22,CE,25700,2025-05-16T09:30:00+05:30,25.4,2025-05-16T15:20:00+05:30,18.5,25052.0,25012.65,25.0,0.0,3,65,195,1345.5,55.81,1289.69,cycle_start,eod_gap
adjust,21,1,2,2025-05-16,2025-05-22,PE,24250,2025-05-16T09:30:00+05:30,25.95,2025-05-19T11:56:00+05:30,14.45,25052.0,25016.8,25.0,0.0,3,65,195,2242.5,55.61,2186.89,cycle_start,tp
adjust,21,1,3,2025-05-16,2025-05-22,CE,25600,2025-05-16T15:20:00+05:30,26.2,2025-05-19T11:56:00+05:30,19.14,25012.65,25016.8,25.0,0.0,3,65,195,1376.7,56.09,1320.61,eod_gap,tp
adjust,21,2,4,2025-05-19,2025-05-22,CE,25700,2025-05-19T11:57:00+05:30,13.2,2025-05-19T15:20:00+05:30,9.6,25017.95,24944.6,12.38,0.0,3,65,195,702.0,51.67,650.33,reentry,eod_gap
adjust,21,2,5,2025-05-19,2025-05-22,PE,24200,2025-05-19T11:57:00+05:30,12.6,2025-05-20T11:39:00+05:30,9.75,25017.95,24881.95,12.38,0.0,3,65,195,555.75,51.52,504.23,reentry,tp
adjust,21,2,6,2025-05-19,2025-05-22,CE,25550,2025-05-19T15:20:00+05:30,16.35,2025-05-20T11:39:00+05:30,10.15,24944.6,24881.95,12.38,0.0,3,65,195,1209.0,52.59,1156.41,eod_gap,tp
adjust,21,3,7,2025-05-20,2025-05-22,CE,25500,2025-05-20T11:40:00+05:30,12.1,2025-05-20T15:20:00+05:30,6.95,24875.4,24679.4,12.4,0.0,3,65,195,1004.25,51.14,953.11,reentry,eod_gap
adjust,21,3,8,2025-05-20,2025-05-22,PE,24300,2025-05-20T11:40:00+05:30,13.6,2025-05-21T09:15:00+05:30,10.45,24875.4,24758.8,12.4,0.0,3,65,195,614.25,51.86,562.39,reentry,tp
adjust,21,3,9,2025-05-20,2025-05-22,CE,25200,2025-05-20T15:20:00+05:30,19.25,2025-05-21T09:15:00+05:30,14.05,24679.4,24758.8,12.4,0.0,3,65,195,1014.0,53.73,960.27,eod_gap,tp
adjust,21,4,10,2025-05-21,2025-05-22,CE,25200,2025-05-21T09:16:00+05:30,12.65,2025-05-21T15:20:00+05:30,13.35,24712.1,24814.7,12.77,0.0,3,65,195,-136.5,51.85,-188.35,reentry,eod_gap
adjust,21,4,11,2025-05-21,2025-05-22,PE,24300,2025-05-21T09:16:00+05:30,13.65,2025-05-21T10:51:00+05:30,6.8,24712.1,24934.9,12.77,0.0,3,65,195,1335.75,51.55,1284.2,reentry,decay_50
adjust,21,4,12,2025-05-21,2025-05-22,PE,24650,2025-05-21T10:51:00+05:30,33.29,2025-05-22T09:32:00+05:30,160.4,24934.9,24554.0,12.77,0.0,3,65,195,-24786.45,70.29,-24856.74,decay_50,no_roll_available
adjust,21,4,13,2025-05-21,2025-05-22,CE,24950,2025-05-21T15:20:00+05:30,49.35,2025-05-22T09:17:00+05:30,24.45,24814.7,24672.75,12.77,0.0,3,65,195,4855.5,62.93,4792.57,eod_gap,decay_50
adjust,21,4,14,2025-05-22,2025-05-22,CE,24700,2025-05-22T09:17:00+05:30,81.4,2025-05-22T09:32:00+05:30,38.15,24672.75,24554.0,12.77,0.0,3,65,195,8433.75,72.96,8360.79,decay_50,no_roll_available
adjust,22,1,1,2025-05-23,2025-05-29,CE,25350,2025-05-23T09:30:00+05:30,25.05,2025-05-27T15:20:00+05:30,34.79,24700.6,24821.95,25.0,0.0,3,65,195,-1899.3,57.13,-1956.43,cycle_start,eod_gap
adjust,22,1,2,2025-05-23,2025-05-29,PE,24000,2025-05-23T09:30:00+05:30,25.1,2025-05-23T15:20:00+05:30,20.35,24700.6,24859.25,25.0,0.0,3,65,195,926.25,55.89,870.36,cycle_start,eod_gap
adjust,22,1,3,2025-05-23,2025-05-29,PE,24350,2025-05-23T15:20:00+05:30,50.0,2025-05-26T15:20:00+05:30,31.5,24859.25,24996.6,25.0,0.0,3,65,195,3607.5,63.72,3543.78,eod_gap,eod_gap
adjust,22,1,4,2025-05-26,2025-05-29,PE,24700,2025-05-26T15:20:00+05:30,87.35,2025-05-28T09:54:00+05:30,114.0,24996.6,24776.2,25.0,0.0,3,65,195,-5196.75,81.18,-5277.93,eod_gap,tp
adjust,22,1,5,2025-05-27,2025-05-29,CE,25000,2025-05-27T15:20:00+05:30,127.45,2025-05-28T09:54:00+05:30,88.55,24821.95,24776.2,25.0,0.0,3,65,195,7585.5,90.03,7495.47,eod_gap,tp
adjust,22,2,6,2025-05-28,2025-05-29,CE,25450,2025-05-28T09:55:00+05:30,13.65,2025-05-28T11:49:00+05:30,8.9,24768.7,24763.05,12.89,0.0,3,65,195,926.25,51.74,874.51,reentry,no_roll_available
adjust,22,2,7,2025-05-28,2025-05-29,PE,24250,2025-05-28T09:55:00+05:30,12.95,2025-05-28T11:49:00+05:30,6.45,24768.7,24763.05,12.89,0.0,3,65,195,1267.5,51.33,1216.17,reentry,no_roll_available
adjust,22,3,8,2025-05-28,2025-05-29,CE,25400,2025-05-28T11:50:00+05:30,11.85,2025-05-28T14:28:00+05:30,5.7,24774.05,24774.25,12.69,0.0,3,65,195,1199.25,50.96,1148.29,reentry,decay_50
adjust,22,3,9,2025-05-28,2025-05-29,PE,24400,2025-05-28T11:50:00+05:30,14.35,2025-05-29T09:15:00+05:30,4.09,24774.05,24884.5,12.69,0.0,3,65,195,2000.7,51.51,1949.19,reentry,decay_50
adjust,22,3,10,2025-05-28,2025-05-29,CE,25350,2025-05-28T14:28:00+05:30,7.3,2025-05-28T15:20:00+05:30,5.65,24774.25,24745.05,12.69,0.0,3,65,195,321.75,49.7,272.05,decay_50,eod_gap
adjust,22,3,11,2025-05-28,2025-05-29,CE,25150,2025-05-28T15:20:00+05:30,18.0,2025-05-29T09:16:00+05:30,17.05,24745.05,24878.05,12.69,0.0,3,65,195,185.25,53.64,131.61,eod_gap,tp
adjust,22,3,12,2025-05-29,2025-05-29,PE,24700,2025-05-29T09:15:00+05:30,22.45,2025-05-29T09:16:00+05:30,19.2,24884.5,24878.05,12.69,0.0,3,65,195,633.75,55.06,578.69,decay_50,tp
adjust,23,1,1,2025-05-30,2025-06-05,CE,25600,2025-05-30T09:30:00+05:30,24.15,2025-05-30T15:20:00+05:30,14.45,24832.8,24744.25,25.0,0.0,3,65,195,1891.5,55.11,1836.39,cycle_start,eod_gap
adjust,23,1,2,2025-05-30,2025-06-05,PE,24150,2025-05-30T09:30:00+05:30,24.75,2025-06-02T15:20:00+05:30,38.8,24832.8,24717.5,25.0,0.0,3,65,195,-2739.75,57.39,-2797.14,cycle_start,eod_gap
adjust,23,1,3,2025-05-30,2025-06-05,CE,25400,2025-05-30T15:20:00+05:30,31.2,2025-06-02T09:20:00+05:30,15.0,24744.25,24561.35,25.0,0.0,3,65,195,3159.0,57.11,3101.89,eod_gap,decay_50
adjust,23,1,4,2025-06-02,2025-06-05,CE,25050,2025-06-02T09:20:00+05:30,51.65,2025-06-03T13:31:00+05:30,39.05,24561.35,24555.25,25.0,0.0,3,65,195,2457.0,64.83,2392.17,decay_50,tp
adjust,23,1,5,2025-06-02,2025-06-05,PE,24450,2025-06-02T15:20:00+05:30,103.9,2025-06-03T13:31:00+05:30,103.05,24717.5,24555.25,25.0,0.0,3,65,195,165.75,84.79,80.96,eod_gap,tp
adjust,23,2,6,2025-06-03,2025-06-05,CE,25300,2025-06-03T13:32:00+05:30,13.3,2025-06-03T15:20:00+05:30,7.95,24557.25,24545.6,12.49,0.0,3,65,195,1043.25,51.56,991.69,reentry,eod_gap
adjust,23,2,7,2025-06-03,2025-06-05,PE,24000,2025-06-03T13:32:00+05:30,12.25,2025-06-04T09:16:00+05:30,6.5,24557.25,24600.15,12.49,0.0,3,65,195,1121.25,51.14,1070.11,reentry,tp
adjust,23,2,8,2025-06-03,2025-06-05,CE,25250,2025-06-03T15:20:00+05:30,9.95,2025-06-04T09:16:00+05:30,6.7,24545.6,24600.15,12.49,0.0,3,65,195,633.75,50.53,583.22,eod_gap,tp
adjust,23,3,9,2025-06-04,2025-06-05,CE,25100,2025-06-04T09:17:00+05:30,12.9,2025-06-04T10:58:00+05:30,8.4,24591.6,24585.5,12.18,0.0,3,65,195,877.5,51.49,826.01,reentry,tp
adjust,23,3,10,2025-06-04,2025-06-05,PE,24150,2025-06-04T09:17:00+05:30,12.05,2025-06-04T10:22:00+05:30,5.85,24591.6,24594.15,12.18,0.0,3,65,195,1209.0,51.03,1157.97,reentry,decay_50
adjust,23,3,11,2025-06-04,2025-06-05,PE,24200,2025-06-04T10:22:00+05:30,7.5,2025-06-04T10:58:00+05:30,5.9,24594.15,24585.5,12.18,0.0,3,65,195,312.0,49.78,262.22,decay_50,tp
adjust,24,1,1,2025-06-06,2025-06-12,CE,25300,2025-06-06T09:30:00+05:30,24.05,2025-06-09T13:29:00+05:30,58.7,24725.5,25106.15,25.0,0.0,3,65,195,-6756.75,58.92,-6815.67,cycle_start,tp
adjust,24,1,2,2025-06-06,2025-06-12,PE,24200,2025-06-06T09:30:00+05:30,27.85,2025-06-06T12:26:00+05:30,13.65,24725.5,24982.15,25.0,0.0,3,65,195,2769.0,56.07,2712.93,cycle_start,decay_50
adjust,24,1,3,2025-06-06,2025-06-12,PE,24650,2025-06-06T12:26:00+05:30,62.65,2025-06-09T09:15:00+05:30,30.95,24982.15,25117.5,25.0,0.0,3,65,195,6181.5,67.16,6114.34,decay_50,decay_50
adjust,24,1,4,2025-06-09,2025-06-12,PE,24850,2025-06-09T09:15:00+05:30,64.2,2025-06-09T13:29:00+05:30,49.95,25117.5,25106.15,25.0,0.0,3,65,195,2778.75,69.24,2709.51,decay_50,tp
adjust,24,2,5,2025-06-09,2025-06-12,CE,25600,2025-06-09T13:30:00+05:30,12.75,2025-06-10T10:51:00+05:30,6.35,25104.35,25119.5,12.45,0.0,3,65,195,1248.0,51.27,1196.73,reentry,no_roll_available
adjust,24,2,6,2025-06-09,2025-06-12,PE,24500,2025-06-09T13:30:00+05:30,13.3,2025-06-10T10:51:00+05:30,7.5,25104.35,25119.5,12.45,0.0,3,65,195,1131.0,51.52,1079.48,reentry,no_roll_available
adjust,24,3,7,2025-06-10,2025-06-12,CE,25500,2025-06-10T10:52:00+05:30,11.6,2025-06-10T15:20:00+05:30,8.3,25112.0,25105.25,12.16,0.0,3,65,195,643.5,51.12,592.38,reentry,eod_gap
adjust,24,3,8,2025-06-10,2025-06-12,PE,24650,2025-06-10T10:52:00+05:30,13.85,2025-06-11T09:15:00+05:30,7.25,25112.0,25110.45,12.16,0.0,3,65,195,1287.0,51.65,1235.35,reentry,tp
adjust,24,3,9,2025-06-10,2025-06-12,CE,25450,2025-06-10T15:20:00+05:30,10.95,2025-06-11T09:15:00+05:30,7.5,25105.25,25110.45,12.16,0.0,3,65,195,672.75,50.87,621.88,eod_gap,tp
adjust,25,1,1,2025-06-13,2025-06-19,CE,25250,2025-06-13T09:30:00+05:30,23.45,2025-06-16T09:37:00+05:30,15.45,24618.2,24761.75,25.0,0.0,3,65,195,1560.0,55.01,1504.99,cycle_start,tp
adjust,25,1,2,2025-06-13,2025-06-19,PE,23750,2025-06-13T09:30:00+05:30,24.35,2025-06-16T09:15:00+05:30,8.9,24618.2,24767.55,25.0,0.0,3,65,195,3012.75,54.69,2958.06,cycle_start,decay_50
adjust,25,1,3,2025-06-16,2025-06-19,PE,24000,2025-06-16T09:15:00+05:30,14.85,2025-06-16T09:37:00+05:30,13.1,24767.55,24761.75,25.0,0.0,3,65,195,341.25,52.43,288.82,decay_50,tp
adjust,25,2,4,2025-06-16,2025-06-19,CE,25300,2025-06-16T09:38:00+05:30,12.4,2025-06-17T10:29:00+05:30,10.4,24772.2,24872.25,12.06,0.0,3,65,195,390.0,51.52,338.48,reentry,tp
adjust,25,2,5,2025-06-16,2025-06-19,PE,24000,2025-06-16T09:38:00+05:30,12.5,2025-06-16T15:20:00+05:30,13.35,24772.2,24950.45,12.06,0.0,3,65,195,-165.75,51.81,-217.56,reentry,eod_gap
adjust,25,2,6,2025-06-16,2025-06-19,PE,24400,2025-06-16T15:20:00+05:30,28.6,2025-06-17T10:29:00+05:30,17.35,24950.45,24872.25,12.06,0.0,3,65,195,2193.75,56.59,2137.16,eod_gap,tp
adjust,25,3,7,2025-06-17,2025-06-19,CE,25250,2025-06-17T10:30:00+05:30,13.6,2025-06-17T15:20:00+05:30,9.1,24873.25,24859.45,12.74,0.0,3,65,195,877.5,51.74,825.76,reentry,eod_gap
adjust,25,3,8,2025-06-17,2025-06-19,PE,24300,2025-06-17T10:30:00+05:30,12.8,2025-06-18T09:15:00+05:30,9.6,24873.25,24791.35,12.74,0.0,3,65,195,624.0,51.56,572.44,reentry,tp
adjust,25,3,9,2025-06-17,2025-06-19,CE,25150,2025-06-17T15:20:00+05:30,16.8,2025-06-18T09:15:00+05:30,11.6,24859.45,24791.35,12.74,0.0,3,65,195,1014.0,52.84,961.16,eod_gap,tp
adjust,25,4,10,2025-06-18,2025-06-19,CE,25150,2025-06-18T09:16:00+05:30,13.1,2025-06-18T14:26:00+05:30,6.4,24826.5,24752.95,12.64,0.0,3,65,195,1306.5,51.37,1255.13,reentry,decay_50
adjust,25,4,11,2025-06-18,2025-06-19,PE,24400,2025-06-18T09:16:00+05:30,13.05,2025-06-18T10:16:00+05:30,6.5,24826.5,24926.4,12.64,0.0,3,65,195,1277.25,51.36,1225.89,reentry,decay_50
adjust,25,4,12,2025-06-18,2025-06-19,PE,24600,2025-06-18T10:16:00+05:30,15.65,2025-06-19T09:15:00+05:30,13.15,24926.4,24783.9,12.64,0.0,3,65,195,487.5,52.66,434.84,decay_50,tp
adjust,25,4,13,2025-06-18,2025-06-19,CE,24950,2025-06-18T14:26:00+05:30,24.4,2025-06-19T09:15:00+05:30,15.3,24752.95,24783.9,12.64,0.0,3,65,195,1774.5,55.26,1719.24,decay_50,tp
adjust,26,1,1,2025-06-20,2025-06-26,CE,25300,2025-06-20T09:30:00+05:30,23.6,2025-06-23T15:20:00+05:30,25.45,24842.15,24970.4,25.0,0.0,3,65,195,-360.75,55.92,-416.67,cycle_start,eod_gap
adjust,26,1,2,2025-06-20,2025-06-26,PE,24250,2025-06-20T09:30:00+05:30,25.65,2025-06-20T15:20:00+05:30,21.95,24842.15,25133.5,25.0,0.0,3,65,195,721.5,56.18,665.32,cycle_start,eod_gap
adjust,26,1,3,2025-06-20,2025-06-26,PE,24900,2025-06-20T15:20:00+05:30,85.75,2025-06-24T09:15:00+05:30,27.65,25133.5,25216.5,25.0,0.0,3,65,195,11329.5,73.25,11256.25,eod_gap,no_roll_available
adjust,26,1,4,2025-06-23,2025-06-26,CE,25050,2025-06-23T15:20:00+05:30,103.05,2025-06-24T09:15:00+05:30,244.0,24970.4,25216.5,25.0,0.0,3,65,195,-27485.25,96.78,-27582.03,eod_gap,no_roll_available
adjust,26,2,5,2025-06-24,2025-06-26,CE,25700,2025-06-24T09:16:00+05:30,12.05,2025-06-24T13:28:00+05:30,5.85,25235.45,25132.5,11.94,0.0,3,65,195,1209.0,51.03,1157.97,reentry,decay_50
adjust,26,2,6,2025-06-24,2025-06-26,PE,24650,2025-06-24T09:16:00+05:30,13.05,2025-06-24T15:20:00+05:30,13.05,25235.45,25054.25,11.94,0.0,3,65,195,0.0,51.93,-51.93,reentry,eod_gap
adjust,26,2,7,2025-06-24,2025-06-26,CE,25600,2025-06-24T13:28:00+05:30,10.7,2025-06-24T15:03:00+05:30,5.0,25132.5,25026.9,11.94,0.0,3,65,195,1111.5,50.58,1060.92,decay_50,decay_50
adjust,26,2,8,2025-06-24,2025-06-26,CE,25400,2025-06-24T15:03:00+05:30,14.2,2025-06-25T09:15:00+05:30,18.75,25026.9,25146.6,11.94,0.0,3,65,195,-887.25,52.74,-939.99,decay_50,tp
adjust,26,2,9,2025-06-24,2025-06-26,PE,24750,2025-06-24T15:20:00+05:30,20.4,2025-06-25T09:15:00+05:30,9.45,25054.25,25146.6,11.94,0.0,3,65,195,2135.25,53.65,2081.6,eod_gap,tp
adjust,26,3,10,2025-06-25,2025-06-26,CE,25450,2025-06-25T09:16:00+05:30,12.85,2025-06-26T09:15:00+05:30,12.65,25133.05,25282.35,12.51,0.0,3,65,195,39.0,51.84,-12.84,reentry,tp
adjust,26,3,11,2025-06-25,2025-06-26,PE,24800,2025-06-25T09:16:00+05:30,13.35,2025-06-25T15:20:00+05:30,7.9,25133.05,25244.8,12.51,0.0,3,65,195,1062.75,51.57,1011.18,reentry,eod_gap
adjust,26,3,12,2025-06-25,2025-06-26,PE,24950,2025-06-25T15:20:00+05:30,15.1,2025-06-26T09:15:00+05:30,5.4,25244.8,25282.35,12.51,0.0,3,65,195,1891.5,51.83,1839.67,eod_gap,tp
adjust,27,1,1,2025-06-27,2025-07-03,CE,26000,2025-06-27T09:30:00+05:30,28.4,2025-06-30T10:34:00+05:30,19.25,25531.3,25560.75,25.0,0.0,3,65,195,1784.25,56.7,1727.55,cycle_start,tp
adjust,27,1,2,2025-06-27,2025-07-03,PE,24950,2025-06-27T09:30:00+05:30,28.5,2025-06-27T15:03:00+05:30,13.8,25531.3,25644.85,25.0,0.0,3,65,195,2866.5,56.26,2810.24,cycle_start,decay_50
adjust,27,1,3,2025-06-27,2025-07-03,PE,25150,2025-06-27T15:03:00+05:30,22.9,2025-06-30T10:34:00+05:30,21.35,25644.85,25560.75,25.0,0.0,3,65,195,302.25,55.37,246.88,decay_50,tp
adjust,27,2,4,2025-06-30,2025-07-03,CE,26100,2025-06-30T10:35:00+05:30,11.7,2025-06-30T15:20:00+05:30,9.25,25564.5,25515.2,11.5,0.0,3,65,195,477.75,51.23,426.52,reentry,eod_gap
adjust,27,2,5,2025-06-30,2025-07-03,PE,25000,2025-06-30T10:35:00+05:30,12.8,2025-07-01T10:06:00+05:30,7.8,25564.5,25551.25,11.5,0.0,3,65,195,975.0,51.41,923.59,reentry,tp
adjust,27,2,6,2025-06-30,2025-07-03,CE,26000,2025-06-30T15:20:00+05:30,14.95,2025-07-01T10:06:00+05:30,10.4,25515.2,25551.25,11.5,0.0,3,65,195,887.25,52.23,835.02,eod_gap,tp
adjust,27,3,7,2025-07-01,2025-07-03,CE,25950,2025-07-01T10:07:00+05:30,13.45,2025-07-01T15:25:00+05:30,7.25,25552.6,25541.65,12.99,0.0,3,65,195,1209.0,51.54,1157.46,reentry,tp
adjust,27,3,8,2025-07-01,2025-07-03,PE,25150,2025-07-01T10:07:00+05:30,14.2,2025-07-01T15:25:00+05:30,7.25,25552.6,25541.65,12.99,0.0,3,65,195,1355.25,51.75,1303.5,reentry,tp
adjust,28,1,1,2025-07-04,2025-07-10,CE,25850,2025-07-04T09:30:00+05:30,24.9,2025-07-08T09:15:00+05:30,13.65,25415.35,25449.8,25.0,0.0,3,65,195,2193.75,55.25,2138.5,cycle_start,tp
adjust,28,1,2,2025-07-04,2025-07-10,PE,25000,2025-07-04T09:30:00+05:30,28.1,2025-07-07T09:37:00+05:30,14.0,25415.35,25487.3,25.0,0.0,3,65,195,2749.5,56.16,2693.34,cycle_start,decay_50
adjust,28,1,3,2025-07-07,2025-07-10,PE,25050,2025-07-07T09:37:00+05:30,16.85,2025-07-08T09:15:00+05:30,15.1,25487.3,25449.8,25.0,0.0,3,65,195,341.25,53.16,288.09,decay_50,tp
adjust,28,2,4,2025-07-08,2025-07-10,CE,25850,2025-07-08T09:16:00+05:30,12.7,2025-07-08T11:23:00+05:30,6.35,25446.9,25435.2,11.98,0.0,3,65,195,1238.25,51.25,1187.0,reentry,tp
adjust,28,2,5,2025-07-08,2025-07-10,PE,25000,2025-07-08T09:16:00+05:30,12.7,2025-07-08T11:23:00+05:30,6.85,25446.9,25435.2,11.98,0.0,3,65,195,1140.75,51.3,1089.45,reentry,tp
adjust,28,3,6,2025-07-08,2025-07-10,CE,25800,2025-07-08T12:27:00+05:30,10.9,2025-07-09T09:31:00+05:30,7.1,25468.05,25484.4,11.07,0.0,3,65,195,741.0,50.82,690.18,reentry,tp
adjust,28,3,7,2025-07-08,2025-07-10,PE,25150,2025-07-08T12:27:00+05:30,12.6,2025-07-08T15:20:00+05:30,9.65,25468.05,25524.4,11.07,0.0,3,65,195,575.25,51.51,523.74,reentry,eod_gap
