entry_date,status,expiry_date,previous_trading_day,previous_close,spot_entry_timestamp,spot_entry_open,gap_points,strategy_direction,atm_strike,side,contract_file,direction,entry_timestamp,entry_open,exit_timestamp,exit_close,raw_points_pnl,raw_gross_pnl,slippage_points,slippage_loss,brokerage,net_pnl,remarks
2025-06-26,TRADED,2025-06-26,2025-06-25,25236.35,2025-06-26T09:15:00+05:30,25268.95,32.60,SHORT_STRADDLE,25250,CE,NIFTY_25250_CE_26_JUN_25.csv,SHORT,2025-06-26T09:15:00+05:30,70.0,2025-06-26T09:15:00+05:30,77.75,-7.75,-2015.00,4.00,1040.00,50.00,-3105.00,
2025-06-26,TRADED,2025-06-26,2025-06-25,25236.35,2025-06-26T09:15:00+05:30,25268.95,32.60,SHORT_STRADDLE,25250,PE,NIFTY_25250_PE_26_JUN_25.csv,SHORT,2025-06-26T09:15:00+05:30,58.0,2025-06-26T09:15:00+05:30,35.05,22.95,5967.00,4.00,1040.00,50.00,4877.00,
2025-06-27,TRADED,2025-07-03,2025-06-26,25530.4,2025-06-27T09:15:00+05:30,25576.65,46.25,SHORT_STRADDLE,25600,CE,NIFTY_25600_CE_03_JUL_25.csv,SHORT,2025-06-27T09:15:00+05:30,144.0,2025-06-27T09:15:00+05:30,184.8,-40.80,-10608.00,4.00,1040.00,50.00,-11698.00,
2025-06-27,TRADED,2025-07-03,2025-06-26,25530.4,2025-06-27T09:15:00+05:30,25576.65,46.25,SHORT_STRADDLE,25600,PE,NIFTY_25600_PE_03_JUL_25.csv,SHORT,2025-06-27T09:15:00+05:30,193.0,2025-06-27T09:15:00+05:30,147.4,45.60,11856.00,4.00,1040.00,50.00,10766.00,
2025-06-30,TRADED,2025-07-03,2025-06-27,25632.45,2025-06-30T09:15:00+05:30,25661.65,29.20,SHORT_STRADDLE,25650,CE,NIFTY_25650_CE_03_JUL_25.csv,SHORT,2025-06-30T09:15:00+05:30,142.0,2025-06-30T09:15:00+05:30,134.9,7.10,1846.00,4.00,1040.00,50.00,756.00,
2025-06-30,TRADED,2025-07-03,2025-06-27,25632.45,2025-06-30T09:15:00+05:30,25661.65,29.20,SHORT_STRADDLE,25650,PE,NIFTY_25650_PE_03_JUL_25.csv,SHORT,2025-06-30T09:15:00+05:30,120.0,2025-06-30T09:15:00+05:30,124.1,-4.10,-1066.00,4.00,1040.00,50.00,-2156.00,
2025-07-01,TRADED,2025-07-03,2025-06-30,25507.45,2025-07-01T09:15:00+05:30,25551.35,43.90,SHORT_STRADDLE,25550,CE,NIFTY_25550_CE_03_JUL_25.csv,SHORT,2025-07-01T09:15:00+05:30,119.6,2025-07-01T09:15:00+05:30,106.35,13.25,3445.00,4.00,1040.00,50.00,2355.00,
2025-07-01,TRADED,2025-07-03,2025-06-30,25507.45,2025-07-01T09:15:00+05:30,25551.35,43.90,SHORT_STRADDLE,25550,PE,NIFTY_25550_PE_03_JUL_25.csv,SHORT,2025-07-01T09:15:00+05:30,130.2,2025-07-01T09:15:00+05:30,138.5,-8.30,-2158.00,4.00,1040.00,50.00,-3248.00,
2025-07-02,TRADED,2025-07-03,2025-07-01,25533.0,2025-07-02T09:15:00+05:30,25588.3,55.30,SHORT_STRADDLE,25600,CE,NIFTY_25600_CE_03_JUL_25.csv,SHORT,2025-07-02T09:15:00+05:30,80.0,2025-07-02T09:15:00+05:30,74.9,5.10,1326.00,4.00,1040.00,50.00,236.00,
2025-07-02,TRADED,2025-07-03,2025-07-01,25533.0,2025-07-02T09:15:00+05:30,25588.3,55.30,SHORT_STRADDLE,25600,PE,NIFTY_25600_PE_03_JUL_25.csv,SHORT,2025-07-02T09:15:00+05:30,89.5,2025-07-02T09:15:00+05:30,88.7,0.80,208.00,4.00,1040.00,50.00,-882.00,
2025-07-03,TRADED,2025-07-03,2025-07-02,25442.85,2025-07-03T09:15:00+05:30,25505.1,62.25,SHORT_STRADDLE,25500,CE,NIFTY_25500_CE_03_JUL_25.csv,SHORT,2025-07-03T09:15:00+05:30,54.0,2025-07-03T09:15:00+05:30,43.45,10.55,2743.00,4.00,1040.00,50.00,1653.00,
2025-07-03,TRADED,2025-07-03,2025-07-02,25442.85,2025-07-03T09:15:00+05:30,25505.1,62.25,SHORT_STRADDLE,25500,PE,NIFTY_25500_PE_03_JUL_25.csv,SHORT,2025-07-03T09:15:00+05:30,69.0,2025-07-03T09:15:00+05:30,69.25,-0.25,-65.00,4.00,1040.00,50.00,-1155.00,
2025-07-04,TRADED,2025-07-10,2025-07-03,25397.4,2025-07-04T09:15:00+05:30,25428.85,31.45,SHORT_STRADDLE,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,SHORT,2025-07-04T09:15:00+05:30,160.0,2025-07-04T09:15:00+05:30,152.3,7.70,2002.00,4.00,1040.00,50.00,912.00,
2025-07-04,TRADED,2025-07-10,2025-07-03,25397.4,2025-07-04T09:15:00+05:30,25428.85,31.45,SHORT_STRADDLE,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,SHORT,2025-07-04T09:15:00+05:30,160.65,2025-07-04T09:15:00+05:30,158.6,2.05,533.00,4.00,1040.00,50.00,-557.00,
2025-07-07,TRADED,2025-07-10,2025-07-04,25467.8,2025-07-07T09:15:00+05:30,25450.45,-17.35,LONG_STRADDLE,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,LONG,2025-07-07T09:15:00+05:30,150.5,2025-07-07T09:15:00+05:30,110.75,-39.75,-10335.00,4.00,1040.00,50.00,-11425.00,
2025-07-07,TRADED,2025-07-10,2025-07-04,25467.8,2025-07-07T09:15:00+05:30,25450.45,-17.35,LONG_STRADDLE,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,LONG,2025-07-07T09:15:00+05:30,127.15,2025-07-07T09:15:00+05:30,141.35,14.20,3692.00,4.00,1040.00,50.00,2602.00,
2025-07-08,TRADED,2025-07-10,2025-07-07,25454.95,2025-07-08T09:15:00+05:30,25427.85,-27.10,LONG_STRADDLE,25450,CE,NIFTY_25450_CE_10_JUL_25.csv,LONG,2025-07-08T09:15:00+05:30,112.8,2025-07-08T09:15:00+05:30,111.6,-1.20,-312.00,4.00,1040.00,50.00,-1402.00,
2025-07-08,TRADED,2025-07-10,2025-07-07,25454.95,2025-07-08T09:15:00+05:30,25427.85,-27.10,LONG_STRADDLE,25450,PE,NIFTY_25450_PE_10_JUL_25.csv,LONG,2025-07-08T09:15:00+05:30,120.0,2025-07-08T09:15:00+05:30,106.95,-13.05,-3393.00,4.00,1040.00,50.00,-4483.00,
2025-07-09,TRADED,2025-07-10,2025-07-08,25523.1,2025-07-09T09:15:00+05:30,25514.6,-8.50,LONG_STRADDLE,25500,CE,NIFTY_25500_CE_10_JUL_25.csv,LONG,2025-07-09T09:15:00+05:30,111.0,2025-07-09T09:15:00+05:30,87.3,-23.70,-6162.00,4.00,1040.00,50.00,-7252.00,
2025-07-09,TRADED,2025-07-10,2025-07-08,25523.1,2025-07-09T09:15:00+05:30,25514.6,-8.50,LONG_STRADDLE,25500,PE,NIFTY_25500_PE_10_JUL_25.csv,LONG,2025-07-09T09:15:00+05:30,63.9,2025-07-09T09:15:00+05:30,65.85,1.95,507.00,4.00,1040.00,50.00,-583.00,
2025-07-10,TRADED,2025-07-10,2025-07-09,25464.65,2025-07-10T09:15:00+05:30,25511.65,47.00,SHORT_STRADDLE,25500,CE,NIFTY_25500_CE_10_JUL_25.csv,SHORT,2025-07-10T09:15:00+05:30,54.9,2025-07-10T09:15:00+05:30,42.9,12.00,3120.00,4.00,1040.00,50.00,2030.00,
2025-07-10,TRADED,2025-07-10,2025-07-09,25464.65,2025-07-10T09:15:00+05:30,25511.65,47.00,SHORT_STRADDLE,25500,PE,NIFTY_25500_PE_10_JUL_25.csv,SHORT,2025-07-10T09:15:00+05:30,62.8,2025-07-10T09:15:00+05:30,54.55,8.25,2145.00,4.00,1040.00,50.00,1055.00,
2025-07-11,TRADED,2025-07-17,2025-07-10,25348.15,2025-07-11T09:15:00+05:30,25255.5,-92.65,LONG_STRADDLE,25250,CE,NIFTY_25250_CE_17_JUL_25.csv,LONG,2025-07-11T09:15:00+05:30,174.15,2025-07-11T09:15:00+05:30,150.6,-23.55,-6123.00,4.00,1040.00,50.00,-7213.00,
2025-07-11,TRADED,2025-07-17,2025-07-10,25348.15,2025-07-11T09:15:00+05:30,25255.5,-92.65,LONG_STRADDLE,25250,PE,NIFTY_25250_PE_17_JUL_25.csv,LONG,2025-07-11T09:15:00+05:30,103.0,2025-07-11T09:15:00+05:30,115.15,12.15,3159.00,4.00,1040.00,50.00,2069.00,
2025-07-14,TRADED,2025-07-17,2025-07-11,25140.55,2025-07-14T09:15:00+05:30,25149.5,8.95,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_17_JUL_25.csv,SHORT,2025-07-14T09:15:00+05:30,130.0,2025-07-14T09:15:00+05:30,106.55,23.45,6097.00,4.00,1040.00,50.00,5007.00,
2025-07-14,TRADED,2025-07-17,2025-07-11,25140.55,2025-07-14T09:15:00+05:30,25149.5,8.95,SHORT_STRADDLE,25150,PE,NIFTY_25150_PE_17_JUL_25.csv,SHORT,2025-07-14T09:15:00+05:30,114.75,2025-07-14T09:15:00+05:30,123.65,-8.90,-2314.00,4.00,1040.00,50.00,-3404.00,
2025-07-15,TRADED,2025-07-17,2025-07-14,25087.1,2025-07-15T09:15:00+05:30,25089.5,2.40,SHORT_STRADDLE,25100,CE,NIFTY_25100_CE_17_JUL_25.csv,SHORT,2025-07-15T09:15:00+05:30,119.7,2025-07-15T09:15:00+05:30,131.9,-12.20,-3172.00,4.00,1040.00,50.00,-4262.00,
2025-07-15,TRADED,2025-07-17,2025-07-14,25087.1,2025-07-15T09:15:00+05:30,25089.5,2.40,SHORT_STRADDLE,25100,PE,NIFTY_25100_PE_17_JUL_25.csv,SHORT,2025-07-15T09:15:00+05:30,80.0,2025-07-15T09:15:00+05:30,64.7,15.30,3978.00,4.00,1040.00,50.00,2888.00,
2025-07-16,TRADED,2025-07-17,2025-07-15,25219.65,2025-07-16T09:15:00+05:30,25196.6,-23.05,LONG_STRADDLE,25200,CE,NIFTY_25200_CE_17_JUL_25.csv,LONG,2025-07-16T09:15:00+05:30,57.95,2025-07-16T09:15:00+05:30,55.6,-2.35,-611.00,4.00,1040.00,50.00,-1701.00,
2025-07-16,TRADED,2025-07-17,2025-07-15,25219.65,2025-07-16T09:15:00+05:30,25196.6,-23.05,LONG_STRADDLE,25200,PE,NIFTY_25200_PE_17_JUL_25.csv,LONG,2025-07-16T09:15:00+05:30,65.0,2025-07-16T09:15:00+05:30,73.4,8.40,2184.00,4.00,1040.00,50.00,1094.00,
2025-07-17,TRADED,2025-07-17,2025-07-16,25198.55,2025-07-17T09:15:00+05:30,25230.75,32.20,SHORT_STRADDLE,25250,CE,NIFTY_25250_CE_17_JUL_25.csv,SHORT,2025-07-17T09:15:00+05:30,34.05,2025-07-17T09:15:00+05:30,31.55,2.50,650.00,4.00,1040.00,50.00,-440.00,
2025-07-17,TRADED,2025-07-17,2025-07-16,25198.55,2025-07-17T09:15:00+05:30,25230.75,32.20,SHORT_STRADDLE,25250,PE,NIFTY_25250_PE_17_JUL_25.csv,SHORT,2025-07-17T09:15:00+05:30,62.0,2025-07-17T09:15:00+05:30,56.2,5.80,1508.00,4.00,1040.00,50.00,418.00,
2025-07-18,TRADED,2025-07-24,2025-07-17,25109.5,2025-07-18T09:15:00+05:30,25108.55,-0.95,LONG_STRADDLE,25100,CE,NIFTY_25100_CE_24_JUL_25.csv,LONG,2025-07-18T09:15:00+05:30,162.2,2025-07-18T09:15:00+05:30,148.3,-13.90,-3614.00,4.00,1040.00,50.00,-4704.00,
2025-07-18,TRADED,2025-07-24,2025-07-17,25109.5,2025-07-18T09:15:00+05:30,25108.55,-0.95,LONG_STRADDLE,25100,PE,NIFTY_25100_PE_24_JUL_25.csv,LONG,2025-07-18T09:15:00+05:30,109.0,2025-07-18T09:15:00+05:30,106.0,-3.00,-780.00,4.00,1040.00,50.00,-1870.00,
2025-07-21,TRADED,2025-07-24,2025-07-18,24967.45,2025-07-21T09:15:00+05:30,24999.0,31.55,SHORT_STRADDLE,25000,CE,NIFTY_25000_CE_24_JUL_25.csv,SHORT,2025-07-21T09:15:00+05:30,136.2,2025-07-21T09:15:00+05:30,101.7,34.50,8970.00,4.00,1040.00,50.00,7880.00,
2025-07-21,TRADED,2025-07-24,2025-07-18,24967.45,2025-07-21T09:15:00+05:30,24999.0,31.55,SHORT_STRADDLE,25000,PE,NIFTY_25000_PE_24_JUL_25.csv,SHORT,2025-07-21T09:15:00+05:30,120.0,2025-07-21T09:15:00+05:30,125.8,-5.80,-1508.00,4.00,1040.00,50.00,-2598.00,
2025-07-22,TRADED,2025-07-24,2025-07-21,25093.3,2025-07-22T09:15:00+05:30,25166.65,73.35,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_24_JUL_25.csv,SHORT,2025-07-22T09:15:00+05:30,84.4,2025-07-22T09:15:00+05:30,93.5,-9.10,-2366.00,4.00,1040.00,50.00,-3456.00,
2025-07-22,TRADED,2025-07-24,2025-07-21,25093.3,2025-07-22T09:15:00+05:30,25166.65,73.35,SHORT_STRADDLE,25150,PE,NIFTY_25150_PE_24_JUL_25.csv,SHORT,2025-07-22T09:15:00+05:30,85.0,2025-07-22T09:15:00+05:30,75.6,9.40,2444.00,4.00,1040.00,50.00,1354.00,
2025-07-23,TRADED,2025-07-24,2025-07-22,25064.9,2025-07-23T09:15:00+05:30,25139.35,74.45,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_24_JUL_25.csv,SHORT,2025-07-23T09:15:00+05:30,53.3,2025-07-23T09:15:00+05:30,54.15,-0.85,-221.00,4.00,1040.00,50.00,-1311.00,
2025-07-23,TRADED,2025-07-24,2025-07-22,25064.9,2025-07-23T09:15:00+05:30,25139.35,74.45,SHORT_STRADDLE,25150,PE,NIFTY_25150_PE_24_JUL_25.csv,SHORT,2025-07-23T09:15:00+05:30,78.2,2025-07-23T09:15:00+05:30,69.3,8.90,2314.00,4.00,1040.00,50.00,1224.00,
2025-07-24,TRADED,2025-07-24,2025-07-23,25209.2,2025-07-24T09:15:00+05:30,25243.3,34.10,SHORT_STRADDLE,25250,CE,NIFTY_25250_CE_24_JUL_25.csv,SHORT,2025-07-24T09:15:00+05:30,39.8,2025-07-24T09:15:00+05:30,28.55,11.25,2925.00,4.00,1040.00,50.00,1835.00,
2025-07-24,TRADED,2025-07-24,2025-07-23,25209.2,2025-07-24T09:15:00+05:30,25243.3,34.10,SHORT_STRADDLE,25250,PE,NIFTY_25250_PE_24_JUL_25.csv,SHORT,2025-07-24T09:15:00+05:30,52.0,2025-07-24T09:15:00+05:30,55.7,-3.70,-962.00,4.00,1040.00,50.00,-2052.00,
2025-07-25,TRADED,2025-07-31,2025-07-24,25051.9,2025-07-25T09:15:00+05:30,24994.85,-57.05,LONG_STRADDLE,25000,CE,NIFTY_25000_CE_31_JUL_25.csv,LONG,2025-07-25T09:15:00+05:30,148.2,2025-07-25T09:15:00+05:30,109.25,-38.95,-10127.00,4.00,1040.00,50.00,-11217.00,
2025-07-25,TRADED,2025-07-31,2025-07-24,25051.9,2025-07-25T09:15:00+05:30,24994.85,-57.05,LONG_STRADDLE,25000,PE,NIFTY_25000_PE_31_JUL_25.csv,LONG,2025-07-25T09:15:00+05:30,97.0,2025-07-25T09:15:00+05:30,137.55,40.55,10543.00,4.00,1040.00,50.00,9453.00,
2025-07-28,TRADED,2025-07-31,2025-07-25,24832.2,2025-07-28T09:15:00+05:30,24782.45,-49.75,LONG_STRADDLE,24800,CE,NIFTY_24800_CE_31_JUL_25.csv,LONG,2025-07-28T09:15:00+05:30,126.0,2025-07-28T09:15:00+05:30,101.6,-24.40,-6344.00,4.00,1040.00,50.00,-7434.00,
2025-07-28,TRADED,2025-07-31,2025-07-25,24832.2,2025-07-28T09:15:00+05:30,24782.45,-49.75,LONG_STRADDLE,24800,PE,NIFTY_24800_PE_31_JUL_25.csv,LONG,2025-07-28T09:15:00+05:30,98.45,2025-07-28T09:15:00+05:30,133.8,35.35,9191.00,4.00,1040.00,50.00,8101.00,
2025-07-29,TRADED,2025-07-31,2025-07-28,24673.95,2025-07-29T09:15:00+05:30,24614.2,-59.75,LONG_STRADDLE,24600,CE,NIFTY_24600_CE_31_JUL_25.csv,LONG,2025-07-29T09:15:00+05:30,141.0,2025-07-29T09:15:00+05:30,140.05,-0.95,-247.00,4.00,1040.00,50.00,-1337.00,
2025-07-29,TRADED,2025-07-31,2025-07-28,24673.95,2025-07-29T09:15:00+05:30,24614.2,-59.75,LONG_STRADDLE,24600,PE,NIFTY_24600_PE_31_JUL_25.csv,LONG,2025-07-29T09:15:00+05:30,75.0,2025-07-29T09:15:00+05:30,75.55,0.55,143.00,4.00,1040.00,50.00,-947.00,
2025-07-30,TRADED,2025-07-31,2025-07-29,24830.4,2025-07-30T09:15:00+05:30,24890.4,60.00,SHORT_STRADDLE,24900,CE,NIFTY_24900_CE_31_JUL_25.csv,SHORT,2025-07-30T09:15:00+05:30,52.35,2025-07-30T09:15:00+05:30,43.4,8.95,2327.00,4.00,1040.00,50.00,1237.00,
2025-07-30,TRADED,2025-07-31,2025-07-29,24830.4,2025-07-30T09:15:00+05:30,24890.4,60.00,SHORT_STRADDLE,24900,PE,NIFTY_24900_PE_31_JUL_25.csv,SHORT,2025-07-30T09:15:00+05:30,65.0,2025-07-30T09:15:00+05:30,121.4,-56.40,-14664.00,4.00,1040.00,50.00,-15754.00,
2025-07-31,TRADED,2025-07-31,2025-07-30,24844.55,2025-07-31T09:15:00+05:30,24642.25,-202.30,LONG_STRADDLE,24650,CE,NIFTY_24650_CE_31_JUL_25.csv,LONG,2025-07-31T09:15:00+05:30,107.7,2025-07-31T09:15:00+05:30,87.5,-20.20,-5252.00,4.00,1040.00,50.00,-6342.00,
2025-07-31,TRADED,2025-07-31,2025-07-30,24844.55,2025-07-31T09:15:00+05:30,24642.25,-202.30,LONG_STRADDLE,24650,PE,NIFTY_24650_PE_31_JUL_25.csv,LONG,2025-07-31T09:15:00+05:30,51.95,2025-07-31T09:15:00+05:30,53.15,1.20,312.00,4.00,1040.00,50.00,-778.00,
2025-08-01,TRADED,2025-08-07,2025-07-31,24765.6,2025-08-01T09:15:00+05:30,24734.9,-30.70,LONG_STRADDLE,24750,CE,NIFTY_24750_CE_07_AUG_25.csv,LONG,2025-08-01T09:15:00+05:30,162.65,2025-08-01T09:15:00+05:30,133.6,-29.05,-7553.00,4.00,1040.00,50.00,-8643.00,
2025-08-01,TRADED,2025-08-07,2025-07-31,24765.6,2025-08-01T09:15:00+05:30,24734.9,-30.70,LONG_STRADDLE,24750,PE,NIFTY_24750_PE_07_AUG_25.csv,LONG,2025-08-01T09:15:00+05:30,150.0,2025-08-01T09:15:00+05:30,164.05,14.05,3653.00,4.00,1040.00,50.00,2563.00,
2025-08-04,TRADED,2025-08-07,2025-08-01,24572.15,2025-08-04T09:15:00+05:30,24596.05,23.90,SHORT_STRADDLE,24600,CE,NIFTY_24600_CE_07_AUG_25.csv,SHORT,2025-08-04T09:15:00+05:30,140.15,2025-08-04T09:15:00+05:30,151.2,-11.05,-2873.00,4.00,1040.00,50.00,-3963.00,
2025-08-04,TRADED,2025-08-07,2025-08-01,24572.15,2025-08-04T09:15:00+05:30,24596.05,23.90,SHORT_STRADDLE,24600,PE,NIFTY_24600_PE_07_AUG_25.csv,SHORT,2025-08-04T09:15:00+05:30,151.2,2025-08-04T09:15:00+05:30,124.05,27.15,7059.00,4.00,1040.00,50.00,5969.00,
2025-08-05,TRADED,2025-08-07,2025-08-04,24726.9,2025-08-05T09:15:00+05:30,24720.25,-6.65,LONG_STRADDLE,24700,CE,NIFTY_24700_CE_07_AUG_25.csv,LONG,2025-08-05T09:15:00+05:30,131.1,2025-08-05T09:15:00+05:30,114.25,-16.85,-4381.00,4.00,1040.00,50.00,-5471.00,
2025-08-05,TRADED,2025-08-07,2025-08-04,24726.9,2025-08-05T09:15:00+05:30,24720.25,-6.65,LONG_STRADDLE,24700,PE,NIFTY_24700_PE_07_AUG_25.csv,LONG,2025-08-05T09:15:00+05:30,99.0,2025-08-05T09:15:00+05:30,102.7,3.70,962.00,4.00,1040.00,50.00,-128.00,
2025-08-06,TRADED,2025-08-07,2025-08-05,24649.5,2025-08-06T09:15:00+05:30,24641.35,-8.15,LONG_STRADDLE,24650,CE,NIFTY_24650_CE_07_AUG_25.csv,LONG,2025-08-06T09:15:00+05:30,86.95,2025-08-06T09:15:00+05:30,82.4,-4.55,-1183.00,4.00,1040.00,50.00,-2273.00,
2025-08-06,TRADED,2025-08-07,2025-08-05,24649.5,2025-08-06T09:15:00+05:30,24641.35,-8.15,LONG_STRADDLE,24650,PE,NIFTY_24650_PE_07_AUG_25.csv,LONG,2025-08-06T09:15:00+05:30,93.0,2025-08-06T09:15:00+05:30,88.55,-4.45,-1157.00,4.00,1040.00,50.00,-2247.00,
2025-08-07,TRADED,2025-08-07,2025-08-06,24569.6,2025-08-07T09:15:00+05:30,24464.2,-105.40,LONG_STRADDLE,24450,CE,NIFTY_24450_CE_07_AUG_25.csv,LONG,2025-08-07T09:15:00+05:30,95.0,2025-08-07T09:15:00+05:30,93.9,-1.10,-286.00,4.00,1040.00,50.00,-1376.00,
2025-08-07,TRADED,2025-08-07,2025-08-06,24569.6,2025-08-07T09:15:00+05:30,24464.2,-105.40,LONG_STRADDLE,24450,PE,NIFTY_24450_PE_07_AUG_25.csv,LONG,2025-08-07T09:15:00+05:30,44.0,2025-08-07T09:15:00+05:30,35.4,-8.60,-2236.00,4.00,1040.00,50.00,-3326.00,
2025-08-08,TRADED,2025-08-14,2025-08-07,24626.65,2025-08-08T09:15:00+05:30,24544.25,-82.40,LONG_STRADDLE,24550,CE,NIFTY_24550_CE_14_AUG_25.csv,LONG,2025-08-08T09:15:00+05:30,175.2,2025-08-08T09:15:00+05:30,156.8,-18.40,-4784.00,4.00,1040.00,50.00,-5874.00,
2025-08-08,TRADED,2025-08-14,2025-08-07,24626.65,2025-08-08T09:15:00+05:30,24544.25,-82.40,LONG_STRADDLE,24550,PE,NIFTY_24550_PE_14_AUG_25.csv,LONG,2025-08-08T09:15:00+05:30,110.0,2025-08-08T09:15:00+05:30,104.75,-5.25,-1365.00,4.00,1040.00,50.00,-2455.00,
2025-08-11,TRADED,2025-08-14,2025-08-08,24350.85,2025-08-11T09:15:00+05:30,24371.5,20.65,SHORT_STRADDLE,24350,CE,NIFTY_24350_CE_14_AUG_25.csv,SHORT,2025-08-11T09:15:00+05:30,152.45,2025-08-11T09:15:00+05:30,140.7,11.75,3055.00,4.00,1040.00,50.00,1965.00,
2025-08-11,TRADED,2025-08-14,2025-08-08,24350.85,2025-08-11T09:15:00+05:30,24371.5,20.65,SHORT_STRADDLE,24350,PE,NIFTY_24350_PE_14_AUG_25.csv,SHORT,2025-08-11T09:15:00+05:30,105.0,2025-08-11T09:15:00+05:30,110.15,-5.15,-1339.00,4.00,1040.00,50.00,-2429.00,
2025-08-12,TRADED,2025-08-14,2025-08-11,24562.15,2025-08-12T09:15:00+05:30,24563.35,1.20,SHORT_STRADDLE,24550,CE,NIFTY_24550_CE_14_AUG_25.csv,SHORT,2025-08-12T09:15:00+05:30,118.2,2025-08-12T09:15:00+05:30,101.3,16.90,4394.00,4.00,1040.00,50.00,3304.00,
2025-08-12,TRADED,2025-08-14,2025-08-11,24562.15,2025-08-12T09:15:00+05:30,24563.35,1.20,SHORT_STRADDLE,24550,PE,NIFTY_24550_PE_14_AUG_25.csv,SHORT,2025-08-12T09:15:00+05:30,92.0,2025-08-12T09:15:00+05:30,91.0,1.00,260.00,4.00,1040.00,50.00,-830.00,
2025-08-13,TRADED,2025-08-14,2025-08-12,24485.85,2025-08-13T09:15:00+05:30,24586.2,100.35,SHORT_STRADDLE,24600,CE,NIFTY_24600_CE_14_AUG_25.csv,SHORT,2025-08-13T09:15:00+05:30,63.8,2025-08-13T09:15:00+05:30,73.45,-9.65,-2509.00,4.00,1040.00,50.00,-3599.00,
2025-08-13,TRADED,2025-08-14,2025-08-12,24485.85,2025-08-13T09:15:00+05:30,24586.2,100.35,SHORT_STRADDLE,24600,PE,NIFTY_24600_PE_14_AUG_25.csv,SHORT,2025-08-13T09:15:00+05:30,89.2,2025-08-13T09:15:00+05:30,74.55,14.65,3809.00,4.00,1040.00,50.00,2719.00,
2025-08-14,TRADED,2025-08-14,2025-08-13,24630.4,2025-08-14T09:15:00+05:30,24607.25,-23.15,LONG_STRADDLE,24600,CE,NIFTY_24600_CE_14_AUG_25.csv,LONG,2025-08-14T09:15:00+05:30,80.2,2025-08-14T09:15:00+05:30,78.8,-1.40,-364.00,4.00,1040.00,50.00,-1454.00,
2025-08-14,TRADED,2025-08-14,2025-08-13,24630.4,2025-08-14T09:15:00+05:30,24607.25,-23.15,LONG_STRADDLE,24600,PE,NIFTY_24600_PE_14_AUG_25.csv,LONG,2025-08-14T09:15:00+05:30,36.2,2025-08-14T09:15:00+05:30,35.85,-0.35,-91.00,4.00,1040.00,50.00,-1181.00,
2025-08-18,TRADED,2025-08-21,2025-08-14,24616.05,2025-08-18T09:15:00+05:30,24938.2,322.15,SHORT_STRADDLE,24950,CE,NIFTY_24950_CE_21_AUG_25.csv,SHORT,2025-08-18T09:15:00+05:30,102.6,2025-08-18T09:15:00+05:30,139.8,-37.20,-9672.00,4.00,1040.00,50.00,-10762.00,
2025-08-18,TRADED,2025-08-21,2025-08-14,24616.05,2025-08-18T09:15:00+05:30,24938.2,322.15,SHORT_STRADDLE,24950,PE,NIFTY_24950_PE_21_AUG_25.csv,SHORT,2025-08-18T09:15:00+05:30,138.2,2025-08-18T09:15:00+05:30,135.25,2.95,767.00,4.00,1040.00,50.00,-323.00,
2025-08-19,TRADED,2025-08-21,2025-08-18,24884.05,2025-08-19T09:15:00+05:30,24891.35,7.30,SHORT_STRADDLE,24900,CE,NIFTY_24900_CE_21_AUG_25.csv,SHORT,2025-08-19T09:15:00+05:30,130.65,2025-08-19T09:15:00+05:30,102.35,28.30,7358.00,4.00,1040.00,50.00,6268.00,
2025-08-19,TRADED,2025-08-21,2025-08-18,24884.05,2025-08-19T09:15:00+05:30,24891.35,7.30,SHORT_STRADDLE,24900,PE,NIFTY_24900_PE_21_AUG_25.csv,SHORT,2025-08-19T09:15:00+05:30,86.0,2025-08-19T09:15:00+05:30,92.8,-6.80,-1768.00,4.00,1040.00,50.00,-2858.00,
2025-08-20,TRADED,2025-08-21,2025-08-19,24989.7,2025-08-20T09:15:00+05:30,24965.8,-23.90,LONG_STRADDLE,24950,CE,NIFTY_24950_CE_21_AUG_25.csv,LONG,2025-08-20T09:15:00+05:30,98.2,2025-08-20T09:15:00+05:30,75.0,-23.20,-6032.00,4.00,1040.00,50.00,-7122.00,
2025-08-20,TRADED,2025-08-21,2025-08-19,24989.7,2025-08-20T09:15:00+05:30,24965.8,-23.90,LONG_STRADDLE,24950,PE,NIFTY_24950_PE_21_AUG_25.csv,LONG,2025-08-20T09:15:00+05:30,63.0,2025-08-20T09:15:00+05:30,70.35,7.35,1911.00,4.00,1040.00,50.00,821.00,
2025-08-21,TRADED,2025-08-21,2025-08-20,25047.15,2025-08-21T09:15:00+05:30,25142.0,94.85,SHORT_STRADDLE,25150,CE,NIFTY_25150_CE_21_AUG_25.csv,SHORT,2025-08-21T09:15:00+05:30,35.0,2025-08-21T09:15:00+05:30,23.25,11.75,3055.00,4.00,1040.00,50.00,1965.00,
