entry_date,status,skip_reason,active_expiry,spot_atm_timestamp,spot_atm_open,atm_strike,sell_ce_strike,sell_ce_entry_timestamp,sell_ce_entry_open,sell_ce_exit_timestamp,sell_ce_exit_open,sell_pe_strike,sell_pe_entry_timestamp,sell_pe_entry_open,sell_pe_exit_timestamp,sell_pe_exit_open,buy_ce_strike,buy_ce_entry_timestamp,buy_ce_entry_open,buy_ce_exit_timestamp,buy_ce_exit_open,buy_pe_strike,buy_pe_entry_timestamp,buy_pe_entry_open,buy_pe_exit_timestamp,buy_pe_exit_open,lot_size,num_lots,total_qty,net_entry_credit_points,gross_pnl,brokerage,net_pnl,remarks
2022-05-19,TRADED,,2022-05-19,2022-05-19T09:15:00+05:30,15917.4,15900,16150,2022-05-19T09:20:00+05:30,5.35,2022-05-19T15:20:00+05:30,0.05,15650,2022-05-19T09:20:00+05:30,13.0,2022-05-19T15:20:00+05:30,0.05,16350,2022-05-19T09:20:00+05:30,1.95,2022-05-19T15:20:00+05:30,0.05,15450,2022-05-19T09:20:00+05:30,3.75,2022-05-19T15:20:00+05:30,0.05,50,6,300,12.65,1395.00,200.00,1195.00,
2022-05-20,TRADED,,2022-05-26,2022-05-20T09:15:00+05:30,16043.8,16050,16300,2022-05-20T09:20:00+05:30,81.6,2022-05-20T15:20:00+05:30,149.15,15800,2022-05-20T09:20:00+05:30,93.15,2022-05-20T15:20:00+05:30,51.25,16500,2022-05-20T09:20:00+05:30,36.05,2022-05-20T15:20:00+05:30,68.5,15600,2022-05-20T09:20:00+05:30,53.15,2022-05-20T15:20:00+05:30,29.3,50,6,300,85.55,-7515.00,200.00,-7715.00,
2022-05-23,TRADED,,2022-05-26,2022-05-23T09:15:00+05:30,16291.0,16300,16550,2022-05-23T09:20:00+05:30,59.45,2022-05-23T15:20:00+05:30,27.85,16050,2022-05-23T09:20:00+05:30,112.75,2022-05-23T15:20:00+05:30,98.7,16750,2022-05-23T09:20:00+05:30,23.4,2022-05-23T15:20:00+05:30,8.0,15850,2022-05-23T09:20:00+05:30,63.0,2022-05-23T15:20:00+05:30,50.55,50,6,300,85.80,2940.00,200.00,2740.00,
2022-05-24,TRADED,,2022-05-26,2022-05-24T09:15:00+05:30,16225.5,16250,16500,2022-05-24T09:20:00+05:30,38.95,2022-05-24T15:20:00+05:30,11.0,16000,2022-05-24T09:20:00+05:30,78.95,2022-05-24T15:20:00+05:30,88.35,16700,2022-05-24T09:20:00+05:30,10.75,2022-05-24T15:20:00+05:30,3.2,15800,2022-05-24T09:20:00+05:30,39.65,2022-05-24T15:20:00+05:30,39.4,50,6,300,67.50,825.00,200.00,625.00,
2022-05-25,TRADED,,2022-05-26,2022-05-25T09:15:00+05:30,16196.3,16200,16450,2022-05-25T09:20:00+05:30,20.7,2022-05-25T15:20:00+05:30,3.6,15950,2022-05-25T09:20:00+05:30,30.5,2022-05-25T15:20:00+05:30,66.85,16650,2022-05-25T09:20:00+05:30,4.1,2022-05-25T15:20:00+05:30,1.9,15750,2022-05-25T09:20:00+05:30,10.2,2022-05-25T15:20:00+05:30,18.7,50,6,300,36.90,-6285.00,200.00,-6485.00,
2022-05-26,TRADED,,2022-05-26,2022-05-26T09:15:00+05:30,16105.0,16100,16350,2022-05-26T09:20:00+05:30,2.6,2022-05-26T15:20:00+05:30,0.15,15850,2022-05-26T09:20:00+05:30,7.4,2022-05-26T15:20:00+05:30,0.05,16550,2022-05-26T09:20:00+05:30,1.1,2022-05-26T15:20:00+05:30,0.05,15650,2022-05-26T09:20:00+05:30,1.45,2022-05-26T15:20:00+05:30,0.05,50,6,300,7.45,-195.00,200.00,-395.00,
2022-05-27,TRADED,,2022-06-02,2022-05-27T09:15:00+05:30,16296.6,16300,16550,2022-05-27T09:20:00+05:30,74.6,2022-05-27T15:20:00+05:30,69.9,16050,2022-05-27T09:20:00+05:30,101.45,2022-05-27T15:20:00+05:30,67.85,16750,2022-05-27T09:20:00+05:30,30.6,2022-05-27T15:20:00+05:30,24.95,15850,2022-05-27T09:20:00+05:30,56.15,2022-05-27T15:20:00+05:30,34.2,50,6,300,89.30,810.00,200.00,610.00,
2022-05-30,TRADED,,2022-06-02,2022-05-30T09:15:00+05:30,16527.9,16550,16800,2022-05-30T09:20:00+05:30,34.05,2022-05-30T15:20:00+05:30,62.7,16300,2022-05-30T09:20:00+05:30,60.3,2022-05-30T15:20:00+05:30,33.65,17000,2022-05-30T09:20:00+05:30,8.85,2022-05-30T15:20:00+05:30,17.65,16100,2022-05-30T09:20:00+05:30,27.55,2022-05-30T15:20:00+05:30,16.2,50,6,300,57.95,-3765.00,200.00,-3965.00,
2022-05-31,TRADED,,2022-06-02,2022-05-31T09:15:00+05:30,16578.4,16600,16850,2022-05-31T09:20:00+05:30,27.6,2022-05-31T15:20:00+05:30,16.1,16350,2022-05-31T09:20:00+05:30,47.8,2022-05-31T15:20:00+05:30,48.05,17050,2022-05-31T09:20:00+05:30,6.15,2022-05-31T15:20:00+05:30,3.4,16150,2022-05-31T09:20:00+05:30,21.4,2022-05-31T15:20:00+05:30,20.05,50,6,300,47.85,-255.00,200.00,-455.00,
2022-06-01,TRADED,,2022-06-02,2022-06-01T09:15:00+05:30,16594.4,16600,16850,2022-06-01T09:20:00+05:30,26.15,2022-06-01T15:20:00+05:30,4.45,16350,2022-06-01T09:20:00+05:30,25.05,2022-06-01T15:20:00+05:30,20.45,17050,2022-06-01T09:20:00+05:30,4.95,2022-06-01T15:20:00+05:30,1.7,16150,2022-06-01T09:20:00+05:30,9.15,2022-06-01T15:20:00+05:30,4.3,50,6,300,37.10,3060.00,200.00,2860.00,
2022-06-02,TRADED,,2022-06-02,2022-06-02T09:15:00+05:30,16481.7,16500,16750,2022-06-02T09:20:00+05:30,1.9,2022-06-02T15:20:00+05:30,0.05,16250,2022-06-02T09:20:00+05:30,7.8,2022-06-02T15:20:00+05:30,0.15,16950,2022-06-02T09:20:00+05:30,1.15,2022-06-02T15:20:00+05:30,0.05,16050,2022-06-02T09:20:00+05:30,1.5,2022-06-02T15:20:00+05:30,0.05,50,6,300,7.05,-315.00,200.00,-515.00,
2022-06-03,TRADED,,2022-06-09,2022-06-03T09:15:00+05:30,16761.7,16750,17000,2022-06-03T09:20:00+05:30,69.35,2022-06-03T15:20:00+05:30,29.05,16500,2022-06-03T09:20:00+05:30,67.7,2022-06-03T15:20:00+05:30,103.45,17200,2022-06-03T09:20:00+05:30,25.8,2022-06-03T15:20:00+05:30,9.05,16300,2022-06-03T09:20:00+05:30,32.85,2022-06-03T15:20:00+05:30,48.65,50,6,300,78.40,-1320.00,200.00,-1520.00,
2022-06-06,TRADED,,2022-06-09,2022-06-06T09:15:00+05:30,16530.7,16550,16800,2022-06-06T09:20:00+05:30,51.25,2022-06-06T15:20:00+05:30,42.6,16300,2022-06-06T09:20:00+05:30,51.1,2022-06-06T15:20:00+05:30,40.8,17000,2022-06-06T09:20:00+05:30,16.75,2022-06-06T15:20:00+05:30,11.3,16100,2022-06-06T09:20:00+05:30,22.0,2022-06-06T15:20:00+05:30,15.4,50,6,300,63.60,-330.00,200.00,-530.00,
2022-06-07,TRADED,,2022-06-09,2022-06-07T09:15:00+05:30,16469.6,16450,16700,2022-06-07T09:20:00+05:30,28.7,2022-06-07T15:20:00+05:30,19.15,16200,2022-06-07T09:20:00+05:30,41.9,2022-06-07T15:20:00+05:30,33.5,16900,2022-06-07T09:20:00+05:30,7.95,2022-06-07T15:20:00+05:30,4.2,16000,2022-06-07T09:20:00+05:30,13.75,2022-06-07T15:20:00+05:30,8.95,50,6,300,48.90,420.00,200.00,220.00,
2022-06-08,TRADED,,2022-06-09,2022-06-08T09:15:00+05:30,16474.9,16450,16700,2022-06-08T09:20:00+05:30,19.25,2022-06-08T15:20:00+05:30,2.65,16200,2022-06-08T09:20:00+05:30,32.35,2022-06-08T15:20:00+05:30,20.5,16900,2022-06-08T09:20:00+05:30,4.2,2022-06-08T15:20:00+05:30,1.5,16000,2022-06-08T09:20:00+05:30,8.6,2022-06-08T15:20:00+05:30,3.05,50,6,300,38.80,3660.00,200.00,3460.00,
2022-06-09,TRADED,,2022-06-09,2022-06-09T09:15:00+05:30,16263.8,16250,16500,2022-06-09T09:20:00+05:30,3.55,2022-06-09T15:20:00+05:30,0.1,16000,2022-06-09T09:20:00+05:30,1.95,2022-06-09T15:20:00+05:30,0.05,16700,2022-06-09T09:20:00+05:30,1.25,2022-06-09T15:20:00+05:30,0.05,15800,2022-06-09T09:20:00+05:30,0.6,2022-06-09T15:20:00+05:30,0.05,50,6,300,3.65,-1320.00,200.00,-1520.00,
2022-06-10,TRADED,,2022-06-16,2022-06-10T09:15:00+05:30,16284.0,16300,16550,2022-06-10T09:20:00+05:30,56.15,2022-06-10T15:20:00+05:30,36.0,16050,2022-06-10T09:20:00+05:30,66.45,2022-06-10T15:20:00+05:30,93.3,16750,2022-06-10T09:20:00+05:30,19.6,2022-06-10T15:20:00+05:30,12.35,15850,2022-06-10T09:20:00+05:30,31.2,2022-06-10T15:20:00+05:30,43.65,50,6,300,71.80,-2850.00,200.00,-3050.00,
2022-06-13,TRADED,,2022-06-16,2022-06-13T09:15:00+05:30,15877.5,15900,16150,2022-06-13T09:20:00+05:30,43.45,2022-06-13T15:20:00+05:30,28.55,15650,2022-06-13T09:20:00+05:30,86.75,2022-06-13T15:20:00+05:30,98.25,16350,2022-06-13T09:20:00+05:30,16.5,2022-06-13T15:20:00+05:30,11.5,15450,2022-06-13T09:20:00+05:30,42.7,2022-06-13T15:20:00+05:30,47.65,50,6,300,71.00,-1395.00,200.00,-1595.00,
2022-06-14,TRADED,,2022-06-16,2022-06-14T09:15:00+05:30,15674.2,15650,15900,2022-06-14T09:20:00+05:30,70.8,2022-06-14T15:20:00+05:30,62.55,15400,2022-06-14T09:20:00+05:30,36.75,2022-06-14T15:20:00+05:30,25.05,16100,2022-06-14T09:20:00+05:30,25.05,2022-06-14T15:20:00+05:30,19.95,15200,2022-06-14T09:20:00+05:30,16.25,2022-06-14T15:20:00+05:30,8.4,50,6,300,66.25,-300.00,200.00,-500.00,
2022-06-15,TRADED,,2022-06-16,2022-06-15T09:15:00+05:30,15729.2,15750,16000,2022-06-15T09:20:00+05:30,28.7,2022-06-15T15:20:00+05:30,17.2,15500,2022-06-15T09:20:00+05:30,35.9,2022-06-15T15:20:00+05:30,41.35,16200,2022-06-15T09:20:00+05:30,8.75,2022-06-15T15:20:00+05:30,3.55,15300,2022-06-15T09:20:00+05:30,11.25,2022-06-15T15:20:00+05:30,12.9,50,6,300,44.60,-1650.00,200.00,-1850.00,
2022-06-16,TRADED,,2022-06-16,2022-06-16T09:15:00+05:30,15832.2,15850,16100,2022-06-16T09:20:00+05:30,1.95,2022-06-16T15:20:00+05:30,0.1,15600,2022-06-16T09:20:00+05:30,3.9,2022-06-16T15:20:00+05:30,238.2,16300,2022-06-16T09:20:00+05:30,0.95,2022-06-16T15:20:00+05:30,0.05,15400,2022-06-16T09:20:00+05:30,1.4,2022-06-16T15:20:00+05:30,38.25,50,6,300,3.50,-61350.00,200.00,-61550.00,
2022-06-17,TRADED,,2022-06-23,2022-06-17T09:15:00+05:30,15272.7,15250,15500,2022-06-17T09:20:00+05:30,110.0,2022-06-17T15:20:00+05:30,93.15,15000,2022-06-17T09:20:00+05:30,101.95,2022-06-17T15:20:00+05:30,92.8,15700,2022-06-17T09:20:00+05:30,50.85,2022-06-17T15:20:00+05:30,37.0,14800,2022-06-17T09:20:00+05:30,61.85,2022-06-17T15:20:00+05:30,55.35,50,6,300,99.25,-705.00,200.00,-905.00,
2022-06-20,TRADED,,2022-06-23,2022-06-20T09:15:00+05:30,15334.5,15350,15600,2022-06-20T09:20:00+05:30,57.1,2022-06-20T15:20:00+05:30,43.1,15100,2022-06-20T09:20:00+05:30,88.85,2022-06-20T15:20:00+05:30,59.7,15800,2022-06-20T09:20:00+05:30,18.95,2022-06-20T15:20:00+05:30,10.1,14900,2022-06-20T09:20:00+05:30,49.05,2022-06-20T15:20:00+05:30,30.4,50,6,300,77.95,2295.00,200.00,2095.00,
2022-06-21,TRADED,,2022-06-23,2022-06-21T09:15:00+05:30,15456.0,15450,15700,2022-06-21T09:20:00+05:30,31.55,2022-06-21T15:20:00+05:30,73.7,15200,2022-06-21T09:20:00+05:30,42.4,2022-06-21T15:20:00+05:30,15.05,15900,2022-06-21T09:20:00+05:30,6.7,2022-06-21T15:20:00+05:30,16.35,15000,2022-06-21T09:20:00+05:30,19.75,2022-06-21T15:20:00+05:30,7.3,50,6,300,47.50,-7680.00,200.00,-7880.00,
2022-06-22,TRADED,,2022-06-23,2022-06-22T09:15:00+05:30,15545.7,15550,15800,2022-06-22T09:20:00+05:30,8.2,2022-06-22T15:20:00+05:30,2.35,15300,2022-06-22T09:20:00+05:30,29.8,2022-06-22T15:20:00+05:30,41.4,16000,2022-06-22T09:20:00+05:30,2.85,2022-06-22T15:20:00+05:30,1.55,15100,2022-06-22T09:20:00+05:30,11.6,2022-06-22T15:20:00+05:30,11.35,50,6,300,23.55,-4590.00,200.00,-4790.00,
2022-06-23,TRADED,,2022-06-23,2022-06-23T09:15:00+05:30,15451.5,15450,15700,2022-06-23T09:20:00+05:30,3.85,2022-06-23T15:20:00+05:30,0.05,15200,2022-06-23T09:20:00+05:30,6.2,2022-06-23T15:20:00+05:30,0.05,15900,2022-06-23T09:20:00+05:30,1.25,2022-06-23T15:20:00+05:30,0.1,15000,2022-06-23T09:20:00+05:30,1.6,2022-06-23T15:20:00+05:30,0.05,50,6,300,7.20,-225.00,200.00,-425.00,
2022-06-24,TRADED,,2022-06-30,2022-06-24T09:15:00+05:30,15657.4,15650,15900,2022-06-24T09:20:00+05:30,85.9,2022-06-24T15:20:00+05:30,70.4,15400,2022-06-24T09:20:00+05:30,69.8,2022-06-24T15:20:00+05:30,56.3,16100,2022-06-24T09:20:00+05:30,33.75,2022-06-24T15:20:00+05:30,24.55,15200,2022-06-24T09:20:00+05:30,36.85,2022-06-24T15:20:00+05:30,27.85,50,6,300,85.10,840.00,200.00,640.00,
2022-06-27,TRADED,,2022-06-30,2022-06-27T09:15:00+05:30,15926.2,15950,16200,2022-06-27T09:20:00+05:30,28.6,2022-06-27T15:20:00+05:30,16.9,15700,2022-06-27T09:20:00+05:30,74.6,2022-06-27T15:20:00+05:30,68.05,16400,2022-06-27T09:20:00+05:30,8.75,2022-06-27T15:20:00+05:30,4.15,15500,2022-06-27T09:20:00+05:30,33.85,2022-06-27T15:20:00+05:30,28.0,50,6,300,60.60,-60.00,200.00,-260.00,
2022-06-28,TRADED,,2022-06-30,2022-06-28T09:15:00+05:30,15757.5,15750,16000,2022-06-28T09:20:00+05:30,33.05,2022-06-28T15:20:00+05:30,40.4,15500,2022-06-28T09:20:00+05:30,36.55,2022-06-28T15:20:00+05:30,17.25,16200,2022-06-28T09:20:00+05:30,8.05,2022-06-28T15:20:00+05:30,8.1,15300,2022-06-28T09:20:00+05:30,13.8,2022-06-28T15:20:00+05:30,6.0,50,6,300,47.75,-1140.00,200.00,-1340.00,
2022-06-29,TRADED,,2022-06-30,2022-06-29T09:15:00+05:30,15701.7,15700,15950,2022-06-29T09:20:00+05:30,13.0,2022-06-29T15:20:00+05:30,21.6,15450,2022-06-29T09:20:00+05:30,24.3,2022-06-29T15:20:00+05:30,9.7,16150,2022-06-29T09:20:00+05:30,3.15,2022-06-29T15:20:00+05:30,2.6,15250,2022-06-29T09:20:00+05:30,6.9,2022-06-29T15:20:00+05:30,2.4,50,6,300,27.25,-2115.00,200.00,-2315.00,
2022-06-30,TRADED,,2022-06-30,2022-06-30T09:15:00+05:30,15774.5,15750,16000,2022-06-30T09:20:00+05:30,16.55,2022-06-30T15:20:00+05:30,0.05,15500,2022-06-30T09:20:00+05:30,4.9,2022-06-30T15:20:00+05:30,0.05,16200,2022-06-30T09:20:00+05:30,1.5,2022-06-30T15:20:00+05:30,0.05,15300,2022-06-30T09:20:00+05:30,1.2,2022-06-30T15:20:00+05:30,0.05,50,6,300,18.75,3225.00,200.00,3025.00,
2022-07-01,TRADED,,2022-07-07,2022-07-01T09:15:00+05:30,15703.7,15700,15950,2022-07-01T09:20:00+05:30,59.65,2022-07-01T15:20:00+05:30,74.5,15450,2022-07-01T09:20:00+05:30,98.8,2022-07-01T15:20:00+05:30,50.9,16150,2022-07-01T09:20:00+05:30,21.7,2022-07-01T15:20:00+05:30,26.45,15250,2022-07-01T09:20:00+05:30,54.05,2022-07-01T15:20:00+05:30,24.0,50,6,300,82.70,-75.00,200.00,-275.00,
2022-07-04,TRADED,,2022-07-07,2022-07-04T09:15:00+05:30,15710.5,15700,15950,2022-07-04T09:20:00+05:30,50.35,2022-07-04T15:20:00+05:30,72.75,15450,2022-07-04T09:20:00+05:30,56.75,2022-07-04T15:20:00+05:30,21.45,16150,2022-07-04T09:20:00+05:30,15.95,2022-07-04T15:20:00+05:30,19.2,15250,2022-07-04T09:20:00+05:30,24.4,2022-07-04T15:20:00+05:30,8.0,50,6,300,66.75,-2475.00,200.00,-2675.00,
2022-07-05,TRADED,,2022-07-07,2022-07-05T09:15:00+05:30,15909.2,15900,16150,2022-07-05T09:20:00+05:30,24.55,2022-07-05T15:20:00+05:30,6.25,15650,2022-07-05T09:20:00+05:30,30.9,2022-07-05T15:20:00+05:30,45.8,16350,2022-07-05T09:20:00+05:30,4.05,2022-07-05T15:20:00+05:30,1.95,15450,2022-07-05T09:20:00+05:30,11.5,2022-07-05T15:20:00+05:30,13.2,50,6,300,39.90,-1500.00,200.00,-1700.00,
2022-07-06,TRADED,,2022-07-07,2022-07-06T09:15:00+05:30,15818.2,15800,16050,2022-07-06T09:20:00+05:30,17.2,2022-07-06T15:20:00+05:30,50.6,15550,2022-07-06T09:20:00+05:30,15.4,2022-07-06T15:20:00+05:30,5.4,16250,2022-07-06T09:20:00+05:30,3.4,2022-07-06T15:20:00+05:30,5.3,15350,2022-07-06T09:20:00+05:30,4.2,2022-07-06T15:20:00+05:30,2.55,50,6,300,25.00,-9345.00,200.00,-9545.00,
2022-07-07,SKIPPED,missing_candle_at_timestamp,2022-07-07,2022-07-07T09:15:00+05:30,16113.8,16100,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,0.00,0.00,NIFTY_16550_CE_07_JUL_22.csv@exit
2022-07-08,TRADED,,2022-07-14,2022-07-08T09:15:00+05:30,16273.7,16250,16500,2022-07-08T09:20:00+05:30,38.1,2022-07-08T15:20:00+05:30,29.2,16000,2022-07-08T09:20:00+05:30,73.25,2022-07-08T15:20:00+05:30,58.0,16700,2022-07-08T09:20:00+05:30,10.7,2022-07-08T15:20:00+05:30,6.3,15800,2022-07-08T09:20:00+05:30,33.8,2022-07-08T15:20:00+05:30,25.45,50,6,300,66.85,1020.00,200.00,820.00,
2022-07-11,TRADED,,2022-07-14,2022-07-11T09:15:00+05:30,16136.2,16150,16400,2022-07-11T09:20:00+05:30,32.1,2022-07-11T15:20:00+05:30,34.25,15900,2022-07-11T09:20:00+05:30,44.85,2022-07-11T15:20:00+05:30,25.85,16600,2022-07-11T09:20:00+05:30,7.0,2022-07-11T15:20:00+05:30,6.7,15700,2022-07-11T09:20:00+05:30,18.05,2022-07-11T15:20:00+05:30,9.0,50,6,300,51.90,-150.00,200.00,-350.00,
2022-07-12,TRADED,,2022-07-14,2022-07-12T09:15:00+05:30,16126.2,16150,16400,2022-07-12T09:20:00+05:30,16.0,2022-07-12T15:20:00+05:30,6.45,15900,2022-07-12T09:20:00+05:30,34.95,2022-07-12T15:20:00+05:30,44.25,16600,2022-07-12T09:20:00+05:30,3.35,2022-07-12T15:20:00+05:30,1.95,15700,2022-07-12T09:20:00+05:30,9.75,2022-07-12T15:20:00+05:30,10.85,50,6,300,37.85,-2415.00,200.00,-2615.00,
2022-07-13,TRADED,,2022-07-14,2022-07-13T09:15:00+05:30,16128.2,16150,16400,2022-07-13T09:20:00+05:30,7.8,2022-07-13T15:20:00+05:30,2.2,15900,2022-07-13T09:20:00+05:30,19.45,2022-07-13T15:20:00+05:30,46.2,16600,2022-07-13T09:20:00+05:30,1.75,2022-07-13T15:20:00+05:30,1.2,15700,2022-07-13T09:20:00+05:30,3.8,2022-07-13T15:20:00+05:30,7.75,50,6,300,21.70,-7725.00,200.00,-7925.00,
2022-07-14,TRADED,,2022-07-14,2022-07-14T09:15:00+05:30,16018.8,16000,16250,2022-07-14T09:20:00+05:30,2.7,2022-07-14T15:20:00+05:30,0.1,15750,2022-07-14T09:20:00+05:30,3.8,2022-07-14T15:20:00+05:30,0.05,16450,2022-07-14T09:20:00+05:30,0.9,2022-07-14T15:20:00+05:30,0.05,15550,2022-07-14T09:20:00+05:30,0.7,2022-07-14T15:20:00+05:30,0.05,50,6,300,4.90,-945.00,200.00,-1145.00,
2022-07-15,TRADED,,2022-07-21,2022-07-15T09:15:00+05:30,16010.8,16000,16250,2022-07-15T09:20:00+05:30,40.6,2022-07-15T15:20:00+05:30,46.4,15750,2022-07-15T09:20:00+05:30,44.3,2022-07-15T15:20:00+05:30,30.8,16450,2022-07-15T09:20:00+05:30,10.7,2022-07-15T15:20:00+05:30,11.6,15550,2022-07-15T09:20:00+05:30,17.95,2022-07-15T15:20:00+05:30,11.95,50,6,300,56.25,-1620.00,200.00,-1820.00,
2022-07-18,TRADED,,2022-07-21,2022-07-18T09:15:00+05:30,16152.3,16150,16400,2022-07-18T09:20:00+05:30,27.6,2022-07-18T15:20:00+05:30,45.95,15900,2022-07-18T09:20:00+05:30,23.65,2022-07-18T15:20:00+05:30,11.85,16600,2022-07-18T09:20:00+05:30,5.3,2022-07-18T15:20:00+05:30,7.25,15700,2022-07-18T09:20:00+05:30,7.8,2022-07-18T15:20:00+05:30,4.75,50,6,300,38.15,-4695.00,200.00,-4895.00,
